1	tt0655206:7.3	tt0655208:7.2	tt0655227:7.2	tt0655228:6.8	tt0655246:7.2	tt0655257:7.1	tt0655261:7.0	tt0655271:6.9	tt0655292:7.3	tt0655298:7.0	tt0950301:6.8	
2	tt0655207:6.9	tt0655217:7.1	tt0655220:6.5	tt0655224:7.2	tt0655230:7.4	tt0655233:6.7	tt0655242:6.8	tt0655243:7.1	tt0655244:7.2	tt0655245:6.8	tt0655250:7.0	tt0655253:7.2	tt0655254:7.0	tt0655259:6.9	tt0655260:7.2	tt0655263:6.9	tt0655265:6.5	tt0655266:6.7	tt0655274:7.6	tt0655275:7.7	tt0655277:6.9	tt0655278:6.9	tt0655283:7.4	tt0655293:7.1	tt0655295:7.1	tt0758336:7.5	tt0979634:6.6	tt0980628:6.8	tt0987355:7.2	
4	tt0655209:7.0	tt0655210:6.6	tt0655218:6.4	tt0655219:6.3	tt0655223:6.9	tt0655229:6.8	tt0655232:6.6	tt0655234:6.7	tt0655236:6.9	tt0655248:6.9	tt0655252:6.7	tt0655255:7.1	tt0655258:6.9	tt0655267:6.9	tt0655279:6.8	tt0655284:7.2	tt0655285:6.5	tt0655289:8.0	tt0655291:7.1	tt0655296:6.8	tt0655297:6.8	tt0779502:7.0	tt0780936:6.9	tt0840145:7.0	tt0891096:6.8	tt0894472:7.3	tt0898107:6.5	tt0898693:7.0	tt0903470:6.9	tt0913018:6.8	
3	tt0655211:7.4	tt0655213:6.9	tt0655215:7.4	tt0655216:6.7	tt0655225:6.9	tt0655226:7.4	tt0655231:6.8	tt0655235:7.1	tt0655238:7.3	tt0655239:7.2	tt0655240:7.2	tt0655241:7.1	tt0655247:7.0	tt0655251:7.0	tt0655256:7.1	tt0655268:6.8	tt0655269:7.0	tt0655282:6.7	tt0655286:7.5	tt0655287:7.2	tt0655288:7.2	tt0862275:7.2	tt0863892:7.1	tt0865706:7.2	tt0869770:6.8	tt0871721:7.2	tt0934233:7.0	
5	tt0655212:6.2	tt0655214:7.5	tt0655221:7.0	tt0655222:7.1	tt0655237:6.5	tt0655249:8.1	tt0655262:6.9	tt0655264:7.1	tt0655270:6.7	tt0655272:6.5	tt0655273:6.1	tt0655276:7.1	tt0655280:6.9	tt0655281:7.2	tt0655290:6.8	tt0655294:7.0	tt0758494:6.6	tt0811595:6.8	tt0929698:6.7	tt0932038:6.7	tt0935771:6.9	tt0937839:6.6	tt0937840:6.7	tt0944528:6.7	tt0945159:6.4	tt0956988:6.3	tt1176556:6.9	
