4	tt0877279:-	tt0877280:-	tt0957211:-	tt0957212:-	tt0957213:-	tt0957214:-	tt0957877:-	
3	tt0957024:-	tt0957026:5.8	tt0957027:-	tt0957028:-	tt0957030:-	tt0957812:-	tt0957815:-	tt0957817:-	
2	tt0957025:-	tt0957031:7.2	tt0957032:-	tt0957035:-	tt0957813:8.2	tt0957814:-	tt0957818:-	
1	tt0957029:-	tt0957033:-	tt0957034:7.3	tt0957036:8.4	tt0957816:7.0	tt0957819:8.3	tt0957820:-	
