1	tt13476934:-	tt13615040:-	tt13615312:-	tt13615336:-	tt13615366:-	tt13709010:-	tt13709014:-	tt13709016:-	tt13709018:-	tt13709020:-	tt13709024:-	tt13709026:-	tt13709028:-	tt13709030:-	tt13709032:-	tt13709034:-	tt13709036:-	tt13709038:-	tt13709040:-	tt13709042:-	tt13709046:-	tt13713302:-	tt13713304:-	tt13713306:-	tt13713308:-	tt13713310:-	tt13713314:-	tt13713316:-	tt13713318:-	tt13713324:-	tt13713326:-	tt13713328:-	tt13713330:-	tt13713332:-	tt13713334:-	tt13713336:-	tt13713338:-	tt13713340:-	tt13713342:-	tt13713344:-	
2	tt13615532:-	tt13625034:-	tt13701118:-	tt13709048:-	tt13709050:-	tt13709052:-	tt13709054:-	tt13709056:-	tt13709058:-	tt13709060:-	tt13709062:-	tt13709066:-	tt13709070:-	tt13709072:-	tt13709074:-	tt13709076:-	tt13709078:-	tt13709080:-	tt13709082:-	tt13709084:-	tt13709256:-	tt13709258:-	tt13713204:-	tt13713206:-	tt13713208:-	tt13713210:-	tt13713212:-	tt13713214:-	tt13713216:-	tt13713222:-	tt13713224:-	tt13713234:-	tt13713236:-	tt13713238:-	tt13713242:-	tt13713244:-	tt13713246:-	tt13713248:-	tt13713250:-	tt13713252:-	tt13713254:-	tt13713256:-	tt13713258:-	tt13713260:-	tt13713262:-	tt13713264:-	tt13713266:-	tt13713268:-	tt13713270:-	tt13713274:-	tt13713276:-	tt13713278:-	tt13713280:-	tt13713282:-	tt13713284:-	tt13713286:-	tt13713288:-	tt13713292:-	tt13713294:-	tt13713296:-	tt13713298:-	tt13713300:-	
3	tt13615618:-	tt13709088:-	tt13709090:-	tt13709092:-	tt13709094:-	tt13709096:-	tt13709098:-	tt13709100:-	tt13709102:-	tt13709104:-	tt13709106:-	tt13709108:-	tt13709110:-	tt13709112:-	tt13709114:-	tt13709116:-	tt13709118:-	tt13709122:-	tt13709200:-	tt13709202:-	tt13709260:-	tt13709262:-	tt13713102:-	tt13713110:-	tt13713112:-	tt13713116:-	tt13713118:-	tt13713120:-	tt13713122:-	tt13713126:-	tt13713128:-	tt13713130:-	tt13713134:-	tt13713136:-	tt13713138:-	tt13713140:-	tt13713144:-	tt13713146:-	tt13713148:-	tt13713150:-	tt13713154:-	tt13713156:-	tt13713158:-	tt13713160:-	tt13713162:-	tt13713164:-	tt13713168:-	tt13713170:-	tt13713172:-	tt13713174:-	tt13713176:-	tt13713178:-	tt13713180:-	tt13713182:-	tt13713186:-	tt13713188:-	tt13713190:-	tt13713192:-	tt13713194:-	tt13713196:-	tt13713198:-	tt13713202:-	
