5	tt0540872:-	tt0540876:-	tt7424320:-	tt7424324:-	tt7424330:-	tt7424332:-	tt7424334:-	tt7424336:-	tt7424342:-	tt7436310:-	tt7436314:-	tt7436318:-	tt7440408:-	tt7440422:-	tt7440424:-	tt7440438:-	tt7440440:-	tt7440442:-	tt7440446:-	tt7440454:-	tt7440456:-	tt7440464:-	tt7440466:-	tt7440468:-	tt7440472:-	tt7440478:-	tt7440482:-	tt7440484:-	tt7440486:-	tt7440492:-	tt7440494:-	tt7440496:-	tt7440502:-	tt7440504:-	tt7440510:-	tt7440512:-	tt7440514:-	tt7440518:-	tt7440520:-	tt7440526:-	tt7440530:-	tt7440536:-	tt7440542:-	tt7440544:-	tt7440546:-	tt7440550:-	tt7440558:-	tt7440560:-	tt7440566:-	tt7440570:-	tt7440574:-	tt7440580:-	tt7440586:-	tt7446076:-	tt7446078:-	
3	tt0540873:-	tt1216718:-	tt1216719:-	tt1216720:-	tt1216721:-	tt1216722:-	tt1216723:-	tt1216724:-	tt7424318:-	tt7434806:-	tt7434810:-	tt7434816:-	tt7434820:-	tt7434828:-	tt7434830:-	tt7434836:-	tt7434842:-	tt7434850:-	tt7434856:-	tt7434862:-	tt7434864:-	tt7434868:-	tt7434872:-	tt7434874:-	tt7434886:-	tt7434896:-	tt7434898:-	tt7434906:-	tt7435312:-	tt7435314:-	tt7435324:-	tt7435326:-	tt7435330:-	tt7435334:-	tt7435338:-	tt7435344:-	tt7435350:-	tt7435354:-	tt7435358:-	tt7435362:-	tt7435364:-	tt7435372:-	tt7435376:-	tt7435378:-	tt7435380:-	tt7435384:-	tt7435394:-	tt7435398:-	tt7435408:-	tt7435410:-	tt7435574:-	tt7435578:-	tt7435582:-	tt7435584:-	tt7435588:-	tt7435596:-	tt7435600:-	tt7435612:-	tt7435628:-	tt7435634:-	
1	tt0540874:-	tt0540881:-	tt0540882:-	tt7429294:-	tt7429296:-	tt7429298:-	tt7429300:-	tt7429302:-	tt7429304:-	tt7429306:-	tt7429310:-	tt7429316:-	tt7429320:-	tt7429322:-	tt7429326:-	tt7429330:-	tt7429332:-	tt7429334:-	tt7429336:-	tt7429338:-	tt7429346:-	tt7429348:-	tt7429350:-	tt7429352:-	tt7429354:-	tt7429358:-	tt7430586:-	tt7430588:-	tt7430590:-	tt7430592:-	tt7430594:-	tt7430596:-	tt7430598:-	tt7430600:-	tt7430602:-	tt7430604:-	tt7430606:-	tt7430610:-	tt7430612:-	tt7430618:-	tt7430622:-	tt7430624:-	tt7430626:-	tt7430628:-	tt7430630:-	tt7430632:-	tt7430634:-	tt7430636:-	tt7430638:-	tt7430640:-	tt7430642:-	tt7430644:-	tt7430646:-	tt7430648:-	tt7430650:-	tt7430656:-	tt7430658:-	tt7430660:-	tt7430662:-	tt7430664:-	
2	tt0540875:-	tt0540877:-	tt0540878:-	tt0540879:-	tt0540880:-	tt3240570:-	tt7434424:-	tt7434428:-	tt7434434:-	tt7434436:-	tt7434438:-	tt7434440:-	tt7434446:-	tt7434448:-	tt7434460:-	tt7434466:-	tt7434470:-	tt7434474:-	tt7434476:-	tt7434480:-	tt7434482:-	tt7434488:-	tt7434490:-	tt7434496:-	tt7434502:-	tt7434508:-	tt7434510:-	tt7434512:-	tt7434518:-	tt7434520:-	tt7434522:-	tt7434526:-	tt7434528:-	tt7434530:-	tt7434532:-	tt7434536:-	tt7434538:-	tt7434540:-	tt7434544:-	tt7434546:-	tt7434550:-	tt7434556:-	tt7434558:-	tt7434566:-	tt7434570:-	tt7434572:-	tt7434580:-	tt7434582:-	tt7434588:-	tt7434590:-	tt7434592:-	tt7434598:-	tt7434608:-	tt7434610:-	tt7434620:-	tt7434622:-	tt7434624:-	tt7434632:-	tt7434636:-	tt7434642:-	
4	tt1228854:-	tt1435330:-	tt1435331:-	tt1435332:-	tt1435333:-	tt1435334:-	tt1435335:-	tt1435336:-	tt1435337:-	tt1435338:-	tt7436156:-	tt7436162:-	tt7436164:-	tt7436166:-	tt7436178:-	tt7436180:-	tt7436182:-	tt7436184:-	tt7436186:-	tt7436188:-	tt7436190:-	tt7436194:-	tt7436200:-	tt7436204:-	tt7436208:-	tt7436210:-	tt7436214:-	tt7436216:-	tt7436218:-	tt7436220:-	tt7436222:-	tt7436224:-	tt7436230:-	tt7436234:-	tt7436236:-	tt7436242:-	tt7436254:-	tt7436256:-	tt7436258:-	tt7436260:-	tt7436264:-	tt7436266:-	tt7436268:-	tt7436272:-	tt7436276:-	tt7436282:-	tt7436284:-	tt7436286:-	tt7436288:-	tt7436290:-	tt7436292:-	tt7436294:-	tt7436300:-	tt7436302:-	
