4	tt1035755:-	tt1038703:-	tt1050340:-	tt1054126:-	tt1058126:-	tt1058127:-	tt1067275:-	tt1071365:-	tt1075677:-	tt1436593:-	tt1536560:-	tt1584152:-	tt1584153:-	tt1584154:-	
2	tt1060860:-	tt1060861:-	tt1060862:-	tt1060863:-	tt3479722:-	tt3479724:-	tt3479726:-	tt3479730:-	tt3479732:-	tt3479734:-	tt3479736:-	tt3479738:-	tt3479740:-	
1	tt1078608:-	tt1078609:-	tt1078610:-	tt1078611:-	tt3479686:-	tt3479694:-	tt3479698:-	tt3479700:-	tt3479708:-	tt3479710:-	tt3479712:-	tt3479714:-	tt3479716:-	
5	tt1512507:-	tt1519774:-	tt1524619:-	tt1529574:-	tt1533135:-	tt1542069:-	tt1542070:-	tt1546821:-	tt1546822:-	tt1546823:-	tt1556713:-	tt1561484:-	tt1570750:-	tt1573612:-	tt1573613:-	
3	tt3479750:-	tt3479752:-	tt3479754:-	tt3479756:-	tt3479758:-	tt3479762:-	tt3479764:-	tt3479766:-	tt3479768:-	tt3479772:-	tt3479776:-	tt3479778:-	tt3479780:-	
6	tt3479946:-	tt3498250:-	tt3498254:-	tt3498260:-	tt3498262:-	tt3498304:-	tt3498306:-	tt3498308:-	tt3498310:-	tt3498314:-	tt3498316:-	tt3498318:-	tt3498320:-	
7	tt5463858:-	tt5463860:-	tt5463862:-	tt5463864:-	tt5528568:-	tt5528572:-	tt5528576:-	tt5528578:-	tt5624640:-	tt5624646:-	tt5624650:-	tt5624652:-	tt5633374:-	
