14	tt10767542:7.4	tt10772426:7.6	tt10839612:7.6	tt10926652:7.6	tt10926654:7.6	
15	tt13123308:7.6	tt13160342:7.4	tt13160348:7.1	tt13160350:6.4	tt13160354:7.2	
3	tt1556084:8.4	tt4246914:8.8	tt4246916:8.9	tt4246918:8.8	tt4246920:8.8	
5	tt1561034:8.8	tt1561035:8.4	tt1561036:8.6	tt1561037:8.7	tt1561038:8.6	
4	tt1561039:8.5	tt1561040:8.5	tt1561041:8.4	tt1561042:8.4	tt1561043:8.6	
6	tt1744097:8.6	tt4247034:8.9	tt4247036:8.7	tt4247038:8.9	tt4247040:8.9	
7	tt2325322:8.3	tt2325324:8.5	tt2325326:8.0	tt2325328:8.8	tt2325330:8.9	
2	tt2733118:8.3	tt2733120:8.4	tt4246892:8.5	tt4246902:8.4	tt4246904:8.4	tt4246906:8.4	
1	tt3328278:8.4	tt4246868:8.6	tt4246870:8.5	tt4246872:8.6	tt4246876:8.8	tt4246878:8.7	
9	tt3974350:8.7	tt3974352:8.6	tt3989570:8.7	tt4247090:8.6	tt4247094:8.5	
8	tt4247066:8.8	tt4247068:8.7	tt4247070:8.7	tt4247072:8.7	tt4247078:8.9	
10	tt4969254:8.6	tt4969262:8.7	tt4969266:8.6	tt4969270:8.8	tt4969278:8.7	
11	tt6060494:8.1	tt6060496:8.8	tt6060500:9.0	tt6060502:8.7	tt6060506:9.0	
12	tt7219134:8.5	tt7219136:8.5	tt7219138:8.7	tt7219142:8.8	tt7219144:8.8	
13	tt8452536:8.6	tt8452538:8.9	tt8452540:8.9	tt8452542:8.6	tt8452550:8.9	
