1	tt3683630:-	tt3683634:-	tt3683636:-	tt3683638:-	tt3683644:-	tt3683648:-	tt3683650:-	tt3683656:-	tt3683658:-	tt3683662:-	tt3683664:-	tt3683666:-	tt3683668:-	tt3683672:-	tt3683676:-	tt3683678:-	tt3683680:-	tt3683684:-	tt3683688:-	tt3683692:-	tt3683694:-	tt3683698:-	tt3683700:-	tt3683704:-	tt3683706:-	tt3683710:-	tt3683712:-	tt3683714:-	tt3683718:-	tt3683722:-	tt3683724:-	tt3683728:-	tt3683730:-	tt3683732:-	tt3683734:-	tt3683736:-	
2	tt3683738:-	tt3683740:-	tt3683742:-	tt3683744:-	tt3683746:-	tt3683748:-	tt3683750:-	tt3683752:-	tt3683754:-	tt3683756:-	tt3683760:-	tt3683762:-	tt3683764:-	tt3683766:-	tt3683768:-	tt3683772:-	tt3683774:-	tt3683776:-	tt3683778:-	tt3683782:-	tt3683786:-	tt3683788:-	tt3683790:-	tt3683792:-	tt3683794:-	tt3683796:-	tt3683798:-	tt3683804:-	tt3683806:-	tt3683808:-	tt3683810:-	tt3683812:-	tt3683814:-	tt3683816:-	tt3683818:-	tt3683820:-	
3	tt3683826:-	tt3683828:-	tt3683830:-	tt3683832:-	tt3683834:-	tt3683838:-	tt3683840:-	tt3683842:-	tt3683844:-	tt3683852:-	tt3683854:-	tt3683856:-	tt3683858:-	tt3683862:-	tt3683864:-	tt3683868:-	tt3683870:-	tt3683872:-	tt3683874:-	tt3683876:-	tt3683878:-	tt3683880:-	tt3683882:-	tt3683884:-	tt3683886:-	tt3683888:-	tt3683890:-	tt3683892:-	tt3683894:-	tt3683896:-	tt3683898:-	tt3683900:-	tt3683902:-	tt3683904:-	tt3683906:-	tt3683910:-	
4	tt3683914:-	tt3683916:-	tt3683920:-	tt3683926:-	tt3683930:-	tt3683938:-	tt3683948:-	tt3683950:-	tt3683954:-	tt3683960:-	tt3683962:-	tt3683966:-	tt3683968:-	tt3683970:-	tt3683974:-	tt3683976:-	tt3683978:-	tt3683980:-	tt3683984:-	tt3683986:-	tt3683990:-	tt3683992:-	tt3683994:-	tt3683996:-	tt3684000:-	tt3684006:-	tt3684008:-	tt3684012:-	tt3684014:-	tt3684016:-	tt3684020:-	tt3684024:-	tt3684026:-	tt3684028:-	tt3684030:-	tt3684032:-	tt3684034:-	tt3684036:-	tt3684038:-	tt3684040:-	
5	tt3684062:-	tt3684082:-	tt3684086:-	tt3684088:-	tt3684092:-	tt3684094:-	tt3684096:-	tt3684098:-	tt3684100:-	tt3684102:-	tt3684104:-	tt3684108:-	tt3684114:-	tt3684116:-	tt3684118:-	tt3684122:-	tt3684124:-	tt3684128:-	tt3684130:-	tt3684132:-	tt3684134:-	tt3684136:-	tt3684138:-	tt3684140:-	tt3684144:-	tt3684146:-	tt3684148:-	tt3684150:-	tt3684152:-	tt3684154:-	tt3684156:-	tt3684158:-	tt3684160:-	tt3684166:-	tt3684168:-	tt3684170:-	tt3684172:-	tt3684174:-	tt3684192:-	tt3684196:-	
