1	tt11813596:-	tt11827238:-	tt11865030:-	tt11883894:-	tt11945984:-	tt11946008:-	tt11997092:-	tt11997146:-	tt11997178:-	
2	tt12025418:-	tt12025468:-	tt12030944:-	tt12030980:-	tt12037106:-	tt12037136:-	tt12042962:-	tt12042974:-	tt12058432:-	
3	tt12058472:-	tt12063688:-	tt12063748:-	tt12069544:-	tt12069586:-	tt12075338:-	tt12075448:-	tt12081218:-	tt12081306:-	
4	tt12098178:-	tt12098230:-	tt12104654:-	tt12104680:-	tt12109840:-	tt12109864:-	tt12115730:-	tt12115814:-	tt12120756:-	
5	tt12120822:-	tt12137560:-	tt12137614:-	tt12144258:-	tt12144306:-	tt12150716:-	tt12150856:-	tt12157492:-	tt12157518:-	
6	tt12163758:-	tt12163792:-	tt12180102:-	tt12180184:-	tt12186482:-	tt12186510:-	tt12192840:-	tt12192888:-	tt12203358:-	
7	tt12203598:-	tt12221428:-	tt12221490:-	tt12226196:-	tt12226328:-	tt12233598:-	tt12239154:-	tt12261312:-	tt12267536:-	
8	tt12310758:-	tt12317274:-	tt12324068:-	tt12355994:-	tt12378158:-	tt12565102:-	tt12565138:-	tt12565182:-	tt12571958:-	
9	tt12734780:-	tt12906820:-	tt12921612:-	tt13062218:-	tt13110118:-	tt13610182:-	tt13634758:-	tt13695436:-	tt13701042:-	tt13840966:-	
