1	tt7843166:-	tt7843168:-	tt7843172:-	tt7843174:-	tt7843176:-	tt7843178:-	tt7843180:-	tt7843182:-	tt7843184:-	tt7843186:-	tt7843188:-	
2	tt7843190:-	tt7843192:-	tt7843194:-	tt7843196:-	tt7843198:-	tt7843200:-	tt7843202:-	tt7843204:-	tt7843206:-	tt7843212:-	tt7843214:-	
3	tt7843216:-	tt7843218:-	tt7843220:-	tt7843222:-	tt7843224:-	tt7843228:-	tt7843230:-	tt7843232:-	tt7843234:-	tt7843236:-	tt7843238:-	
4	tt7843240:-	tt7843244:-	tt7843246:-	tt7843248:-	tt7843250:-	tt7843254:-	tt7843256:-	tt7843258:-	tt7843262:-	tt7843264:-	tt7843266:-	
5	tt7843260:-	tt7843268:-	tt7843270:-	tt7843272:-	tt7843274:-	tt7843276:-	tt7843282:-	tt7843284:-	tt7843286:-	tt7843288:-	tt7843292:-	
6	tt7843290:-	tt7843294:-	tt7843296:-	tt7843300:-	tt7843302:-	tt7843306:-	tt7843308:-	tt7843310:-	tt7843312:-	tt7843314:-	tt7843316:-	tt7843318:-	
