18	tt10334212:-	tt10334218:-	tt10334224:-	tt10334230:-	tt10334236:-	tt10334242:-	tt10334254:-	tt10334260:-	tt10334264:-	tt10334270:-	tt10334278:-	tt10334284:-	tt10334288:-	tt10334296:-	tt10334300:-	tt10334306:-	tt10334358:-	tt10334364:-	tt10334372:-	tt10334378:-	tt10334382:-	tt10334384:-	tt10334388:-	tt10334392:-	
15	tt10335378:-	tt10335406:-	tt10335414:-	tt10335450:-	tt10335480:-	tt10335510:-	tt10335534:-	tt10335562:-	tt10335598:-	tt10335616:-	tt10335680:-	tt10335708:-	tt10335734:-	tt10335766:-	tt10335788:-	tt11476006:-	
16	tt10337140:-	tt10337148:-	tt10337152:-	tt10337160:-	tt10337170:-	tt10337178:-	tt10337186:-	tt10337194:-	tt10337202:-	tt10337210:-	tt10337240:-	tt10337260:-	tt10337274:-	tt10337280:-	tt10337306:-	tt10337324:-	tt10337336:-	tt10337340:-	tt10337346:-	tt10337354:-	
17	tt10865282:-	tt11533386:-	tt11533426:-	tt11533428:-	tt11533432:-	tt11533434:-	tt11533440:-	tt11533448:-	tt11533450:-	tt11533454:-	tt11533470:-	tt11533484:-	tt11533504:-	tt11533510:-	tt11533528:-	tt11533540:-	tt11533556:-	tt11533558:-	tt11533580:-	tt11533600:-	tt11533618:-	tt11533620:-	tt9207734:-	tt9388848:-	
19	tt11534020:-	tt11534026:-	tt11534032:-	tt11534040:-	tt11534046:-	tt11534052:-	tt11534058:-	tt11534064:-	tt11534068:-	tt11534076:-	tt11534078:-	tt11534082:-	tt11534086:-	tt11534090:-	tt11534098:-	tt11534104:-	tt11534110:-	tt11534114:-	tt11534116:-	tt11534122:-	tt11534126:-	tt11534132:-	tt11534138:-	tt11534142:-	
1	tt4097934:-	tt4097936:-	tt4097938:-	tt4097942:-	tt4097944:-	tt4097946:-	tt4097948:-	tt4097950:-	tt4097952:-	tt4097954:-	tt4097956:-	tt4097958:-	tt4097962:-	tt4097964:-	tt4097966:-	tt4097968:-	
2	tt4097940:-	tt4097960:-	tt4097972:-	tt4097976:-	tt4097978:-	tt4097982:-	tt4097986:-	tt4097988:-	tt4097994:-	tt4098002:-	tt4098004:-	tt4098006:-	
4	tt4097970:-	tt4098014:-	tt4098016:-	tt4098018:-	tt4098022:-	tt4098028:-	tt4098032:-	tt4098036:-	tt4098040:-	tt4098044:-	tt4098048:-	tt4098056:-	
3	tt4097974:-	tt4097980:-	tt4097984:-	tt4097990:-	tt4097992:-	tt4097996:-	tt4097998:-	tt4098000:-	tt4098008:-	tt4098010:-	tt4098020:-	tt4098024:-	
5	tt4098026:-	tt4098030:-	tt4098038:-	tt4098042:-	tt4098046:-	tt4098050:-	tt4098054:-	tt4098058:-	tt4098064:-	tt4098066:-	tt4098080:-	tt4098082:-	
6	tt4098052:-	tt4098060:-	tt4098062:-	tt4098068:-	tt4098070:-	tt4098072:-	tt4098074:-	tt4098076:-	tt4098078:-	tt4098084:-	tt4098086:-	tt4098088:-	
8	tt4098090:-	tt4098116:-	tt4098120:-	tt4098122:-	tt4098124:-	tt4098126:-	tt4098128:-	tt4098130:-	tt4098132:-	tt4098134:-	tt4098158:-	tt4098162:-	
7	tt4098092:-	tt4098094:-	tt4098096:-	tt4098098:-	tt4098100:-	tt4098102:-	tt4098104:-	tt4098106:-	tt4098108:-	tt4098110:-	tt4098112:-	tt4098118:-	
9	tt4098136:-	tt4098138:-	tt4098140:-	tt4098142:-	tt4098144:-	tt4098146:-	tt4098148:-	tt4098152:-	tt4098154:-	tt4098156:-	tt4098160:-	tt4098164:-	tt4098166:-	tt4098168:-	tt4098170:-	tt4098172:-	tt4098174:-	tt4098176:-	tt4098178:-	tt4098180:-	tt4098182:-	tt4098184:-	tt4098200:-	tt4098206:-	
10	tt4098186:-	tt4098188:-	tt4098190:-	tt4098192:-	tt4098194:-	tt4098196:-	tt4098198:-	tt4098202:-	tt4098204:-	tt4098208:-	tt4098210:-	tt4098212:-	tt4098214:-	tt4098216:-	tt4098218:-	tt4098220:-	tt4098222:-	tt4098224:-	tt4098226:-	tt4098228:-	tt4098230:-	tt4098232:-	tt4098234:-	tt4098236:-	
11	tt4098248:-	tt4098250:-	tt4098252:-	tt4098254:-	tt4098256:-	tt4098258:-	tt4098260:-	tt4098262:-	tt4098264:-	tt4098266:-	tt4098268:-	tt4098270:-	
12	tt4098272:-	tt4098274:-	tt4098276:-	tt4098278:-	tt4098280:-	tt4098282:-	tt4098284:-	tt4098286:-	tt4098288:-	tt4098290:-	tt4098292:-	tt4098294:-	
13	tt4098296:-	tt4098298:-	tt4098300:-	tt4098302:-	tt4098304:-	tt4098306:-	tt4098308:-	tt4098310:-	tt4098312:-	tt4098314:-	tt4098316:-	tt4098318:-	tt4098320:-	tt4098322:-	tt4098326:-	tt4098328:-	tt4098330:-	tt4098332:-	tt4098334:-	tt4098336:-	
14	tt4342252:-	tt4342254:-	tt4342256:-	tt4342258:-	tt4342260:-	tt4342262:-	tt4342264:-	tt4342266:-	tt4342268:-	tt4342270:-	tt4342272:-	tt4342274:-	tt4342278:-	tt4342280:-	tt4342282:-	tt4342284:-	
