1	tt4036990:8.5	tt4232858:-	tt4232862:-	tt4232866:-	tt4232870:-	tt4232874:-	tt4232876:-	tt4232878:-	tt4232880:-	tt4232886:-	
2	tt4610508:8.3	tt4660688:-	tt4789898:-	tt5007740:-	tt5022106:-	tt5057158:-	tt5057162:-	tt5065110:-	tt5065112:-	tt5065116:-	
