1	tt0835964:-	tt1140011:-	tt1140012:-	tt1140013:-	tt1140014:-	tt1140015:-	tt1140016:-	tt1140017:-	tt1140018:-	tt1140019:-	tt1140020:-	
2	tt1021173:-	tt1045687:-	tt1185279:-	tt1193643:-	tt1193644:-	tt1193645:-	tt1193646:-	tt1193647:-	tt1193648:-	tt1193649:-	tt1193650:-	
3	tt1208038:-	tt1208039:-	tt1222853:-	tt1222854:-	tt1222855:-	tt1222856:-	tt1248364:-	tt1248365:-	tt1248366:-	tt1248367:-	tt1248368:-	
4	tt1404807:-	tt1410403:-	tt1420013:-	tt1420014:-	
