1	tt11730176:-	tt11730180:-	tt11730182:-	tt11730184:-	tt11730186:-	tt11730192:-	tt11730196:-	tt11730198:-	tt11730204:-	tt11730206:-	tt11730208:-	tt11730210:-	tt11730214:-	tt11730216:-	tt11730218:-	tt11730230:-	tt11730232:-	tt11730234:-	tt11730236:-	tt11730238:-	tt11730268:-	tt11730270:-	tt11730272:-	tt11730274:-	tt11730278:-	tt11730284:-	tt11730286:-	tt11730288:-	tt11730292:-	tt11730294:-	tt11730298:-	tt11730302:-	tt11730304:-	tt11730306:-	tt11730308:-	tt11730324:-	tt11730328:-	tt11730330:-	tt11730332:-	tt11730334:-	tt11730336:-	tt11730338:-	tt11730340:-	tt11730342:-	tt11730344:-	tt11730346:-	tt11730348:-	tt11730350:-	tt11730352:-	tt11730354:-	tt11730356:-	tt11730358:-	tt11730360:-	tt11730364:-	tt11730366:-	tt11730370:-	tt11730374:-	tt11730376:-	tt11730378:-	tt11730380:-	tt11730388:-	tt11730390:-	tt11730392:-	tt11730394:-	tt11730396:-	tt11730398:-	tt11730400:-	tt11730402:-	tt11730404:-	tt11730406:-	tt11730410:-	tt11730412:-	tt11730414:-	tt11730416:-	tt11730418:-	tt11730420:-	tt11730422:-	tt11730424:-	tt11730426:-	tt11730428:-	tt11730432:-	tt11730434:-	tt11730436:-	tt11730438:-	tt11730440:-	tt11730446:-	tt11730448:-	tt11730454:-	tt11730456:-	tt11730458:-	tt11730470:-	tt11730472:-	tt11730474:-	tt11730476:-	tt11730478:-	tt11730486:-	tt11730488:-	tt11730490:-	tt11730492:-	tt11730494:-	tt11730500:-	tt11730502:-	tt11730504:-	tt11730506:-	tt11730508:-	tt11730512:-	tt11730514:-	tt11730516:-	tt11730518:-	tt11730522:-	tt11730528:-	tt11730530:-	tt11730532:-	tt11730534:-	tt11730536:-	tt11730544:-	tt11730546:-	tt11730548:-	tt11730550:-	tt11730552:-	tt11730554:-	tt11730556:-	tt11730558:-	tt11730560:-	tt11730564:-	tt11730586:-	tt11730588:-	tt11730590:-	tt11730592:-	tt11730594:-	tt11730600:-	tt11730602:-	tt11730604:-	tt11730606:-	tt11730608:-	tt11730610:-	tt11730612:-	tt11730614:-	tt11730618:-	tt11730620:-	tt11730622:-	tt11730624:-	tt11730626:-	tt11730630:-	tt11730632:-	tt11730636:-	tt11730638:-	tt11730640:-	tt11730644:-	tt11730648:-	tt11730662:-	tt11730664:-	tt11730666:-	tt11730668:-	tt11730670:-	tt11730674:-	tt11730676:-	tt11730682:-	tt11730686:-	tt11730688:-	tt11730690:-	tt11730694:-	tt11730696:-	tt11730698:-	tt11730702:-	tt11730708:-	tt11730710:-	tt11730712:-	tt11730714:-	tt11730716:-	tt11730722:-	tt11730724:-	tt11730726:-	tt11730728:-	tt11730730:-	tt11730732:-	tt11730734:-	tt11730736:-	tt11730738:-	tt11730740:-	tt2721616:-	tt2721628:-	tt2721630:-	tt2721640:-	tt2721650:-	tt8214742:-	tt8214746:-	tt8214748:-	tt8214750:-	tt8214752:-	
2	tt11765566:-	tt11765570:-	tt11765572:-	tt11765574:-	tt11765576:-	tt11765586:-	tt11765588:-	tt11765590:-	tt11765592:-	tt11765594:-	tt11765598:-	tt11765602:-	tt11765604:-	tt11765606:-	tt11765608:-	tt11765614:-	tt11765618:-	tt11765626:-	tt11765628:-	tt11765630:-	tt11765636:-	tt11765638:-	tt11765640:-	tt11765642:-	tt11765644:-	tt11765648:-	tt11765652:-	tt11765654:-	tt11765656:-	tt11765658:-	tt11765662:-	tt11765664:-	tt11765666:-	tt11765668:-	tt11765670:-	tt11765674:-	tt11765676:-	tt11765678:-	tt11765682:-	tt11765684:-	tt11765690:-	tt11765694:-	tt11765696:-	tt11765698:-	tt11765700:-	tt11765706:-	tt11765708:-	tt11765712:-	tt11765714:-	tt11765718:-	tt11765734:-	tt11765736:-	tt11765740:-	tt11765744:-	tt11765746:-	tt11765750:-	tt11765752:-	tt11765756:-	tt11765758:-	tt11765760:-	tt11765764:-	tt11765770:-	tt11765772:-	tt11765774:-	tt11765776:-	tt11765780:-	tt11765782:-	tt11765786:-	tt11765788:-	tt11765790:-	tt11765796:-	tt11765798:-	tt11765800:-	tt11765802:-	tt11765804:-	tt11765816:-	tt11765820:-	tt11765822:-	tt11765824:-	tt11765828:-	tt11765834:-	tt11765836:-	tt11765838:-	tt11765840:-	tt11765842:-	tt11765844:-	tt11765848:-	tt11765850:-	tt11765852:-	tt11765854:-	tt11765856:-	tt11765860:-	tt11765862:-	tt11765864:-	tt11765866:-	tt11765868:-	tt11765870:-	tt11765872:-	tt11765874:-	tt11765876:-	tt11765880:-	tt11765882:-	tt11765884:-	tt11765886:-	tt11765888:-	tt11765890:-	tt11765892:-	tt11765894:-	tt11765898:-	tt11765900:-	tt11765904:-	tt11765906:-	tt11765908:-	tt11765910:-	tt11765912:-	tt11765914:-	tt11765916:-	tt11765918:-	tt11765920:-	tt11765922:-	tt11765924:-	tt11765926:-	tt11765928:-	tt11765930:-	tt11765932:-	tt11765936:-	tt11765938:-	tt11765940:-	tt11765942:-	tt11765944:-	tt11765950:-	tt11765952:-	tt11765954:-	tt11765956:-	tt11765958:-	tt11765962:-	tt11765968:-	tt11765970:-	tt11765972:-	tt11765974:-	tt11765976:-	tt11765978:-	tt11765982:-	tt11765984:-	tt11765988:-	tt11765990:-	tt11765992:-	tt11765994:-	tt11765998:-	tt11766000:-	tt11766006:-	tt11766012:-	tt11766014:-	tt11766020:-	tt11766022:-	tt11766024:-	tt11766026:-	tt11766028:-	tt11766032:-	tt11766034:-	tt11766036:-	tt11766038:-	tt11766040:-	tt11766042:-	tt11766044:-	tt11766046:-	tt11766048:-	tt11766050:-	tt11766052:-	tt11766054:-	tt11766056:-	tt11766058:-	tt11766060:-	tt11766062:-	tt11766064:-	tt11766068:-	tt11766070:-	tt11766072:-	tt11766076:-	tt11766078:-	
3	tt11772458:-	tt11772464:-	tt11772468:-	tt11772470:-	tt11772474:-	tt11772480:-	tt11772482:-	tt11772484:-	tt11772486:-	tt11772490:-	tt11772496:-	tt11772500:-	tt11772504:-	tt11772506:-	tt11772512:-	tt11772524:-	tt11772526:-	tt11772530:-	tt11772534:-	tt11772536:-	tt11772538:-	tt11772542:-	tt11772544:-	tt11772546:-	tt11772550:-	tt11772604:-	tt11772608:-	tt11772612:-	tt11772614:-	tt11772620:-	tt11772626:-	tt11772632:-	tt11772634:-	tt11772636:-	tt11772638:-	tt11772654:-	tt11772656:-	tt11772660:-	tt11772666:-	tt11772672:-	tt11799130:-	tt11799132:-	tt11799136:-	tt11799138:-	tt11799140:-	tt11799152:-	tt11799154:-	tt11799156:-	tt11799160:-	tt11799162:-	tt11799164:-	tt11799166:-	tt11799168:-	tt11799170:-	tt11799172:-	tt11799176:-	tt11799178:-	tt11799180:-	tt11799184:-	tt11799186:-	tt11799190:-	tt11799194:-	tt11799196:-	tt11799198:-	tt11799202:-	tt11799210:-	tt11799212:-	tt11799214:-	tt11799216:-	tt11799218:-	tt11799220:-	tt11799222:-	tt11799224:-	tt11799228:-	tt11799232:-	tt11799240:-	tt11799242:-	tt11799244:-	tt11799246:-	tt11799248:-	tt11799254:-	tt11799258:-	tt11799260:-	tt11799262:-	tt11799266:-	tt11799270:-	tt11799272:-	tt11799274:-	tt11799276:-	tt11799278:-	tt11799280:-	tt11799282:-	tt11799284:-	tt11799286:-	tt11799290:-	tt11799298:-	tt11799300:-	tt11799302:-	tt11799304:-	tt11799308:-	tt11799310:-	tt11799312:-	tt11799314:-	tt11799318:-	tt11799320:-	tt11799324:-	tt11799332:-	tt11799334:-	tt11799336:-	tt11799338:-	tt11799340:-	tt11799344:-	tt11799346:-	tt11799348:-	tt11799350:-	tt11799356:-	tt11799358:-	tt11799360:-	tt11799362:-	tt11799366:-	tt11799382:-	tt11799384:-	tt11799386:-	tt11799400:-	tt11799404:-	tt11799406:-	tt11799408:-	tt11799410:-	tt11799412:-	tt11799416:-	tt11800636:-	tt11800640:-	tt11800642:-	tt11800646:-	tt11800650:-	tt11800662:-	tt11800664:-	tt11800666:-	tt11800674:-	tt11800676:-	tt11800692:-	tt11800694:-	tt11800698:-	tt11800700:-	tt11800702:-	tt11800706:-	tt11800708:-	tt11800712:-	tt11800714:-	tt11800722:-	tt11800726:-	tt11800734:-	tt11800738:-	tt11800742:-	tt11800744:-	tt11800748:-	tt11800758:-	tt11800760:-	tt11800762:-	tt11800766:-	tt11800772:-	tt11800778:-	tt11800780:-	tt11800784:-	tt11800786:-	tt11800796:-	tt11800800:-	tt11800802:-	tt11800804:-	tt11800810:-	tt11800818:-	tt11800820:-	tt11800822:-	tt11800826:-	tt11800828:-	tt11800846:-	tt11800848:-	tt11800852:-	tt11800856:-	tt11800860:-	
