4	tt10116604:9.7	tt10901874:8.8	tt10954610:9.7	tt11143060:9.4	tt11145060:9.3	tt11193554:9.6	tt11267998:8.9	tt11295296:9.5	tt11295298:9.3	tt11317402:8.3	tt11482046:9.7	tt11482052:8.9	tt11482054:9.7	tt11904968:8.9	tt11904970:9.5	tt11904978:9.4	tt11904982:9.0	tt11904986:9.4	tt11941572:-	tt9313114:7.4	tt9313116:7.6	tt9313118:8.5	tt9313120:8.9	tt9313122:8.9	tt9313124:9.4	tt9313126:9.6	tt9313128:9.4	tt9313130:9.5	tt9313132:8.6	tt9313134:9.7	tt9313136:9.0	
5	tt13235806:-	tt13611710:-	tt13611712:-	tt13715562:-	tt13764714:8.8	tt13885730:-	tt9506378:8.4	tt9508834:8.5	
1	tt4645014:7.5	tt4829444:8.4	tt4872226:8.2	tt4872228:8.4	tt4909330:8.0	tt4911352:7.9	tt5058346:8.0	tt5095066:8.3	tt5095894:8.3	tt5095896:8.0	tt5096178:8.1	tt5096182:8.3	tt5239040:8.0	tt5239042:8.7	tt5239044:7.9	tt5239046:8.1	tt5239048:7.9	tt5239056:8.2	tt5442346:7.8	tt5510650:8.4	tt5510652:8.4	
2	tt5239038:8.5	tt5239052:8.3	tt5510646:8.0	tt5510648:8.5	tt5510656:8.5	tt5510660:8.7	tt5599696:8.5	tt5700302:8.2	tt5831446:8.2	tt5831450:8.2	tt5831462:8.2	tt6053638:8.4	tt6053640:8.1	tt6131394:7.9	tt6131396:7.9	tt6131398:7.8	tt6131402:8.3	tt6131404:8.2	tt6131406:8.4	tt6131408:8.2	tt6131410:8.6	
3	tt7320420:6.2	tt7525362:6.3	tt7525364:6.7	tt7525368:6.5	tt7525380:6.3	tt7525382:6.4	tt7525386:6.4	tt7525388:6.3	tt7525390:6.1	tt7525392:6.5	tt7525394:6.2	tt7525396:6.3	tt8096920:6.1	tt8096964:6.3	tt8096974:6.4	tt8096980:7.3	
