13	tt10021084:-	tt10021094:-	tt10021154:-	tt10021220:-	tt10223836:-	tt10559746:-	tt10559838:-	tt10559868:-	tt10559880:-	tt10559884:-	tt10559946:-	tt10559996:-	tt10832478:-	tt10926026:-	tt9293472:-	tt9293476:-	tt9293498:-	tt9293502:-	tt9293508:-	tt9293512:-	tt9293518:-	tt9543112:-	
14	tt11156382:-	tt11156410:-	tt11156424:-	tt11156444:-	tt11156452:-	tt11156462:-	tt11280028:-	tt11569378:-	tt11569388:-	tt11569390:-	tt11852282:-	tt11852292:-	tt11852306:-	tt11852342:-	tt12617158:-	tt12617214:-	tt13937226:-	tt13937240:-	tt13937252:-	
1	tt1309039:-	tt1309040:-	tt1309041:-	tt1309042:-	tt1309043:-	tt1309044:-	tt1309045:-	tt1309046:-	tt1309047:-	tt1309048:-	tt1314547:-	tt1314548:-	tt1314549:-	tt1314550:-	tt1314551:-	tt1315275:-	tt1315276:-	tt1315277:-	tt1315278:-	tt1315509:-	tt1315510:-	tt1315738:-	
2	tt1317575:-	tt1317576:-	tt1317577:-	tt1317578:-	tt1317579:-	tt1317580:-	tt1317581:-	tt1317582:-	tt1317583:-	tt1317584:-	tt1326604:-	tt1326605:-	tt1326607:-	tt1326608:-	tt1326609:-	tt1326611:-	tt1326614:-	tt1326615:-	tt1326616:-	tt1326617:-	tt1327440:-	tt1327441:-	
3	tt1326606:-	tt1326610:-	tt1326612:-	tt1326613:-	tt1326618:-	tt1326619:-	tt1326620:-	tt1329004:-	tt1366285:-	tt1366286:-	tt1376344:-	tt1385734:-	tt1394751:-	tt1399440:-	tt1416024:-	tt1416025:-	tt1437764:-	tt1437765:-	tt1439794:-	tt1447340:-	tt1472483:-	tt1492011:-	
4	tt1519744:-	tt1528145:-	tt1531802:-	tt1531803:-	tt1539763:-	tt1544754:-	tt1548679:-	tt1554346:-	tt1567039:-	tt1567040:-	tt1601619:-	tt1601620:-	tt1601621:-	tt1618961:-	tt1618962:-	tt1627433:-	tt1627434:-	tt1650698:-	tt1677318:8.1	tt1677319:-	tt1677320:-	tt1702223:-	
5	tt1745270:-	tt1745271:-	tt1745272:-	tt1750743:-	tt1763726:-	tt1765226:-	tt1779201:-	tt1781373:-	tt1790264:-	tt1800565:-	tt1803437:-	tt1809009:-	tt1821022:-	tt1826293:-	tt1842794:-	tt1848194:-	tt1853192:-	tt1891201:-	tt1900310:-	tt1985524:-	tt1985525:-	tt1997847:-	
\N	tt1859138:-	tt1892672:-	tt1911043:-	tt1920081:-	tt1968662:-	tt1978192:-	tt2049177:-	tt2057028:-	tt2094450:-	tt2100084:-	tt2200433:-	tt2211336:-	tt2238860:-	tt2370733:-	tt2381502:-	tt2381675:-	tt2390783:-	tt2393612:-	tt2407204:-	tt2421160:-	tt2451272:-	tt2466034:-	tt2480704:-	tt2517960:-	tt2530592:-	tt2610572:-	tt2638290:-	tt2653424:-	tt2670110:-	tt2711022:-	tt2725324:-	tt2740454:-	tt2759820:-	tt2785726:-	tt2838332:-	tt2854062:-	tt2874214:-	tt2892646:-	tt3013834:-	tt3170292:-	tt3185308:-	tt3204532:-	tt3218988:-	tt3254218:-	tt3288828:-	tt3304050:-	tt3384598:-	tt3472252:-	tt3487744:-	tt3519640:-	tt3533164:-	tt3582758:-	tt3597252:-	tt3644946:-	tt3676476:-	tt3690436:-	tt3706030:-	tt3800110:-	tt3832622:-	tt4062144:-	tt4165966:-	tt4173824:-	tt4184268:-	tt4203122:-	tt4214234:-	tt4238616:-	tt4272930:-	tt4356572:-	tt4433738:-	tt4461114:-	tt4517392:-	tt4591882:-	tt4767092:-	tt4880786:-	tt5036678:-	tt5072288:-	tt5092008:-	tt5134104:-	tt5175722:-	tt5259456:-	tt5291526:-	tt5303808:-	tt5504994:-	tt5553004:-	tt5593162:-	tt5775108:-	tt5790830:-	tt5811060:-	tt6064192:-	tt6187198:-	
6	tt2063382:-	tt2070295:-	tt2071114:-	tt2075803:-	tt2082749:-	tt2089240:-	tt2111781:-	tt2118289:-	tt2155979:-	tt2167089:-	tt2177746:-	tt2189449:-	tt2189612:-	tt2244089:-	tt2247635:-	tt2257598:-	tt2259971:-	tt2274691:-	tt2291365:-	tt2310740:-	tt2356373:-	tt2394601:-	
7	tt2413752:-	tt2429008:-	tt2443700:-	tt2458978:-	tt2486824:-	tt2545516:-	tt2545534:-	tt2553118:-	tt2661172:-	tt2675972:-	tt2702974:-	tt2717882:-	tt2751082:-	tt2767274:-	tt2782620:-	tt2813704:-	tt2891294:-	tt2891318:-	tt2915888:-	tt2946822:-	tt2974662:-	tt3005428:-	tt3058834:-	
