19	tt10037224:-	tt10037232:-	tt10037258:-	tt10037300:-	tt9592672:-	tt9592676:-	tt9592678:-	tt9700304:-	tt9700314:-	tt9700324:-	tt9860972:-	tt9860990:-	tt9860998:-	tt9861000:-	tt9861004:-	tt9861006:-	tt9861018:-	tt9861022:-	tt9861024:-	tt9861028:-	tt9861036:-	tt9861060:-	tt9861108:-	tt9861120:-	tt9861126:-	tt9861134:-	
20	tt10039150:-	tt10199630:-	tt10199632:-	tt10251390:-	tt10251400:-	tt10251410:-	tt10251416:-	tt10251422:-	tt10419476:-	tt10419482:-	tt10419484:-	tt10419486:-	tt10419490:-	tt10419498:-	tt10419502:-	tt10419506:-	tt10423620:-	tt10423624:-	tt10423632:-	tt10423638:-	tt11112896:-	tt11112900:-	tt11112908:-	tt11112910:-	tt11112912:-	
6	tt10039252:-	tt10040474:-	tt10040490:-	tt10040510:-	tt3651794:6.2	tt3804216:-	tt3804218:-	tt3804222:-	tt3804224:-	tt3804226:-	tt3804228:-	tt3804230:-	tt3804232:-	tt3804234:-	tt3804236:-	tt3804238:-	tt3804240:-	tt3840724:-	tt3847146:-	tt8200570:-	tt8200572:-	tt8200576:-	tt8200584:-	tt8200602:-	tt8200612:-	
7	tt10040538:-	tt10040542:-	tt10040546:-	tt10040562:-	tt10040598:-	tt3999354:-	tt4017808:-	tt4278090:-	tt4432592:-	tt4432628:-	tt4432654:-	tt4432662:-	tt4432672:-	tt4432682:-	tt4432686:-	tt4432690:-	tt4432692:-	tt4432696:-	tt4432700:-	tt4432708:-	tt4432714:-	tt4432716:-	tt4432720:-	tt4432724:-	tt4432734:-	tt4432740:-	
8	tt10040618:-	tt10040644:-	tt10042098:-	tt10042106:-	tt10042114:-	tt10042134:-	tt10042138:-	tt10042146:-	tt10042152:-	tt10042154:-	tt10042160:-	tt10042164:-	tt10042180:-	tt10042190:-	tt10042196:-	tt10042202:-	tt10042206:-	tt10042210:-	tt10042342:-	tt10042350:-	tt4278078:-	tt4278080:-	tt4278084:-	tt4278088:-	tt4389108:-	tt4389158:-	tt4432558:-	tt4472142:-	
9	tt10042354:-	tt10042360:-	tt10042372:-	tt10042380:-	tt10042400:-	tt10042414:-	tt10042418:-	tt10042568:-	tt10042578:-	tt10042582:-	tt10042588:-	tt10042592:-	tt10042606:-	tt10042612:-	tt10042616:-	tt10042624:-	tt10042632:-	tt4581434:-	tt4695212:-	tt4695218:-	tt4724742:-	tt4728520:-	tt4728522:-	tt4745214:-	tt4773562:-	tt4796700:-	tt5474826:-	tt9105594:-	
10	tt10042638:-	tt10042644:-	tt10042648:-	tt10042652:-	tt10042658:-	tt10047286:-	tt10047288:-	tt10047292:-	tt10048696:-	tt10048702:-	tt10048710:-	tt10048714:-	tt10048720:-	tt10048728:-	tt10048734:-	tt10048742:-	tt10066468:-	tt10066480:-	tt5198948:-	tt5198952:-	tt5198960:-	tt5198964:-	tt5209240:-	tt5209242:-	tt5988794:-	tt6280474:-	
11	tt10066474:-	tt10066476:-	tt10066478:-	tt10066486:-	tt10140032:-	tt10140034:-	tt10140046:-	tt10140054:-	tt10140074:-	tt10140084:-	tt10140092:-	tt10141226:-	tt10141228:-	tt10141230:-	tt10141232:-	tt10141234:-	tt10141238:-	tt10141240:-	tt10141242:-	tt10141244:-	tt10141252:-	tt10141254:-	tt5209248:-	tt5209254:-	tt5209262:-	tt5209268:-	
18	tt10075316:-	tt10486960:-	tt10486984:-	tt10486996:-	tt10487034:-	tt10487040:-	tt8517368:-	tt8586678:-	tt8586686:-	tt8586690:-	tt8586694:-	tt8586700:-	tt8586704:-	tt9216000:-	tt9861248:-	tt9861250:-	tt9861258:-	tt9861260:-	tt9861292:-	tt9861306:-	tt9861308:-	tt9861328:-	tt9861938:-	tt9861942:-	tt9861950:-	tt9861954:-	
12	tt10141264:-	tt10141268:-	tt10141274:-	tt10141276:-	tt10141280:-	tt10147344:-	tt10147380:-	tt10147384:-	tt10147390:-	tt10147394:-	tt10147406:-	tt10147416:-	tt10147420:-	tt10147422:-	tt10147428:-	tt10147440:-	tt10147446:-	tt10147450:-	tt10148128:-	tt10148132:-	tt10148134:-	tt10148444:-	tt10148464:-	tt10148466:-	tt10148478:-	
