6	tt10136376:-	tt10136398:-	tt10136438:-	tt10457856:-	tt10457858:-	tt10457868:-	tt10457876:-	tt10457882:-	tt10457886:-	tt10457892:-	
7	tt11664570:-	tt11664576:-	tt11664580:-	tt11664586:-	tt11917996:-	tt11918014:-	tt11918030:-	tt11918088:-	tt11918102:-	tt11918122:-	tt11961594:-	
8	tt13893326:-	tt13893346:-	
1	tt3495210:-	tt3495322:-	tt3504880:-	tt3532928:-	tt3532988:-	tt3554806:-	tt3582936:-	tt3583188:-	tt3583192:-	tt3583194:-	tt3583196:-	tt3583204:-	tt3666126:-	tt3666134:-	tt3666136:-	tt3692250:-	tt3801830:-	tt3802226:-	tt3803958:-	
2	tt4381198:-	tt4381670:-	tt4381672:-	tt4381674:-	tt4381676:-	tt4381680:-	tt4381682:-	tt4381684:-	tt4381686:-	tt4381688:-	tt4381690:-	tt4381694:-	tt4381696:-	tt4381700:-	tt4381702:-	tt4381704:-	tt4381706:-	tt4381708:-	tt4381710:-	
3	tt5373142:-	tt5373230:-	tt5373400:-	tt5465570:-	tt5465626:-	tt5465708:-	tt5517590:-	tt5517978:-	tt5562944:-	tt5581194:-	tt5581342:-	tt5653822:-	tt5653886:-	tt5653930:-	tt5653934:-	tt5737722:-	tt5737820:-	tt5737844:-	tt5739960:-	
4	tt6496824:-	tt6496840:-	tt6496854:-	tt6496878:-	tt6620836:-	tt6620850:-	tt6620874:-	tt6626142:-	tt6803244:-	tt6803250:-	tt6803258:-	tt6831742:-	tt6831770:-	tt6831790:-	tt6831806:-	tt6951124:-	tt6951372:-	tt6951422:-	tt6951884:-	
5	tt8103936:-	tt8103996:-	tt8104046:-	tt8104134:-	tt8104182:-	tt8104198:-	tt8206064:-	tt8206278:-	tt8206336:-	tt9077498:-	tt9077520:-	tt9142514:-	tt9142580:-	tt9199498:-	tt9199598:-	tt9377416:-	tt9377454:-	tt9377486:-	
