15	tt1199029:9.6	tt1484041:8.6	tt1484844:9.4	tt1487730:8.6	tt1489020:8.5	tt1495271:8.8	tt1496249:-	tt1496987:-	tt1548704:-	tt1759489:8.0	tt1842229:-	tt1848585:-	tt1848586:-	
30	tt1469197:9.1	tt1482770:8.8	tt1488488:8.5	tt1489641:6.9	tt1499883:8.8	tt1501618:8.6	tt2003972:8.4	tt2003985:9.0	tt2004009:7.8	tt2004034:8.6	tt2004042:8.8	tt2004048:8.0	tt2004049:8.5	
7	tt1469198:9.5	tt1481841:9.7	tt1481842:9.8	tt1482771:9.5	tt1492270:9.6	tt1492273:9.5	tt1493595:9.4	tt1536299:9.4	tt1552326:9.9	tt1848604:9.7	tt1848605:9.1	tt1848606:9.7	tt1848607:9.5	
21	tt1469199:8.6	tt1485619:8.3	tt1486490:8.1	tt1487733:-	tt1487735:9.0	tt1488491:8.8	tt1488494:8.4	tt1489019:8.4	tt1494248:8.0	tt1496246:9.4	tt1499111:8.2	tt1848592:8.9	tt1848593:8.3	
26	tt1469200:-	tt1497831:8.8	tt1497833:-	tt1497836:-	tt1498480:9.0	tt1499108:-	tt1503528:-	tt1548495:7.9	tt1562181:8.4	tt1631242:8.7	tt1763054:8.2	tt1848598:-	tt1848599:8.9	
19	tt1469201:8.6	tt1469982:8.4	tt1483257:9.0	tt1484846:8.8	tt1490942:-	tt1493598:8.8	tt1504827:-	tt1763052:9.0	tt2003965:-	tt2003973:8.3	tt2003975:-	tt2004020:8.4	tt2004025:8.5	
27	tt1469692:9.2	tt1489647:-	tt1499109:8.3	tt1527534:9.1	tt1531584:8.2	tt1535342:8.8	tt2003969:-	tt2003970:-	tt2003978:-	tt2004026:8.6	tt2004028:-	tt2004037:-	tt2004047:7.5	
22	tt1469693:7.9	tt1481839:8.8	tt1486124:8.2	tt1490440:8.7	tt1492271:8.1	tt1492275:7.8	tt1496985:8.3	tt1497832:8.3	tt1733653:9.0	tt1735782:8.3	tt1740630:8.5	tt1758480:8.0	tt1848594:-	
2	tt1481840:9.5	tt1482773:9.2	tt1487044:9.4	tt1488493:9.2	tt1492276:9.7	tt1498483:9.4	tt1536948:9.5	tt1629997:9.5	tt1847421:9.2	tt1848589:9.4	tt1850870:9.3	tt1857537:9.5	tt1857540:9.4	
29	tt1481843:8.0	tt1482772:8.4	tt1486489:8.4	tt1489642:9.2	tt2003956:7.6	tt2003958:9.0	tt2003968:8.0	tt2003990:9.2	tt2004002:8.4	tt2004021:8.7	tt2004027:8.4	tt2004036:8.2	tt2004050:8.3	
8	tt1481844:9.5	tt1493597:9.8	tt1496245:9.9	tt1533566:9.6	tt1537649:9.5	tt1640379:9.6	tt2003964:9.9	tt2003976:9.8	tt2003987:9.7	tt2003997:9.3	tt2004005:9.8	tt2004040:9.8	tt2004957:9.7	
16	tt1482774:8.7	tt1484040:8.2	tt1484044:8.6	tt1485621:-	tt1486122:-	tt1487734:8.6	tt1496989:9.2	tt1498485:9.3	tt1507215:-	tt1507854:8.8	tt1848587:-	tt1848588:8.5	tt1848608:7.0	
12	tt1482775:8.4	tt1490438:-	tt1494243:9.0	tt1495272:8.3	tt1496986:7.7	tt1501617:8.8	tt1515641:8.8	tt1538756:8.5	tt1641578:8.1	tt1642166:8.7	tt1848582:9.4	tt1848583:8.8	tt1848584:8.9	
17	tt1483256:8.3	tt1484043:7.7	tt1487043:8.8	tt1503529:-	tt1855029:-	tt1858290:-	tt1860095:-	tt1861176:-	tt1861177:-	tt1861178:-	tt2003999:8.4	tt2004000:-	tt2004012:8.8	
31	tt1484039:8.2	tt1489646:8.7	tt1492278:8.3	tt1504637:8.7	tt1507855:9.5	tt1546349:9.5	tt1546939:8.8	tt2003963:8.4	tt2003974:9.0	tt2004017:9.2	tt2004035:9.0	tt2004039:9.0	tt2004043:8.4	
20	tt1484042:9.0	tt1484843:8.5	tt1486123:7.6	tt1486126:8.5	tt1486492:8.6	tt1487731:8.9	tt1487732:8.6	tt1490435:8.2	tt1495273:8.1	tt1500444:8.4	tt1724491:8.4	tt1848590:8.5	tt1848591:9.4	
