1	tt0735860:8.4	tt0785755:6.6	tt0785758:6.9	tt0785759:6.3	tt0785760:6.8	tt0785763:6.5	tt0785765:6.3	tt0785766:7.1	tt0785768:6.4	tt0786008:6.4	tt0786009:6.1	tt0786012:6.9	tt0786013:6.3	
2	tt0735861:7.5	tt0785754:6.1	tt0785756:5.9	tt0785757:5.5	tt0785761:5.3	tt0785762:6.3	tt0785764:6.0	tt0785767:5.7	tt0786007:5.8	tt0786010:5.2	tt0786011:4.9	tt0834835:6.2	tt0834836:5.5	
3	tt0772033:6.7	tt0796172:6.0	tt0796173:6.1	tt0818067:6.0	tt0818068:5.8	tt0818069:5.6	tt0818070:6.0	tt0821417:6.1	tt0821418:6.2	tt0821419:5.8	tt0821420:6.2	tt0821421:6.1	tt0825193:6.7	
4	tt0845931:6.1	tt0847715:5.8	tt0852428:5.9	tt0855661:5.3	tt0864278:5.6	tt0902218:5.8	tt0902219:6.2	tt0902220:6.0	tt0902221:6.0	tt0902222:5.4	tt0902223:5.8	tt0902224:5.4	tt0902225:6.7	
\N	tt0977097:5.0	tt1026393:-	tt1026394:-	tt10894546:-	tt1567096:-	tt1759527:-	tt1883062:-	tt2085577:-	tt2091822:-	tt2180968:-	tt2272915:-	tt2552136:-	tt4050960:-	tt4594630:-	tt4702046:-	tt4977326:-	tt5639232:-	tt5656636:-	tt6184048:-	
5	tt1006265:5.0	tt1022143:5.9	tt1022144:5.8	tt1022145:5.4	tt1022486:4.3	tt1026391:6.0	tt1026392:5.2	tt1260461:5.0	tt1260465:5.4	tt1260466:5.0	tt1260467:5.9	tt1260554:5.4	tt1260556:5.6	
28	tt10121072:-	tt10121088:-	tt9085520:7.6	tt9109292:7.7	tt9109296:7.7	tt9109298:7.7	tt9109300:7.5	tt9109304:7.2	tt9239338:7.6	tt9239388:7.6	tt9311902:7.6	tt9327594:-	tt9382472:6.4	
6	tt1184924:6.4	tt1260460:5.4	tt1260462:5.0	tt1260463:5.5	tt1260464:4.8	tt1260468:5.3	tt1260469:5.0	tt1260553:5.9	tt1260555:4.7	tt1260557:4.7	tt1260558:5.0	tt1260559:5.0	tt1260560:5.2	
7	tt1200216:6.3	tt1248083:-	tt1248084:-	tt1253797:5.6	tt1254638:6.7	tt1260316:5.8	tt1260317:6.6	tt1260318:5.8	tt1260319:5.7	tt1260320:5.6	tt1260321:5.8	tt1260322:5.8	tt1260323:5.6	
8	tt1294097:5.4	tt1294098:5.7	tt1294099:5.6	tt1310408:5.9	tt1310998:5.3	tt1315561:5.0	tt1315829:4.0	tt1315830:3.8	tt1331968:5.3	tt1333581:3.8	tt1333582:3.4	tt1484323:6.3	tt1484324:6.0	
9	tt1497600:6.0	tt1565907:-	tt1565909:-	tt1565910:-	tt1565912:-	tt1565913:-	tt1565916:-	tt1565917:-	tt1565919:-	tt1565920:-	tt1565921:-	tt1565922:6.9	tt1565925:-	
10	tt1513967:6.0	tt1518634:6.1	tt1522796:5.5	tt1524879:5.5	tt1535387:5.1	tt1565908:6.2	tt1565911:6.3	tt1565914:6.2	tt1565915:6.2	tt1565918:6.5	tt1565923:7.1	tt1565924:6.5	
11	tt1645699:-	tt1645700:8.6	tt1645701:-	tt1743203:-	tt1743204:-	tt1743205:-	tt1743661:-	tt1762001:8.4	tt2510168:-	tt2510170:-	tt2510174:-	tt2510182:7.9	
12	tt1726556:8.2	tt1731326:8.0	tt1731327:8.1	tt1745546:8.7	tt1745547:8.3	tt1747770:8.3	tt1752771:8.9	tt1752772:8.5	tt1759526:9.0	tt1767182:8.3	tt2510230:8.6	tt2510232:8.4	
13	tt1869133:7.5	tt1876154:7.9	tt1888432:7.9	tt1896544:8.1	tt1907520:-	tt1908384:8.0	tt1914075:8.0	tt1925368:7.9	tt1932342:8.1	tt1939511:8.3	tt1964206:7.4	
14	tt2053220:9.2	tt2059122:8.8	tt2066747:8.6	tt2079372:8.8	tt2097168:8.8	tt2103068:8.4	tt2115170:8.6	tt2187624:-	tt2187630:-	tt2510266:8.5	
15	tt2272913:7.8	tt2315813:7.8	tt2325139:7.7	tt2337625:7.8	tt2353387:7.0	tt2510270:-	tt2510272:-	tt2510276:-	tt2510278:-	tt2510282:-	tt2510284:-	tt2510286:-	tt2510292:8.4	
16	tt2374116:7.7	tt2386044:7.8	tt2412430:-	tt2442208:-	tt2457930:-	tt2472274:-	tt2485760:-	tt2498230:-	tt2510138:-	tt2510144:-	tt2510146:-	tt2510148:-	tt2548606:-	
17	tt2768324:8.0	tt2796194:8.2	tt2844890:8.5	tt2930146:8.2	tt2938944:7.8	tt3008944:8.7	tt3109954:8.2	tt3134106:8.2	
18	tt3170032:6.7	tt3170282:7.0	tt3186624:7.3	tt3221780:6.8	tt3282356:6.6	tt3301672:5.7	tt3316100:7.4	tt3325944:7.4	tt3357950:6.7	tt3376882:6.7	tt3392624:6.4	tt3435556:6.6	
19	tt3982316:7.2	tt3982322:-	tt3982332:-	tt3982344:-	tt3982346:-	tt3982364:-	tt3982384:-	tt3982388:-	tt3982394:-	tt3982398:-	tt3982400:-	tt3982404:-	tt3982406:6.8	
20	tt3995282:7.9	tt4047754:7.8	tt4047758:7.8	tt4047762:7.5	tt4047764:7.9	tt4047766:7.6	tt4047768:7.0	tt4047770:7.0	tt4047772:6.0	tt4047774:6.6	tt4217530:7.2	tt7187856:-	
21	tt4720286:5.3	tt4720290:5.1	tt4720292:5.1	tt4720294:5.5	tt4720298:5.1	tt4890746:5.3	tt4890750:5.3	tt4890752:5.5	tt4890754:5.3	tt4890756:5.5	tt4890768:5.6	tt4891206:5.3	tt5371592:-	
22	tt5017746:8.1	tt5034784:7.4	tt5052804:7.5	tt5096392:7.3	tt5096396:6.9	tt5137490:8.0	tt5137492:7.5	tt5137494:7.1	tt5231206:7.0	tt5231212:7.0	tt5231216:7.6	tt5261358:7.0	
23	tt5350384:6.8	tt5674446:6.5	tt5764922:6.3	tt7187730:-	tt7187742:-	tt7187748:-	tt7187750:-	tt7187752:-	tt7187754:-	tt7187762:-	tt7187766:-	tt7187772:-	tt9193496:-	
24	tt5979806:8.0	tt6002916:8.0	tt6028154:8.5	tt6028162:8.0	tt6104628:7.9	tt6169340:7.7	tt6169358:7.7	tt7187788:-	tt7187802:-	tt7187816:-	tt9193492:-	
25	tt6569652:8.7	tt6833016:7.5	tt6851774:7.7	tt6903392:7.9	tt6903394:6.9	tt6903396:7.3	tt6903398:7.6	tt6903400:6.9	tt6903402:7.1	tt6903406:7.2	tt6903408:8.0	tt7187710:7.7	tt7332432:7.6	
26	tt7246046:6.3	tt7439452:7.2	tt7439468:7.0	tt7530412:7.2	tt7530424:7.2	tt7640890:7.2	tt7640894:7.2	tt7640908:7.2	tt7640918:7.2	tt7640928:7.2	tt7640938:7.7	tt7710708:7.4	tt9109398:-	
27	tt8671504:6.8	tt9109254:7.6	tt9109256:-	tt9109258:-	tt9109260:-	tt9109262:-	tt9109264:-	tt9109268:-	tt9109272:-	tt9109274:-	tt9109284:-	tt9109286:-	tt9109290:-	
