1	tt6206408:7.2	tt6206412:7.2	tt6206414:7.1	tt6206416:6.8	tt6206420:7.0	tt6206422:7.2	tt6206424:7.1	tt6206426:6.7	tt6206428:6.7	tt6206430:7.0	
2	tt7662122:6.9	tt7694826:7.0	tt7694832:7.2	tt7694834:6.9	tt7694836:6.7	tt7694838:6.9	tt7694840:6.8	tt7694842:6.5	tt7694844:7.0	tt7694846:7.2	
