2	tt0680027:8.3	tt0680028:7.0	tt0680029:8.6	tt0680036:9.1	tt0680039:7.9	tt0680042:7.3	tt0680043:8.8	tt0680044:8.9	tt0680051:7.4	tt0680054:8.9	tt0680059:8.9	tt0758098:6.9	tt0796500:7.7	tt0796501:7.8	tt0796503:6.9	tt0796504:6.8	tt0796506:8.9	tt0796509:8.3	tt0796513:8.4	tt0796514:8.4	tt8077662:-	
3	tt0680030:7.2	tt0680033:8.5	tt0680041:8.9	tt0680049:6.4	tt0680055:9.0	tt0680057:6.7	tt0680060:7.5	tt0768517:6.7	tt0796510:8.5	tt0796512:7.1	tt0796515:6.2	
1	tt0680031:6.8	tt0680032:8.1	tt0680034:7.3	tt0680035:7.7	tt0680037:8.5	tt0680038:7.4	tt0680040:8.5	tt0680045:8.1	tt0680046:8.3	tt0680047:6.6	tt0680048:8.2	tt0680050:8.4	tt0680052:8.8	tt0680053:8.5	tt0680056:8.7	tt0680058:7.8	tt0796502:8.0	tt0796505:8.6	tt0796507:7.0	tt0796508:7.0	tt0796511:8.5	
