1	tt10195512:-	tt10195514:-	tt10195518:-	tt10195520:-	tt10195522:-	tt10195524:-	tt10195526:-	tt10195528:-	
2	tt10195534:-	tt10195536:-	tt10195538:-	tt10195542:-	tt10195544:-	tt10195546:-	tt10195548:-	tt10195550:-	
3	tt10195560:-	tt10195562:-	tt10195564:-	tt10195566:-	tt10195568:-	tt10195570:-	tt10195572:-	tt10195574:-	
4	tt10195582:-	tt10195584:-	tt10195586:-	tt10195588:-	tt10195590:-	tt10195592:-	tt10195594:-	tt10195596:-	
5	tt10195600:-	tt10203668:-	tt10243892:-	tt10288004:-	tt10327312:-	tt10364560:-	
