11	tt10951762:-	tt10951766:-	tt10951772:-	tt10951774:-	tt10951776:-	tt10951778:-	tt10951780:-	tt10951782:-	tt10951786:-	tt10951788:-	tt10951790:-	tt10951792:-	tt10951794:-	tt10951798:-	tt10951800:-	tt10951802:-	tt10951804:-	tt10951806:-	tt10951810:-	tt10951812:-	tt10951814:-	tt10951818:-	tt10951820:-	tt10951822:-	tt10951824:-	tt10951826:-	
12	tt10951828:-	tt10951832:-	tt10951834:-	tt10951836:-	tt10951838:-	tt10951840:-	tt10951842:-	tt10951844:-	tt10951848:-	tt10951854:-	tt10951858:-	tt10951862:-	tt10951866:-	tt10951868:-	tt10951876:-	tt10951878:-	tt10951882:-	tt10951884:-	tt10951888:-	tt10951892:-	tt10951896:-	tt10951900:-	tt10951904:-	tt10951906:-	tt10951908:-	tt10951910:-	
13	tt13808834:-	tt13808838:-	tt13808842:-	tt13808844:-	tt13808846:-	tt13808848:-	tt13808852:-	tt13808854:-	tt13808856:-	tt13808860:-	tt13808864:-	tt13808868:-	tt13808870:-	tt13808878:-	tt13808880:-	tt13808884:-	tt13808890:-	tt13808892:-	tt13808894:-	tt13808896:-	tt13808898:-	tt13808900:-	tt13808902:-	tt13808906:-	tt13808908:-	tt13808914:-	
14	tt13808920:-	tt13808924:-	tt13808926:-	tt13808928:-	tt13808932:-	tt13808936:-	tt13808938:-	tt13808942:-	tt13808946:-	tt13808950:-	tt13808952:-	tt13808954:-	tt13808958:-	tt13808962:-	tt13808966:-	tt13808970:-	tt13808974:-	tt13808988:-	tt13808996:-	tt13809002:-	tt13809006:-	tt13809008:-	tt13809010:-	tt13809012:-	tt13809014:-	tt13809016:-	
1	tt4970652:-	tt4970658:-	tt4970662:-	tt4970668:-	tt4970672:-	tt4970676:-	tt4970678:-	tt4970690:-	tt4970692:-	tt4970694:-	tt4970696:-	tt4970698:-	tt4970700:-	tt4970706:-	tt4970708:-	tt4970710:-	tt4970712:-	tt4970720:-	tt4970722:-	tt4970724:-	tt4970726:-	tt4970728:-	tt4970730:-	tt4970734:-	tt4970738:-	tt4970740:-	
2	tt4970742:-	tt4970744:-	tt4970746:-	tt4970752:-	tt4970756:-	tt4970758:-	tt4970760:-	tt4970762:-	tt4970764:-	tt4970768:-	tt4970774:-	tt4970778:-	tt4970784:-	
3	tt5982378:-	tt5982384:-	tt5982390:-	tt5982396:-	tt5982400:-	tt5982406:-	tt5982412:-	tt5982414:-	tt5982418:-	tt5982420:-	tt5982424:-	tt5982426:-	tt5982438:-	tt5982442:-	tt5982444:-	tt5982448:-	tt5982450:-	tt5982452:-	tt5982456:-	tt5982458:-	tt5982460:-	tt5982464:-	tt5982466:-	tt5982468:-	tt5982470:-	tt5982472:-	
4	tt5982642:-	tt5982646:-	tt5982648:-	tt5982650:-	tt5982656:-	tt5982660:-	tt5982662:-	tt5982666:-	tt5982674:-	tt5982678:-	tt5982684:-	tt5982690:-	tt5982694:-	tt5982698:-	tt5982960:-	tt5982962:-	tt5982968:-	tt5982972:-	tt5982978:-	tt5982980:-	tt5982982:-	tt5982994:-	tt5982996:-	tt5982998:-	tt5983000:-	tt5983002:-	tt5983006:-	
5	tt5983010:-	tt5983012:-	tt5983014:-	tt5983020:-	tt5983024:-	tt5983026:-	tt5983028:-	tt5983032:-	tt5983034:-	tt5983036:-	tt5983040:-	tt5983042:-	tt5983044:-	tt5983046:-	tt5983048:-	tt5983052:-	tt5983056:-	tt5983060:-	tt5983062:-	tt5983064:-	tt5983068:-	tt5983072:-	tt5983074:-	tt5983078:-	tt5983080:-	tt5983084:-	
6	tt5983086:-	tt5983088:-	tt5983090:-	tt5983094:-	tt5983096:-	tt5983100:-	tt5983104:-	tt5983106:-	tt5983112:-	tt5983116:-	tt5983120:-	tt5983122:-	tt5983124:-	tt5983126:-	tt5983130:-	tt5983132:-	tt5983134:-	tt5983136:-	tt5983138:-	tt5983142:-	tt5983144:-	tt5983148:-	tt5983150:-	tt5983152:-	tt5983154:-	tt5983156:-	
7	tt5983158:-	tt5983160:-	tt5983162:-	tt5983164:-	tt5983166:-	tt5983168:-	tt5983170:-	tt5983172:-	tt5983174:-	tt5983176:-	tt5983178:-	tt5983180:-	tt5983184:-	tt5983188:-	tt5983190:-	tt5983196:-	tt5983198:-	tt5983200:-	tt5983202:-	tt5983204:-	tt5983206:-	tt5983210:-	tt5983212:-	tt5983214:-	tt5983216:-	tt5983280:-	
8	tt6174240:-	tt6174244:-	tt6174246:-	tt6174248:-	tt6215796:-	tt6215798:-	tt6215800:-	tt6215802:-	tt6215804:-	tt6215808:-	tt6215810:-	tt6215814:-	tt6215816:-	tt6215818:-	tt6215820:-	
9	tt7359902:-	tt7359914:-	tt7359926:-	tt7359942:-	tt7359948:-	tt7359956:-	tt7359966:-	tt7359986:-	tt7629768:-	tt7629782:-	tt7629794:-	tt7629848:-	tt7629868:-	tt7629890:-	tt7629898:-	tt7629908:-	tt7629912:-	tt7629954:-	tt7629984:-	tt7630006:-	tt7630026:-	tt7630044:-	tt7630062:-	tt7630076:-	tt7630088:-	tt9574962:-	
10	tt8814116:-	tt8936918:-	tt8936926:-	tt8936934:-	tt8936938:-	tt8936954:-	tt8937002:-	tt8937006:-	tt8937012:-	tt8937036:-	tt8937040:-	tt8937050:-	tt8937054:-	tt8937056:-	tt8937058:-	tt8937064:-	tt8937068:-	tt8937072:-	tt8937074:-	tt8937080:-	tt8937082:-	tt8937084:-	tt8937086:-	tt8937090:-	tt8937096:-	tt8937098:-	
