1	tt12985296:-	tt12985302:-	tt12985306:-	tt12985312:-	tt12985324:-	tt12985340:-	tt12985436:-	tt12985440:-	tt12985448:-	tt12985458:-	tt12985480:-	tt12985496:-	tt12985502:-	tt12985520:-	tt12985538:-	tt12985550:-	tt12987322:-	tt12987328:-	tt12987330:-	tt12987336:-	tt12987340:-	tt12987348:-	tt12987352:-	tt12987356:-	tt12987554:-	tt12987712:-	tt12987720:-	tt12987732:-	tt12987736:-	tt12987738:-	tt12987740:-	tt12987758:-	tt12987760:-	tt12987762:-	tt12987768:-	tt12987774:-	tt13027162:-	tt13027168:-	tt13027210:-	tt13027218:-	tt13027232:-	tt13027240:-	
2	tt12985346:-	tt12985352:-	tt13045602:-	tt13045608:-	tt13045612:-	tt13045618:-	tt13045652:-	tt13045654:-	tt13045660:-	tt13045664:-	tt13045668:-	tt13045674:-	tt13045678:-	tt13045682:-	tt13045694:-	tt13045698:-	tt13045702:-	tt13045976:-	tt13045984:-	tt13045988:-	tt13045992:-	tt13045998:-	tt13046002:-	tt13046004:-	
3	tt12985360:-	tt13046170:-	tt13046178:-	tt13047200:-	tt13047228:-	tt13047244:-	tt13047256:-	tt13047274:-	tt13047290:-	tt13047310:-	tt13047346:-	tt13047360:-	tt13047406:-	tt13048272:-	tt13048282:-	tt13048978:-	tt13049020:-	tt13049032:-	tt13049036:-	tt13049046:-	tt13049064:-	tt13049090:-	tt13049114:-	tt1323739:-	
