1	tt11477330:-	tt11477370:-	tt11477380:-	tt11477394:-	tt11477414:-	tt11496412:-	tt11546304:-	tt11574980:-	tt11615974:-	tt11656660:-	tt11697190:-	tt11737486:-	tt11778632:-	tt11821312:-	tt11866360:-	tt11910060:-	tt11952162:-	tt11990494:-	tt12034572:-	tt12067812:-	tt12108920:-	tt12190970:-	tt12190998:-	tt12233470:-	tt12271288:-	
2	tt12317754:-	tt12362236:-	tt12403258:-	tt12445578:-	tt12497936:-	tt12555308:-	tt12587302:-	tt12628334:-	tt12675716:-	tt12729526:-	tt12773730:-	tt12814672:-	tt12853602:-	tt12905082:-	tt12955458:-	tt12998276:-	tt13031562:-	tt13060782:-	tt13109180:-	tt13166252:-	tt13237014:-	tt13237018:-	tt13237040:-	tt13237048:-	tt13237060:-	
3	tt13281310:-	tt13322220:-	tt13363726:-	tt13422370:-	tt13468938:-	tt13562358:-	tt13562364:-	tt13598838:-	tt13639354:-	
