11	tt11203176:-	tt11373134:-	tt11373136:-	tt11373138:-	tt11373140:-	tt11447882:-	tt11454244:-	tt11454262:-	tt11464614:-	tt11464630:-	
12	tt13528686:-	tt13556304:-	tt13623596:-	tt13640134:-	tt13653430:-	tt13653596:-	tt13659814:-	tt13847532:-	tt13899968:-	tt13967168:-	
8	tt6773398:-	tt6773400:-	tt6773404:-	tt6773408:-	tt6773410:-	tt6773414:-	tt6773418:-	tt6773422:-	tt6773428:-	tt6773434:-	
7	tt6773486:-	tt6773492:-	tt6773496:-	tt6773498:-	tt6773508:-	tt6773514:-	tt6773522:-	tt6773528:-	tt6773544:-	tt6773546:-	
6	tt6773706:-	tt6773708:-	tt6773712:-	tt6773714:-	tt6773718:-	tt6773726:-	tt6773730:-	tt6773734:-	tt6773738:-	tt6773740:-	
5	tt6773762:-	tt6773764:-	tt6773766:-	tt6773776:-	tt6773782:-	tt6773784:-	tt6773786:-	tt6773790:-	tt6773794:-	tt6773796:-	tt6773800:-	tt6773802:-	
4	tt6773820:-	tt6773978:-	tt6773980:-	tt6773984:-	tt6773996:-	tt6774002:-	tt6774006:-	tt6774242:-	tt6774244:-	tt6774248:-	tt6774252:-	tt6774254:-	tt6774256:-	tt6774258:-	tt6774260:-	tt6774268:-	
3	tt7034310:-	tt7034312:-	tt7034320:-	tt7034324:-	tt7034330:-	tt7034334:-	tt7034346:-	tt7034350:-	tt7034352:-	tt7034358:-	tt7034362:-	tt7034366:-	tt7034370:-	tt7034376:-	tt7034392:-	tt7034400:-	tt7034406:-	tt7034414:-	tt7034420:-	tt7034482:-	
2	tt7034506:-	tt7034508:-	tt7034510:-	tt7034512:-	tt7034514:-	tt7034516:-	tt7034518:-	tt7034520:-	tt7034522:-	tt7034524:-	
1	tt7034528:-	tt7034530:-	tt7034532:-	tt7034534:-	tt7034538:-	tt7034540:-	tt7034542:-	tt7034544:-	tt7034546:-	tt7034548:-	
9	tt7488790:-	tt7617314:-	tt7646256:-	tt7646260:-	tt7646264:-	tt7752154:-	tt7752156:-	tt7875338:-	tt7875340:-	tt7875344:-	
10	tt9265308:-	tt9265330:-	tt9265336:-	tt9302608:-	tt9413958:-	tt9413964:-	tt9413970:-	tt9413974:-	tt9413980:-	tt9557042:-	
