3	tt12240066:-	tt14141628:-	tt14141632:-	tt14141636:-	
1	tt8139600:8.3	tt8139608:8.8	tt8139614:8.4	tt8139616:8.6	tt8139618:8.2	tt8139620:8.9	tt8139622:8.2	tt8139624:8.8	
2	tt9413910:8.3	tt9413912:8.4	tt9413914:8.3	tt9413916:8.5	tt9413918:8.6	tt9413922:8.5	tt9413924:8.8	tt9413926:9.2	
