1	tt1459654:6.9	tt1459655:7.0	tt1459656:7.1	tt1459657:7.2	tt1461339:7.6	
2	tt1818904:7.4	tt1818905:7.7	tt1818906:7.1	tt1818907:7.3	tt1818908:7.2	
3	tt2090932:7.2	tt2090933:7.1	tt2090934:7.2	tt2090935:7.3	tt2090936:7.4	
