1	tt10482214:8.0	tt11256102:8.6	tt11347802:8.6	tt11465304:9.1	tt11718540:8.0	tt11871304:8.1	tt11871312:8.0	tt11871318:8.1	tt11874660:8.8	tt11874664:9.1	
2	tt12848690:8.7	tt13591910:8.8	tt13591946:8.8	tt13984762:8.8	tt13992186:8.9	tt14130378:8.7	tt14130382:9.1	tt14130384:8.9	tt14130386:9.1	tt14130388:8.7	
