3	tt10044318:-	tt10044326:-	tt10064598:-	tt10388484:-	tt10388488:-	tt10388490:-	tt10388494:-	tt10388496:-	tt10388500:-	tt10388502:-	tt10522212:-	tt10987410:-	tt10987506:-	tt10987512:-	tt10987514:-	tt11624958:-	tt11624996:-	tt11625010:-	
2	tt10044332:-	tt10064058:-	tt10388476:-	tt10388480:-	tt10792664:-	tt10792670:-	tt10792672:-	tt10792674:-	tt10792676:-	tt10792678:-	tt10792682:-	tt10792704:-	tt10792708:-	tt10792710:-	tt10792712:-	tt10792718:-	tt10792722:-	tt10792728:-	tt10792730:-	tt10792732:-	tt10792736:-	tt10792746:-	tt10792748:-	tt10792774:-	tt10792836:-	tt10792852:-	tt10792862:-	tt10792870:-	tt10792886:-	tt10792894:-	tt10792910:-	tt10792934:-	tt10792962:-	tt10793046:-	tt10793050:-	tt10793054:-	tt10793056:-	tt10826488:-	tt10826490:-	tt10826492:-	tt10826494:-	tt10826496:-	tt10826498:-	tt10826500:-	tt10826502:-	tt10826506:-	tt10826508:-	tt10826510:-	tt10826512:-	tt10826514:-	tt10826516:-	tt10826518:-	tt10828870:-	tt10828876:-	tt10829014:-	tt10829028:-	tt10829048:-	tt10829212:-	tt10829228:-	tt10829234:-	tt10829308:-	tt10829368:-	tt10829380:-	tt10829438:-	tt10829606:-	tt10829608:-	tt10829632:-	tt10829642:-	tt10829712:-	tt10874182:-	tt10874196:-	tt10874234:-	tt10874236:-	tt10874238:-	tt10874242:-	tt10874244:-	tt10874246:-	tt10874248:-	tt12395866:-	tt12395882:-	tt12395912:-	tt12395924:-	tt12395928:-	tt12395938:-	tt12395960:-	tt12395972:-	tt12395980:-	tt12395984:-	tt12395990:-	tt12395992:-	tt12395996:-	tt12396000:-	tt12396012:-	tt12396042:-	tt12396046:-	tt12396064:-	tt12396080:-	tt12396086:-	tt12396090:-	tt12396096:-	tt12396120:-	tt12396126:-	tt12396138:-	tt12396210:-	tt12396214:-	tt12396220:-	tt12396222:-	tt12396228:-	tt12396234:-	tt12396256:-	tt12396260:-	tt12396262:-	tt12396268:-	tt12396280:-	tt12396302:-	tt7529160:-	tt7529162:-	tt7529168:-	tt7529170:-	tt7529176:-	tt7529190:-	tt7553038:-	tt7553044:-	tt7553048:-	tt7553050:-	tt7553052:-	tt7836536:-	tt7836538:-	tt7844456:-	tt7844458:-	tt7844464:-	tt7844502:-	tt7844504:-	tt8768900:-	tt9378270:-	tt9378278:-	tt9378286:-	tt9378292:-	tt9378300:-	tt9378310:-	tt9378348:-	tt9378358:-	tt9579180:-	tt9622416:-	tt9622528:-	tt9622548:-	tt9693714:-	
\N	tt10064608:-	tt10090608:-	tt10686976:-	tt10887534:-	tt11387418:-	tt11387422:-	tt11631406:-	tt11996714:-	tt11996722:-	tt11996730:-	tt12396350:-	tt12396360:-	tt12396372:-	tt12396378:-	tt12396384:-	tt12396392:-	tt12396394:-	tt12396398:-	tt12396404:-	tt12396412:-	tt12396418:-	tt12396420:-	tt12396426:-	tt12396428:-	tt12396432:-	tt12396434:-	tt12396436:-	tt12396442:-	tt12396444:-	tt12396450:-	tt12396472:-	tt12396478:-	tt12396484:-	tt12396496:-	tt12396502:-	tt12396508:-	tt12396514:-	tt12396520:-	tt12396522:-	tt12396528:-	tt12396536:-	tt12396544:-	tt12396548:-	tt12396554:-	tt12396572:-	tt12396578:-	tt12396582:-	tt12396586:-	tt12396588:-	tt12396594:-	tt12396598:-	tt12396600:-	tt12396606:-	tt12396608:-	tt12396610:-	tt12396612:-	tt12396616:-	tt12396618:-	tt12396620:-	tt12396624:-	tt12396626:-	tt12397136:-	tt12397138:-	tt12397142:-	tt12397146:-	tt12397166:-	tt12397172:-	tt12397178:-	tt12397186:-	tt12397188:-	tt12397194:-	tt12397198:-	tt12397204:-	tt12397210:-	tt12397216:-	tt12397220:-	tt12397226:-	tt12397228:-	tt12397232:-	tt12397240:-	tt12397242:-	tt12397244:-	tt12397246:-	tt12397248:-	tt12397258:-	tt12397260:-	tt12397264:-	tt12397268:-	tt12397270:-	tt12397276:-	tt12397280:-	tt12397284:-	tt12397288:-	tt12397292:-	tt12397296:-	tt12397298:-	tt12397300:-	tt12397302:-	tt12397306:-	tt12397310:-	tt12397316:-	tt12397318:-	tt12397324:-	tt12397330:-	tt12397332:-	tt12397334:-	tt12397338:-	tt12397340:-	tt12397342:-	tt12397344:-	tt12397352:-	tt12397354:-	tt12397356:-	tt12397362:-	tt12397366:-	tt12397370:-	tt12397372:-	tt12397374:-	tt12397378:-	tt12397386:-	tt12397388:-	tt12397394:-	tt12397400:-	tt12397402:-	tt12397408:-	tt12397412:-	tt12397418:-	tt12397420:-	tt12397422:-	tt12397424:-	tt12397426:-	tt12397432:-	tt12397434:-	tt12397436:-	tt12397438:-	tt12397442:-	tt12397444:-	tt12397446:-	tt12397452:-	tt12397456:-	tt12397458:-	tt12397462:-	tt12397464:-	tt12397466:-	tt12397472:-	tt12397476:-	tt12397480:-	tt12397486:-	tt12397490:-	tt12397516:-	tt12397530:-	tt12397538:-	tt12397544:-	tt12397548:-	tt12397550:-	tt12397554:-	tt12397556:-	tt12397560:-	tt12397564:-	tt12397568:-	tt12397578:-	tt12397582:-	tt12397592:-	tt12397598:-	tt12397600:-	tt12397604:-	tt12397608:-	tt12397612:-	tt12397614:-	tt12397620:-	tt12397626:-	tt12397628:-	tt12397634:-	tt12397636:-	tt12397646:-	tt12397710:-	tt13328574:-	tt13329026:-	tt13329034:-	tt13360812:-	tt13657382:-	tt14031098:-	tt14044484:-	tt14174600:-	tt14257436:-	tt14277426:-	tt14277448:-	tt14277466:-	tt14277476:-	tt14277490:-	tt14313666:-	tt14515366:-	tt7611022:8.3	tt7753108:-	tt7782490:-	tt8009438:-	tt8421040:-	tt8438414:-	tt8438420:-	tt8696450:-	tt8786712:-	tt8786728:-	tt8786748:-	tt8786768:-	tt9122022:-	tt9139860:6.2	tt9378332:-	tt9579188:-	tt9858742:-	tt9858752:-	tt9858764:-	
1	tt10791184:-	tt10791212:-	tt10791236:-	tt10791250:-	tt10791290:-	tt10791380:-	tt10791424:-	tt10791438:-	tt10791522:-	tt6354666:-	tt6379340:-	tt6416586:-	tt6467376:-	tt6648774:-	tt6679908:-	tt6754808:-	tt6763696:-	tt6781694:-	tt6786354:-	tt6786358:-	tt6786364:-	tt6786366:-	tt6786368:-	tt6786370:-	tt6786372:-	tt6786374:-	tt6786376:-	tt6786382:-	tt6786386:-	tt6786388:-	tt6786390:-	tt6786394:-	tt6786396:-	tt6786402:-	tt6786404:-	tt6786406:-	tt6786408:-	tt6786412:-	tt6786414:-	tt6786416:-	tt6786422:-	tt6786424:-	tt6786426:-	tt6786428:-	tt6786430:-	tt6786434:-	tt6786440:-	tt6786474:-	tt6786476:-	tt6786480:-	tt6786484:-	tt6786486:-	tt6786488:-	tt6786490:-	tt6786492:-	tt6786504:-	tt6786506:-	tt6809716:-	tt6809718:-	tt6809722:-	tt6809726:-	tt6809728:-	tt6809730:-	tt6809732:-	tt6809734:-	tt6809736:-	tt6809740:-	tt6809742:-	tt6809744:-	tt6809750:-	tt6809752:-	tt6809754:-	tt6809756:-	tt6809760:-	tt6809762:-	tt6809764:-	tt6809766:-	tt6809770:-	tt6809772:-	tt6809774:-	tt6809776:-	tt6809778:-	tt6809780:-	tt6809782:-	tt6809784:-	tt6809788:-	tt6809792:-	tt6809796:-	tt6809800:-	tt6809804:-	tt6809806:-	tt6809810:-	tt6809812:-	tt6809816:-	tt6809820:-	tt6809826:-	tt6809830:-	tt6809834:-	tt6809836:-	tt6809840:-	tt6809848:-	tt6809852:-	tt6809854:-	tt6809878:-	tt6809882:-	tt6809884:-	tt6809888:-	tt6809892:-	tt6809894:-	tt6809896:-	tt6809898:-	tt6843300:-	tt6843306:-	tt6843310:-	tt6843314:-	tt6863250:-	tt6863252:-	tt6863256:-	tt6863258:-	tt6863260:-	tt6887788:-	tt6887790:-	tt6887796:-	tt6887806:-	tt6944672:-	tt6944692:-	tt6944700:-	tt6944720:-	tt6944732:-	tt6944738:-	tt6944742:-	tt6944744:-	tt6944762:-	tt6944770:-	tt6944788:-	tt7004736:-	tt7004742:-	tt7004752:-	tt7004756:-	tt7067034:-	tt7069610:-	tt7149230:-	tt7217640:-	tt7217646:-	tt7217648:-	tt7217650:-	tt7217654:-	tt7230520:-	tt7230662:-	tt7231398:-	tt7231400:-	tt7231420:-	tt7231426:-	tt7231428:-	tt7233004:-	tt7392268:-	tt7411366:-	tt7521866:-	tt7521868:-	tt7521870:-	tt7521872:-	tt7521876:-	tt7528236:-	tt7528336:-	tt7528344:-	tt7528392:-	tt7528428:-	tt7528432:-	tt7528438:-	tt7528440:-	tt7528444:-	tt7528450:-	tt7528456:-	tt7528474:7.7	tt7528478:-	tt7528480:-	tt7528484:-	tt7528486:-	tt7528678:-	tt7528686:-	tt7528700:-	tt7528748:-	tt7528776:-	tt7528780:-	tt7528784:-	tt7528802:-	tt7528806:-	tt7528860:-	tt7528872:-	tt7529020:-	tt7529064:-	tt7529066:-	tt7529070:-	tt7529074:-	tt7529076:-	tt7529084:-	tt7529098:-	tt7529106:-	tt7529112:-	tt7529132:-	tt7529138:-	tt7529150:-	tt7529152:-	tt7549270:-	tt7858898:-	tt8554994:-	tt8555050:-	tt8555058:-	tt8555070:-	tt8558368:-	tt8558512:-	
4	tt10874898:-	tt10874904:-	tt10874910:-	
