8	tt0751995:-	tt0892013:-	tt0892014:-	tt0892015:-	tt0892016:-	tt0892017:-	tt0892018:-	tt0892019:-	tt0892020:-	tt0892021:-	
10	tt0876400:-	tt0891968:-	tt0891969:-	tt0891970:-	tt0891971:-	tt0891972:-	tt0891973:-	tt0891974:-	tt0891975:-	tt0891976:-	
1	tt0891231:-	tt0891232:-	tt0891233:-	tt0891234:-	tt0891235:-	tt0891236:-	
2	tt0891237:-	tt0891238:-	tt0891239:-	tt0891240:-	tt0891241:-	tt0891242:-	tt0891243:-	tt0891244:-	tt0891245:-	tt0891246:-	
3	tt0891247:-	tt0891248:-	tt0891249:-	tt0891250:-	tt0891251:-	tt0891252:-	tt0891253:-	tt0891254:-	tt0891255:-	tt0891256:-	
4	tt0891257:-	tt0891258:-	tt0891259:-	tt0891260:-	tt0891261:-	tt0891262:-	tt0891263:-	tt0891264:-	tt0891265:-	tt0891266:-	
5	tt0891977:-	tt0891978:-	tt0891979:-	tt0891980:-	tt0891981:-	tt0891982:-	tt0891983:-	tt0891984:-	tt0891985:-	tt0891986:-	
6	tt0891987:-	tt0891988:-	tt0891989:-	tt0891990:-	tt0891991:-	tt0891992:-	tt0891993:-	tt0891994:-	tt0891995:-	tt0891996:-	tt1459218:-	tt1459817:-	
7	tt0891997:-	tt0891998:-	tt0891999:-	tt0892000:-	tt0892001:-	tt0892002:-	tt0892003:-	tt0892004:-	tt0892005:-	tt0892006:-	tt0892007:-	tt0892008:-	tt0892009:-	tt0892010:-	tt0892011:-	tt0892012:-	
9	tt0892022:-	tt0892023:-	tt0892024:-	tt0892025:-	tt0892026:-	tt0892027:-	tt0892028:-	tt0892029:-	tt0892030:-	tt0892031:-	
