1	tt11338252:-	tt11338254:-	tt11338256:-	tt11338258:-	tt11338262:-	tt11338266:-	tt11338268:-	tt11338272:-	tt11338276:-	tt11338280:-	tt11338282:-	tt11338288:-	tt11338294:-	tt11338296:-	tt11338300:-	tt11338308:-	tt11338312:-	
2	tt11338316:-	tt11338328:-	tt11338330:-	tt11338334:-	tt11338340:-	tt11338342:-	tt11338346:-	tt11338348:-	tt11338352:-	tt11338358:-	tt11338362:-	tt11338368:-	tt11338370:-	tt11338374:-	tt11338376:-	tt11338380:-	tt11338384:-	
