1	tt2543036:-	tt5113742:-	tt5118170:-	tt5124326:-	tt9874898:-	tt9874918:-	tt9874920:-	tt9874926:-	tt9874928:-	tt9874930:-	tt9874934:-	tt9874936:-	tt9874938:-	
5	tt5776116:-	tt9886152:-	tt9886154:-	tt9886156:-	tt9886158:-	tt9886160:-	tt9886166:-	tt9886170:-	tt9886174:-	tt9886176:-	tt9886178:-	tt9886180:-	tt9886182:-	
6	tt5776128:-	tt5776144:-	tt9886184:-	tt9886186:-	tt9886188:-	tt9886190:-	tt9886194:-	tt9886196:-	tt9886198:-	tt9886200:-	tt9886202:-	tt9886204:-	tt9886208:-	
2	tt9874940:-	tt9874942:-	tt9874944:-	tt9874946:-	tt9874948:-	tt9874950:-	tt9874952:-	tt9874954:-	tt9874956:-	tt9874958:-	tt9874960:-	tt9874962:-	tt9874964:-	
3	tt9879362:-	tt9879364:-	tt9879366:-	tt9879370:-	tt9879372:-	tt9879374:-	tt9879382:-	tt9879384:-	tt9879386:-	tt9879388:-	tt9879390:-	tt9879392:-	tt9879396:-	
4	tt9879398:-	tt9879400:-	tt9879402:-	tt9879404:-	tt9879406:-	tt9879408:-	tt9879412:-	tt9879414:-	tt9879416:-	tt9879418:-	tt9879420:-	tt9879422:-	tt9879424:-	
7	tt9888158:-	tt9888160:-	tt9888162:-	tt9888166:-	tt9888168:-	tt9888170:-	tt9888172:-	tt9888174:-	tt9888176:-	tt9888178:-	tt9888182:-	tt9888184:-	tt9888186:-	
8	tt9888188:-	tt9888192:-	tt9888194:-	tt9888196:-	tt9888198:-	tt9888200:-	tt9888202:-	tt9888204:-	tt9888206:-	tt9888212:-	tt9888214:-	tt9888216:-	tt9888218:-	
9	tt9896610:-	tt9896612:-	tt9896614:-	tt9896616:-	tt9896618:-	tt9896620:-	tt9896622:-	tt9896624:-	tt9896626:-	tt9896632:-	tt9896634:-	tt9896638:-	tt9896640:-	
10	tt9896642:-	tt9896644:-	tt9896646:-	tt9896648:-	tt9896650:-	tt9896652:-	tt9896658:-	tt9896660:-	tt9896664:-	tt9896666:-	tt9896668:-	tt9896670:-	tt9896672:-	
11	tt9901548:-	tt9901550:-	tt9901554:-	tt9901560:-	tt9901562:-	tt9901568:-	tt9901570:-	tt9901572:-	tt9901574:-	tt9901578:-	tt9901580:-	tt9901586:-	
12	tt9901590:-	tt9901594:-	tt9901600:-	tt9901602:-	tt9901604:-	tt9901606:-	tt9901612:-	tt9901614:-	tt9901616:-	tt9901620:-	tt9901624:-	tt9901626:-	tt9901628:-	
13	tt9907550:-	tt9907556:-	tt9907558:-	tt9907562:-	tt9907568:-	tt9907570:-	tt9907572:-	tt9907576:-	tt9907578:-	tt9907580:-	tt9907584:-	tt9907588:-	tt9907592:-	
14	tt9907600:-	tt9907604:-	tt9907606:-	tt9907616:-	tt9907618:-	tt9907620:-	tt9907622:-	tt9907624:-	tt9907626:-	tt9907628:-	tt9907634:-	tt9907638:-	tt9907640:-	
