2	tt10777252:-	tt10777260:-	tt10777264:-	tt10777276:-	tt10777288:-	tt10777400:-	tt10777416:-	tt10777438:-	tt10777448:-	tt10787428:-	tt10787430:-	tt10787432:-	tt10787434:-	tt10787442:-	tt10787490:-	tt10787894:-	tt10787918:-	tt10793298:-	tt10793314:-	tt10793328:-	tt10793352:-	tt10793368:-	tt10793376:-	tt10793382:-	tt10793410:-	tt10793422:-	tt10793426:-	tt10895332:-	tt10895392:-	tt10895396:-	tt10895404:-	tt6646414:-	tt6646416:-	
3	tt10777352:-	tt10781986:-	tt10781992:-	tt10793454:-	tt10793474:-	tt10793482:-	tt10793490:-	tt10793498:-	tt10793516:-	tt10793522:-	tt10793536:-	tt10793548:-	tt10793560:-	tt10793572:-	tt10793582:-	tt10793584:-	tt10793590:-	tt10793594:-	tt10793600:-	tt10793612:-	tt10793616:-	tt10898644:-	tt10898766:-	tt10898804:-	tt10898810:-	tt10898814:-	tt10898928:-	tt13579710:-	tt8993118:-	
4	tt10781998:-	tt10782004:-	tt10782008:-	tt10782012:-	tt10782024:-	tt10782030:-	tt10782040:-	tt10782044:-	tt10782056:-	tt10782072:-	tt10782088:-	tt10782090:-	tt10782092:-	tt10782096:-	tt10782098:-	tt10782104:-	tt10782106:-	tt10782118:-	tt10782120:-	tt10782126:-	tt10782136:-	tt10782148:-	tt10793624:-	tt10793630:-	tt10793636:-	tt10895082:-	tt10898900:-	tt10898938:-	tt13579742:-	
1	tt10782234:-	tt10782248:-	tt10782298:-	tt10782304:-	tt10782308:-	tt10782322:-	tt10782332:-	tt10782338:-	tt10782344:-	tt10782350:-	tt10782352:-	tt10782360:-	tt10782370:-	tt10782374:-	tt10787414:-	tt10787418:-	tt10787420:-	tt10787422:-	tt10832040:-	tt10832050:-	tt10895262:-	tt10895268:-	tt10895278:-	tt10895286:-	tt10895290:-	tt6646406:-	tt6646408:-	tt6646410:-	tt6646412:-	
\N	tt14879028:-	tt7900760:-	
