3	tt10223658:-	tt9707984:-	tt9707988:-	tt9707992:-	tt9708000:-	tt9708008:-	tt9708014:-	tt9708022:-	tt9708028:-	tt9708034:-	tt9708040:-	tt9708048:-	tt9708056:-	tt9708058:-	
2	tt10234410:-	tt9707798:-	tt9707802:-	tt9707806:-	tt9707808:-	tt9707812:-	tt9707816:-	tt9707818:-	tt9707944:-	tt9707948:-	tt9707954:-	tt9707958:-	tt9707960:-	
1	tt9705530:-	tt9705558:-	tt9705574:-	tt9705586:-	tt9705626:-	tt9705640:-	tt9705648:-	tt9705664:-	tt9705672:-	tt9705676:-	tt9705680:-	tt9705684:-	tt9705696:-	
