11	tt10166338:-	tt10166536:-	tt10171972:-	tt9149318:-	tt9163470:-	tt9163472:-	tt9173176:-	tt9173180:-	tt9207260:-	tt9207264:-	tt9207266:-	tt9207286:-	tt9207292:-	
12	tt10933168:-	tt10963288:-	tt11010878:-	tt11044620:-	tt11151172:-	tt11151174:-	tt11230480:-	tt11409834:-	tt11409842:-	tt11409846:-	tt11409850:-	tt11409852:-	tt11409858:-	
3	tt1901839:-	tt1901840:-	tt1901841:-	tt1901843:-	tt1901845:-	tt1901847:-	tt1901849:-	tt1901850:-	tt1901856:-	tt1901857:-	tt1901862:-	tt1901863:-	tt1901864:-	
2	tt1901842:-	tt1901844:-	tt1901846:-	tt1901848:-	tt1901851:-	tt1901852:-	tt1901853:-	tt1901854:-	tt1901855:-	tt1901858:-	tt1901859:-	tt1901860:-	tt1901861:-	
1	tt1913397:-	tt2093461:-	tt2363699:-	tt3206292:-	tt3594580:-	tt7963720:-	tt7963722:-	tt7963724:-	tt7963726:-	tt7963728:-	tt7963732:-	tt7963734:-	tt7963736:-	
4	tt2081668:-	tt2105239:-	tt2111667:-	tt7963738:-	tt7963870:-	tt7963872:-	tt7963876:-	tt7963882:-	tt7963888:-	tt7963890:-	tt7963892:-	tt7963894:-	tt7963900:-	
5	tt2427632:-	tt2457884:-	tt3232742:-	tt3251992:-	tt3252066:-	tt3292048:-	tt3292064:-	tt3308192:-	tt3308228:-	tt3342848:-	tt3342850:-	tt7963742:-	tt7963744:-	
6	tt3160140:-	tt3194302:-	tt3273188:-	tt3273240:-	tt3292036:-	tt3292038:-	tt3294552:-	tt3308270:-	tt3342864:-	tt3342884:-	tt3400362:-	tt3400378:-	tt3400390:-	
7	tt4016996:-	tt4033546:-	tt4054238:-	tt4054242:-	tt4054246:-	tt4086386:-	tt4086390:-	tt4086394:-	tt4086398:-	tt4145904:-	tt4145906:-	tt4145908:-	tt4145912:-	
8	tt5218534:-	tt5218592:-	tt5218660:-	tt5218684:-	tt5218694:-	tt5218698:-	tt5218704:-	tt5218706:-	tt5218708:-	tt5218710:-	tt5218712:-	tt5218726:-	tt5218728:-	
9	tt6054334:-	tt6054336:-	tt6113530:-	tt6113538:-	tt6113542:-	tt6113546:-	tt6113548:-	tt6113554:-	tt6113560:-	tt6113562:-	tt6113566:-	tt6113574:-	tt6113576:-	
10	tt7914426:-	tt7963692:-	tt7963696:-	tt7963700:-	tt7963702:-	tt7963704:-	tt7963706:-	tt7963708:-	tt7963710:-	tt7963712:-	tt7963714:-	tt7963716:-	tt7963718:-	
