5	tt8803394:-	tt8803414:-	tt8803426:-	tt8803428:-	tt8803430:-	tt8803436:-	tt8803440:-	tt8803448:-	tt8803450:-	tt8803454:-	tt8803460:-	tt8803474:-	tt8803490:-	tt8803516:-	tt8803520:-	tt8803524:-	
6	tt8803530:-	tt8803540:-	tt8803564:-	tt8803588:-	tt8803594:-	tt8803598:-	tt8803602:-	tt8803606:-	tt8803612:-	tt8803618:-	tt8803622:-	tt8803628:-	tt8803634:-	tt8803638:-	tt8803642:-	tt8803644:-	
7	tt8804070:-	tt8804072:-	tt8804094:-	tt8804120:-	tt8804128:-	tt8804170:-	tt8804186:-	tt8804192:-	tt8804198:-	tt8804208:-	tt8804220:-	tt8804232:-	tt8804248:-	tt8804252:-	tt8804258:-	tt8804260:-	tt8804264:-	
