1	tt1074366:-	tt1079770:-	tt1108490:-	tt1116535:-	tt1116536:-	tt1248201:-	tt1248732:-	tt2149064:-	tt2149066:-	tt2149068:-	tt2149070:-	tt2149072:-	tt2149074:-	tt2149076:-	tt2149078:-	tt2149082:-	tt2149084:-	tt2149090:-	tt2149092:-	tt2149096:-	tt2149098:-	tt2149100:-	tt2149102:-	tt2149104:-	tt2149106:-	
2	tt2149108:-	tt2149110:-	tt2149112:-	tt2149114:-	tt2149116:-	tt2149118:-	tt2149120:-	tt2149122:-	tt2149126:-	tt2149128:-	tt2149134:-	tt2149136:-	tt2149138:-	tt2149140:-	tt2149142:-	tt2149144:-	tt2149146:-	tt2149150:-	tt2149152:-	tt2149154:-	tt2149156:-	tt2149158:-	tt2149160:-	tt2149164:-	tt2149166:-	
\N	tt5171244:-	
