\N	tt10747080:-	tt10752646:-	tt10755826:-	tt10783816:-	tt11021158:-	tt11410438:-	tt9481162:-	tt9481184:-	tt9481204:-	tt9481230:-	tt9481242:-	tt9481250:-	tt9481912:-	
4	tt10822256:-	tt10822268:-	tt10822280:-	tt10822294:-	tt10822300:-	tt10822308:-	tt10822314:-	tt10822316:-	tt10822328:-	tt10822346:-	tt10831476:-	tt10831516:-	tt10831552:-	tt10831582:-	tt10833342:-	tt10833348:-	tt10833368:-	tt10833380:-	tt10833390:-	tt10837874:-	tt10856274:-	tt10856292:-	tt10856354:-	tt10856362:-	tt10856370:-	tt10858602:-	tt10858606:-	tt10858612:-	tt10858618:-	tt10858640:-	tt10865384:-	tt10865402:-	tt10865408:-	tt10865414:-	tt10865416:-	tt10884838:-	tt10884902:-	tt10884936:-	tt10884994:-	tt10885018:-	tt10889582:-	tt10889588:-	tt10889602:-	tt10889606:-	tt10889620:-	tt10902350:-	tt10902354:-	tt10902364:-	tt10902366:-	tt10902374:-	
114	tt10827900:-	tt10827904:-	tt10827916:-	tt10827926:-	tt10827930:-	
117	tt10827956:-	tt10827960:-	tt10827966:-	tt10827968:-	tt10827972:-	
118	tt10837738:-	tt10837758:-	tt10837770:-	tt10837780:-	tt10837794:-	tt10837818:-	
119	tt10837822:-	tt10837824:-	tt10837826:-	tt10837834:-	tt10837840:-	
108	tt10846776:-	tt10849106:-	tt10849120:-	tt10849126:-	tt10849130:-	
109	tt10849198:-	tt10849200:-	tt10849202:-	tt10849208:-	tt10849210:-	
120	tt10849248:-	tt10849258:-	tt10849270:-	tt10849278:-	tt10849310:-	
121	tt10849348:-	tt10849404:-	tt10849414:-	tt10849416:-	tt10849420:-	
79	tt10849502:-	tt10849528:-	tt10849552:-	tt10849588:-	tt10849610:-	
78	tt10849664:-	tt10849698:-	tt10849718:-	tt10849728:-	tt10849748:-	
123	tt10851584:-	tt10851590:-	tt10851592:-	tt10851596:-	tt10851602:-	
124	tt10851608:-	tt10851612:-	tt10851628:-	tt10851632:-	tt10851636:-	
76	tt10858488:-	tt10858502:-	tt10858528:-	tt10858548:-	tt10858564:-	
122	tt10858680:-	tt10858686:-	tt10858690:-	tt10858698:-	tt10858710:-	
126	tt10858758:-	tt10858764:-	tt10858768:-	tt10858770:-	tt10858774:-	
325	tt10858972:-	tt10858984:-	tt10858988:-	tt10858996:-	tt10859004:-	
328	tt10859020:-	tt10859036:-	tt10859050:-	tt10859066:-	tt10859084:-	
80	tt10859336:-	tt10859346:-	tt10859352:-	tt10859354:-	tt10859360:-	
127	tt10863444:-	tt10863452:-	tt10863460:-	tt10863468:-	tt10863474:-	
75	tt10867574:-	tt10867584:-	tt10867702:-	tt10867760:-	tt10867770:-	
125	tt10868716:-	tt10868718:-	tt10868722:-	tt10868728:-	tt10868732:-	
129	tt10868736:-	tt10868738:-	tt10868742:-	tt10868744:-	tt10868746:-	
324	tt10868762:-	tt10868766:-	tt10868772:-	tt10868784:-	tt10868788:-	
74	tt10881926:-	tt10881930:-	tt10881936:-	tt10881942:-	tt10881946:-	
73	tt10881950:-	tt10881958:-	tt10881964:-	tt10881972:-	tt10881978:-	
72	tt10881980:-	tt10881984:-	tt10881986:-	tt10881990:-	tt10881996:-	
71	tt10882000:-	tt10882004:-	tt10882006:-	tt10882020:-	tt10882032:-	
7	tt10882060:-	
128	tt10883096:-	tt10883102:-	tt10883116:-	tt10883126:-	tt10888874:-	
323	tt10883134:-	tt10883138:-	tt10883148:-	tt10883152:-	tt10883156:-	
130	tt10883164:-	tt10883166:-	tt10883170:-	tt10883180:-	tt10883184:-	
70	tt10883386:-	tt10883392:-	tt10883398:-	tt10883408:-	tt10883418:-	
69	tt10885032:-	tt10885038:-	tt10885070:-	tt10885074:-	tt10885100:-	
68	tt10886876:-	tt10886916:-	tt10886934:-	tt10886946:-	tt10886950:-	
131	tt10888900:-	tt10888902:-	tt10888908:-	tt10888912:-	tt10888936:-	
67	tt10888986:-	tt10888990:-	tt10888996:-	tt10889000:-	tt10889006:-	
321	tt10894142:-	tt10894152:-	tt10894156:-	tt10894164:-	tt10894174:-	
132	tt10896918:-	tt10896956:-	tt10896986:-	tt10897006:-	tt10897038:-	
66	tt10897056:-	tt10897066:-	tt10897078:-	tt10897112:-	tt10897120:-	
320	tt10897340:-	tt10897346:-	tt10897364:-	tt10897372:-	tt10897380:-	
319	tt10897392:-	tt10897408:-	tt10897422:-	tt10897430:-	tt10897444:-	
322	tt10897460:-	tt10897466:-	tt10897482:-	tt10897486:-	tt10897492:-	
65	tt10897554:-	tt10897570:-	tt10897580:-	tt10897608:-	tt10897650:-	
5	tt10902380:-	tt10902390:-	tt10902396:-	tt10902400:-	tt10902404:-	tt10902408:-	tt10902410:-	tt10902412:-	tt10902418:-	tt10902424:-	tt10902426:-	tt10902428:-	tt10902436:-	tt10902440:-	tt10902446:-	tt10902456:-	tt10902462:-	tt10902470:-	tt10902474:-	tt10902480:-	tt10904140:-	tt10904214:-	tt10904308:-	tt10904488:-	tt10904520:-	
6	tt10904580:-	tt10904668:-	tt10904704:-	tt10904748:-	tt10904800:-	tt10904920:-	tt10904948:-	tt10904992:-	tt10905176:-	tt10905216:-	tt10905252:-	tt10905300:-	tt10905376:-	tt10905476:-	tt10905484:-	
9	tt10905620:-	tt10905642:-	tt10905656:-	tt10905664:-	tt10905670:-	tt10905728:-	tt10905732:-	tt10905742:-	tt10905752:-	tt10905762:-	tt10905768:-	tt10905776:-	tt10905782:-	tt10905792:-	tt10905816:-	
64	tt10911336:-	tt10911346:-	tt10911354:-	tt10911360:-	tt10911370:-	
318	tt10938828:-	tt10938834:-	tt10938854:-	tt10938864:-	tt10938872:-	
63	tt10951946:-	tt10951948:-	tt10951950:-	tt10951952:-	tt10951954:-	
62	tt10955686:-	tt10955690:-	tt10955698:-	tt10955710:-	tt10955716:-	
61	tt10955724:-	tt10955738:-	tt10955742:-	tt10955748:-	tt10955750:-	
60	tt10955768:-	tt10955782:-	tt10955788:-	tt10955792:-	tt10955794:-	
59	tt10955796:-	tt10955800:-	tt10955806:-	tt10955808:-	tt10955812:-	
58	tt10955814:-	tt10955818:-	tt10955820:-	tt10955822:-	tt10955824:-	
55	tt10955832:-	tt10955840:-	tt10955842:-	tt10955848:-	tt10955852:-	
138	tt10956682:-	tt10956692:-	tt10956700:-	tt10956734:-	tt10956738:-	
135	tt10956930:-	tt10956952:-	tt10956988:-	tt10956998:-	tt10957032:-	
52	tt10959198:-	tt10959204:-	tt10959212:-	tt10959214:-	tt10959228:-	
56	tt10959218:-	tt10959222:-	tt10959230:-	tt10959232:-	tt10959234:-	
48	tt10959238:-	tt10959240:-	tt10959244:-	tt10959246:-	tt10959252:-	
315	tt10959258:-	tt10959262:-	tt10959264:-	tt10959268:-	tt10959270:-	
43	tt10959344:-	tt10968320:-	tt10968326:-	tt10968328:-	tt10968330:-	
136	tt10959362:-	tt10959382:-	tt10959394:-	tt10959410:-	tt10959418:-	
57	tt10963012:-	tt10963020:-	tt10963026:-	tt10963030:-	tt10963034:-	
47	tt10968144:-	tt10968166:-	tt10968174:-	tt10968184:-	tt10968196:-	
133	tt10968222:-	tt10968234:-	tt10968250:-	tt10968260:-	tt10968274:-	
53	tt10968296:-	tt10968300:-	tt10968304:-	tt10968308:-	tt10968316:-	
46	tt10970458:-	tt10970464:-	tt10970466:-	tt10970472:-	tt10970478:-	
134	tt10974404:-	tt10974410:-	tt10974420:-	tt10974440:-	tt10974460:-	
137	tt10995376:-	tt10995386:-	tt10995402:-	tt10995408:-	tt10995412:-	
139	tt10995600:-	tt10995608:-	tt10995616:-	tt10995622:-	tt10995628:-	
140	tt10999088:-	tt10999116:-	tt10999130:-	tt10999138:-	tt10999148:-	
314	tt11006210:-	tt11006214:-	tt11006218:-	tt11006222:-	tt11006224:-	
313	tt11010204:-	tt11010210:-	tt11010222:-	tt11010234:-	tt11010238:-	
316	tt11021224:-	tt11021240:-	tt11021308:-	tt11021354:-	tt11021388:-	
142	tt11021524:-	tt11021584:-	tt11021614:-	tt11021676:-	tt11021698:-	
141	tt11026892:-	tt11026894:-	tt11026898:-	tt11026902:-	tt11026906:-	
143	tt11026916:-	tt11026922:-	tt11026926:-	tt11026930:-	tt11026938:-	
312	tt11026948:-	tt11026950:-	tt11026956:-	tt11026966:-	tt11026968:-	
311	tt11028650:-	tt11028652:-	tt11028658:-	tt11028662:-	tt11028664:-	
310	tt11028666:-	tt11028668:-	tt11028672:-	tt11028676:-	tt11028688:-	
339	tt11028704:-	tt11028706:-	tt11028708:-	tt11028712:-	tt11028714:-	
317	tt11029532:-	tt11029566:-	tt11029600:-	tt11029664:-	tt11029716:-	
308	tt11029868:-	tt11029906:-	tt11029922:-	tt11029966:-	tt11029974:-	
144	tt11034672:-	tt11034694:-	tt11034714:-	tt11034726:-	tt11034732:-	
299	tt11051094:-	tt11051106:-	tt11051116:-	tt11051138:-	tt11051148:-	
145	tt11056518:-	tt11056536:-	tt11056566:-	tt11056586:-	tt11056616:-	
146	tt11056642:-	tt11056648:-	tt11056660:-	tt11056676:-	tt11056682:-	
149	tt11058024:-	tt11058028:-	tt11058030:-	tt11058032:-	tt11058038:-	
302	tt11061960:-	tt11061970:-	tt11061974:-	tt11061984:-	tt11061992:-	
301	tt11062012:-	tt11062014:-	tt11062018:-	tt11062020:-	tt11062028:-	
300	tt11062036:-	tt11062046:-	tt11062060:-	tt11062064:-	tt11062090:-	
150	tt11076018:-	tt11076030:-	tt11076038:-	tt11076044:-	tt11076046:-	
303	tt11077926:-	tt11077942:-	tt11077962:-	tt11077988:-	tt11078022:-	
304	tt11080114:-	tt11080116:-	tt11080118:-	tt11080122:-	tt11080124:-	
309	tt11083512:-	tt11083538:-	tt11083542:-	tt11083548:-	tt11083556:-	
151	tt11086134:-	tt11086142:-	tt11086144:-	tt11086148:-	tt11086150:-	
152	tt11086160:-	tt11086168:-	tt11086170:-	tt11086174:-	tt11086178:-	
153	tt11122150:-	tt11127398:-	tt11131144:-	tt11131146:-	tt11131150:-	
154	tt11216214:-	tt11216258:-	tt11216288:-	tt11216326:-	tt11216358:-	
305	tt11348634:-	tt11348638:-	tt11348644:-	tt11348646:-	tt11348648:-	
