2	tt0055989:6.9	tt0507705:-	tt0507706:-	tt0507707:-	tt0507711:-	tt0507713:-	tt0507714:-	tt0507715:-	tt0507716:-	tt0507718:-	tt0507719:-	tt0507720:7.7	tt0507723:8.1	tt0507724:-	tt0507728:-	tt0507733:-	tt0507736:-	tt0507737:-	tt0507738:-	tt0507744:-	tt0507745:-	tt0507746:-	tt0507750:-	tt0507752:-	tt0507753:-	tt0507758:-	tt0507760:-	tt0507761:-	tt0507763:-	tt0507764:-	
1	tt0507703:-	tt0507704:-	tt0507708:-	tt0507709:-	tt0507710:-	tt0507717:-	tt0507721:-	tt0507722:-	tt0507725:-	tt0507727:-	tt0507729:-	tt0507730:7.2	tt0507731:7.0	tt0507732:8.4	tt0507734:-	tt0507735:-	tt0507739:-	tt0507740:-	tt0507741:-	tt0507742:-	tt0507747:-	tt0507748:6.8	tt0507751:-	tt0507754:-	tt0507755:-	tt0507756:-	tt0507759:-	tt1108001:-	tt1108002:-	tt1697088:-	
