2	tt0505885:6.7	tt0505886:7.1	tt0505888:6.3	tt0505891:6.3	tt0505892:6.5	tt0505894:7.1	tt0505896:7.1	tt0505897:6.6	tt0505899:7.0	tt0505901:7.4	tt0505902:6.4	tt0505903:6.2	tt0505905:6.6	tt0505908:6.4	tt0505909:6.9	tt0505910:7.0	tt0505914:6.9	tt0505916:7.1	tt0505918:6.9	tt0505923:6.4	tt0505924:7.0	tt0505926:5.8	tt0505928:6.0	tt0505933:6.4	tt0505934:6.2	tt0505936:6.6	tt0505937:6.5	tt0505941:6.6	tt0505942:-	tt0505945:7.7	tt0505946:6.6	tt0505947:6.8	tt0505955:7.2	tt0505956:6.8	tt0886717:6.7	tt0886718:6.5	tt0886719:6.0	tt0886720:6.6	
1	tt0505887:6.5	tt0505889:7.2	tt0505890:7.0	tt0505893:6.3	tt0505895:7.0	tt0505898:6.8	tt0505900:6.2	tt0505904:7.8	tt0505906:6.3	tt0505907:6.7	tt0505911:6.4	tt0505912:7.0	tt0505913:7.4	tt0505915:7.1	tt0505917:7.6	tt0505919:7.0	tt0505920:7.7	tt0505921:6.1	tt0505922:6.8	tt0505925:6.6	tt0505927:6.2	tt0505929:7.3	tt0505930:6.5	tt0505931:6.9	tt0505932:6.5	tt0505935:-	tt0505938:6.9	tt0505939:6.7	tt0505940:6.0	tt0505943:6.5	tt0505944:6.9	tt0505948:6.6	tt0505949:7.2	tt0505950:6.8	tt0505951:7.6	tt0505952:7.1	tt0505953:-	tt0505954:7.2	
