1	tt1361192:-	tt1361193:-	tt1368331:-	tt1368332:-	tt1368765:-	tt1410914:-	tt1449663:-	tt1449664:-	tt1449665:-	tt1449666:-	tt1449667:-	
2	tt1447370:-	tt1467720:-	tt1471894:-	tt1472879:-	tt1478136:-	tt1485446:-	tt1486054:-	tt1490308:-	tt1494138:-	tt1502573:-	tt1510501:-	tt1513944:-	
3	tt1948431:-	tt1973663:-	tt1973664:-	tt1973665:-	tt1973666:-	tt1973667:-	tt1976858:-	tt1976859:-	tt2049221:-	tt2053033:-	tt2058448:-	
4	tt2440022:-	tt2461306:-	tt2461308:-	tt2461312:-	tt2512652:-	tt2512656:-	tt2512658:-	tt2512662:-	tt2538386:-	tt2538388:-	tt2538392:-	
