1	tt14932362:-	tt14932386:-	tt14932390:-	tt14932396:-	tt14932404:-	
2	tt14932426:-	tt14932430:-	tt14932436:-	tt14932438:-	tt14936154:-	
3	tt14932440:-	tt14932444:-	tt14932446:-	tt14932448:-	tt14932452:-	
4	tt14932454:-	tt14932456:-	tt14932458:-	tt14932460:-	tt14932466:-	
