1	tt3991916:-	tt3991952:-	tt3991980:-	tt3991986:-	tt3991988:-	tt3991992:-	tt3991996:-	tt3992002:-	tt3992008:-	tt3992010:-	tt3992012:-	tt3992016:-	tt3992018:-	tt3992020:-	tt3992022:-	tt3992024:-	tt3992026:-	tt3992028:-	tt3992034:-	tt3992036:-	tt3992040:-	tt3992042:-	tt3992044:-	tt3992046:-	tt3992052:-	tt3992058:-	tt3992062:-	tt3992066:-	tt3992070:-	tt3992074:-	tt3992076:-	tt3992078:-	tt3992082:-	tt3992086:-	tt4008388:-	tt4008412:-	tt4008418:-	tt4008434:-	tt4008444:-	tt4008446:-	tt4008476:-	tt4024504:-	tt4024516:-	tt4024524:-	tt4024528:-	tt4024534:-	tt4024540:-	tt4024548:-	tt4024576:-	tt4024588:-	tt7842164:-	tt7842176:-	tt7842202:-	tt7842282:-	tt7842312:-	tt7842326:-	tt7842334:-	tt7842350:-	tt7842368:-	tt7842452:-	tt7842466:-	tt7842476:-	tt7842500:-	tt7842518:-	tt7842528:-	tt7842534:-	tt7842538:-	tt7842546:-	tt7842550:-	tt7842558:-	tt7842560:-	tt7842564:-	tt7842570:-	tt7842572:-	tt7842574:-	tt7842582:-	tt7842586:-	tt7842592:-	tt7842596:-	tt7842598:-	tt7842600:-	tt7842612:-	tt7842618:-	tt7842622:-	tt7842814:-	tt7842820:-	tt7842822:-	tt7842828:-	tt7842832:-	tt7842836:-	tt7842842:-	tt7842848:-	tt7842860:-	tt7842862:-	tt7842864:-	tt7842872:-	tt7842876:-	tt7842882:-	tt7842892:-	tt7842896:-	tt7842898:-	tt7842900:-	tt7842904:-	tt7842906:-	tt7842908:-	tt7842920:-	tt7842930:-	tt7842936:-	tt7842942:-	tt7842944:-	tt7842948:-	tt7842950:-	tt7842952:-	tt7842954:-	tt7842958:-	tt7842962:-	tt7842968:-	tt7842976:-	tt7842980:-	tt7842982:-	tt7842984:-	tt7842988:-	tt7842990:-	tt7842994:-	tt7842998:-	tt7843002:-	tt7843008:-	tt7843010:-	tt7843012:-	tt7843018:-	
2	tt4008488:-	tt4008526:-	tt4008528:-	tt7843356:-	tt7848032:-	tt7848040:-	tt7848042:-	tt7848044:-	tt7848046:-	tt7848050:-	tt7848054:-	tt7848060:-	tt7848062:-	tt7848066:-	tt7848068:-	tt7848070:-	tt7848072:-	tt7848074:-	tt7848078:-	tt7848080:-	tt7848084:-	tt7848094:-	tt7848098:-	tt7848102:-	tt7852234:-	tt7852236:-	tt7852246:-	tt7852248:-	tt7852256:-	tt7852264:-	tt7852274:-	tt7852276:-	tt7852286:-	tt7852300:-	tt7852304:-	tt7852318:-	tt7852328:-	tt7852332:-	tt7852340:-	tt7852346:-	tt7852354:-	tt7852422:-	tt7852426:-	tt7852430:-	tt7852432:-	tt7852444:-	tt7852450:-	tt7852456:-	tt7852460:-	tt7852466:-	tt7852472:-	tt7852480:-	tt7852482:-	tt7852488:-	tt7852498:-	tt7852510:-	tt7852514:-	tt7852520:-	tt7852524:-	tt7852530:-	tt7852536:-	tt7852544:-	tt7852554:-	tt7852558:-	tt7852566:-	tt7852570:-	tt7852578:-	tt7852582:-	tt7852586:-	tt7852598:-	tt7852660:-	tt7852666:-	tt7852668:-	tt7852672:-	tt7852678:-	tt7852696:-	tt7852698:-	tt7852704:-	tt7852708:-	tt7852712:-	tt7852716:-	tt7852720:-	tt7852722:-	tt7852724:-	tt7852726:-	tt7852736:-	tt7852740:-	tt7852744:-	tt7852746:-	tt7852748:-	tt7852764:-	tt7852766:-	tt7852770:-	tt7852774:-	tt7852784:-	tt7852786:-	tt7852788:-	tt7852790:-	tt7852794:-	tt7852798:-	tt7856482:-	tt7856488:-	tt7856492:-	tt7856498:-	tt7856504:-	tt7856508:-	tt7856514:-	tt7856516:-	tt7856528:-	tt7856532:-	tt7856540:-	tt7856542:-	tt7856546:-	tt7856552:-	tt7856558:-	tt7856568:-	tt7856584:-	tt7856638:-	tt7856678:-	tt7856842:-	tt7856868:-	tt7856876:-	tt7857074:-	tt7857078:-	tt7857082:-	tt7857094:-	tt7857098:-	tt7857106:-	tt7857118:-	tt7857120:-	
3	tt4024624:-	tt4024634:-	tt4559162:-	tt7869910:-	tt7869918:-	tt7869922:-	tt7869926:-	tt7869940:-	tt7869942:-	tt7869948:-	tt7869970:-	tt7870024:-	tt7870034:-	tt7870036:-	tt7870038:-	tt7870044:-	tt7870054:-	tt7870060:-	tt7870080:-	tt7870082:-	tt7870086:-	tt7870088:-	tt7870092:-	tt7870096:-	tt7870100:-	tt7870104:-	tt7870136:-	tt7870146:-	tt7870150:-	tt7870156:-	tt7870160:-	tt7870164:-	tt7870166:-	tt7870172:-	tt7870178:-	tt7870182:-	tt7870186:-	tt7870188:-	tt7870190:-	tt7870194:-	tt7870200:-	tt7870204:-	tt7870214:-	tt7871050:-	tt7871072:-	tt7871074:-	tt7871078:-	tt7871082:-	tt7871094:-	tt7871100:-	tt7871104:-	tt7871108:-	tt7871110:-	tt7871112:-	tt7871116:-	tt7871122:-	tt7871126:-	tt7871136:-	tt7871140:-	tt7871144:-	tt7871150:-	tt7871156:-	tt7871160:-	tt7871164:-	tt7874728:-	tt7874768:-	tt7874772:-	tt7874778:-	tt7874782:-	tt7874784:-	tt7874794:-	tt7874800:-	tt7874806:-	tt7874808:-	tt7874810:-	tt7874812:-	tt7874814:-	tt7874818:-	tt7874820:-	tt7874826:-	tt7874828:-	tt7874832:-	tt7874840:-	tt7874844:-	tt7874846:-	tt7874848:-	tt7874856:-	tt7874868:-	tt7874870:-	tt7874876:-	tt7874884:-	tt7874932:-	tt7874940:-	tt7874944:-	tt7874948:-	tt7874950:-	tt7874956:-	tt7874962:-	tt7874968:-	tt7874974:-	tt7874980:-	tt7874982:-	tt7874988:-	tt7874990:-	tt7874992:-	tt7874994:-	tt7875004:-	tt7875006:-	tt7875008:-	tt7875010:-	tt7875016:-	tt7875026:-	tt7875028:-	tt7875036:-	tt7875074:-	tt7875078:-	tt7875088:-	tt7875630:-	tt7875632:-	tt7875636:-	tt7875642:-	tt7875646:-	tt7875650:-	tt7875652:-	tt7875654:-	tt7875656:-	tt7875660:-	tt7875662:-	tt7875664:-	tt7875670:-	tt7875672:-	tt7875674:-	tt7875676:-	tt7875682:-	tt7875684:-	tt7875686:-	tt7875688:-	tt7875690:-	tt7875694:-	tt7875708:-	tt7875710:-	tt7875714:-	tt7875718:-	tt7875724:-	tt7875728:-	tt7875730:-	tt7875732:-	tt7875734:-	tt7875736:-	tt7875738:-	tt7875744:-	tt7875750:-	tt7875756:-	tt7875762:-	tt7875766:-	tt7875768:-	tt7875772:-	tt7875776:-	tt7875784:-	tt7875788:-	tt7875792:-	tt7875796:-	tt7875802:-	tt7875804:-	tt7875808:-	tt7875810:-	tt7875814:-	tt7875824:-	tt7875830:-	tt7875840:-	tt7875850:-	tt7875854:-	tt7875856:-	tt7875858:-	tt7875862:-	tt7875864:-	tt7875868:-	tt7989486:-	tt7989488:-	tt7989492:-	
