3	tt10001588:9.1	tt10002426:7.6	tt10002432:8.6	tt10002442:8.2	tt10002448:8.7	tt8455294:7.7	
1	tt5871906:7.4	tt6078228:7.8	tt6127120:7.7	tt6146536:7.9	tt6189500:8.0	
2	tt7927856:7.7	tt8095242:7.9	tt8095244:7.5	tt8095248:7.7	tt8095252:8.2	tt8589112:7.4	
