2	tt10472168:-	tt10472188:-	tt10472226:-	tt10472236:-	tt10488302:-	tt10488364:-	tt10497604:-	tt10498168:-	tt10498276:-	tt10539246:-	tt10544278:-	tt10549192:-	tt10745982:-	tt9859634:-	
3	tt10745992:-	tt10746012:-	tt10746052:-	tt10746110:-	tt10746256:-	tt10746284:-	tt10746354:-	tt10746374:-	tt10746406:-	tt10746430:-	tt10746444:-	tt10746448:-	tt10746450:-	tt10746462:-	
4	tt10746472:-	tt10754060:-	tt10820548:-	tt10820552:-	tt10820594:-	tt10820614:-	tt10820636:-	tt10820702:-	tt11336948:-	tt11336974:-	tt11336984:-	tt11337032:-	tt11337074:-	tt11337148:-	
5	tt11337190:-	tt11337200:-	tt11337220:-	tt11337238:-	tt11337256:-	tt11337266:-	tt11337276:-	tt11337290:-	tt11337294:-	tt11337304:-	tt11337310:-	tt11337328:-	tt11337340:-	tt11337350:-	
6	tt11337384:-	tt11337410:-	tt11337426:-	tt11337430:-	tt11337442:-	tt11337452:-	tt11337460:-	tt11337468:-	tt11347594:-	tt11362178:-	tt11362182:-	tt11362192:-	tt11362216:-	tt11377490:-	
7	tt11362230:-	tt11362244:-	tt11362262:-	tt11362302:-	tt11362406:-	tt11362438:-	tt11362458:-	tt11362500:-	tt11362512:-	tt11362830:-	tt11362852:-	tt11362858:-	tt11362876:-	tt11362894:-	
8	tt11362940:-	tt11362950:-	tt11362956:-	tt11362968:-	tt11362980:-	tt11362982:-	tt11362992:-	tt11363002:-	tt11363012:-	tt11367266:-	tt11367320:-	tt11367436:-	tt11367458:-	tt11367494:-	tt11367512:-	tt11367526:-	tt11367554:-	tt11367574:-	tt11367588:-	tt11367610:-	tt11367676:-	tt11367700:-	tt11367888:-	tt11367938:-	tt11368000:-	tt11368120:-	tt11372304:-	tt11372312:-	tt11372318:-	tt11372348:-	tt11372378:-	tt11372388:-	tt11372422:-	tt11372438:-	tt11372458:-	tt11372464:-	tt11372470:-	tt11372512:-	tt11372542:-	tt11372588:-	tt11372622:-	tt11372636:-	tt11372650:-	tt11372676:-	tt11372684:-	tt11372690:-	tt11372696:-	tt11443520:-	tt11443536:-	tt11443580:-	tt11443606:-	tt11443626:-	tt11443638:-	tt11443692:-	
1	tt8638558:-	tt8638562:-	tt8638566:-	tt8722852:-	tt8722910:-	tt8722950:-	tt8734866:-	tt8734938:-	tt8736228:-	tt8761036:-	tt8767008:-	tt8767104:-	tt9372618:-	tt9728750:-	
