1	tt0958737:-	tt0958738:-	tt0959900:-	tt0963637:-	tt0969064:-	tt0972697:-	tt0979116:-	tt0983649:-	tt0988472:-	tt0993443:-	tt1007692:-	tt1015089:-	tt1019729:-	tt1024570:-	tt1028405:-	tt1033340:-	tt1038563:-	tt1042783:-	tt1046751:-	tt1051058:-	tt1055096:-	tt1059066:-	tt1064037:-	tt1067881:-	tt1072358:-	tt1076067:-	
2	tt1104516:-	tt1108564:-	tt1112565:-	tt1117841:-	tt1123246:-	tt1127077:-	tt1131481:-	tt1134750:-	tt1138393:-	tt1142046:-	tt1145091:-	tt1148639:-	tt1152160:-	tt1155301:-	tt1159146:-	tt1169037:-	tt1172854:-	tt1175998:-	tt1179210:-	tt1182531:-	tt1185980:-	tt1189825:-	tt1193359:-	tt1197131:-	tt1201479:-	tt1209096:-	tt1212815:-	tt1216185:-	tt1220066:-	tt1223002:-	tt1226538:-	tt1229649:-	tt1232644:-	tt1235739:-	tt1238499:-	tt1241682:-	tt1245023:-	tt1248063:-	tt1252090:-	tt1255761:-	tt1259957:-	tt1262806:-	tt1266435:-	
3	tt1294028:-	tt1294540:-	tt1301611:-	tt1305435:-	tt1308900:-	tt1312773:-	tt1316519:-	tt1320011:-	tt1323417:-	tt1327490:-	tt1330868:-	tt1333911:-	tt1336856:-	tt1341609:-	tt1352174:-	tt1355425:-	tt1360589:-	tt1365350:-	tt1370648:-	tt1375196:-	tt1380631:-	tt1385301:-	tt1390238:-	tt1394854:-	tt1400188:-	tt1404292:-	tt1408760:-	tt1413001:-	tt1417458:-	tt1423134:-	tt1431550:-	tt1431551:-	tt1437009:-	tt1440934:-	tt1444529:-	tt1450540:-	tt1453163:-	tt1457380:-	tt1461024:-	tt1465745:-	
4	tt1511881:-	tt1521488:-	tt1521489:-	tt1525751:-	tt1529773:-	tt1533924:-	tt1537615:-	tt1542541:-	tt1547162:-	tt1552306:-	tt1556873:-	tt1561146:-	tt1565227:-	tt1569117:-	tt1571317:-	tt1585115:-	tt1585116:-	tt1588668:-	tt1592452:-	tt1595772:-	tt1600312:-	tt1604416:-	tt1607943:-	tt1611570:-	tt1615722:-	tt1621336:-	tt1624760:-	tt1629950:-	tt1633807:-	tt1638741:-	tt1651260:-	tt1651261:-	tt1651262:-	tt1655924:-	tt1659527:-	tt1663020:-	tt1667599:-	tt1671998:-	tt1675388:-	tt1684311:-	tt1687985:-	tt1692440:-	
5	tt1727095:-	tt1727096:-	tt1731020:-	tt1735725:-	tt1740268:-	tt1746072:-	tt1751477:-	tt1758408:-	tt1765341:-	tt1772629:-	tt1778654:-	tt1782917:-	tt1787425:-	tt1792420:-	tt1797785:-	tt1801324:-	tt1804135:-	tt1809978:-	tt1816954:-	tt1822847:-	tt1828769:-	tt1833476:-	tt1839173:-	tt1844500:-	tt1849560:-	tt1854865:-	tt1861026:-	tt1866647:-	tt1871765:-	tt1879737:-	tt1887424:-	tt1895081:-	tt1905951:-	tt1913865:-	tt1923780:-	tt1931086:-	tt1936656:-	tt1945896:-	tt1950801:-	tt1960769:-	tt1967282:-	tt1975614:-	tt1980675:-	
6	tt2065520:-	tt2065521:-	tt2068507:-	tt2073364:-	tt2086563:-	tt2086564:-	tt2091720:-	tt2097092:-	tt2102970:-	tt2108238:-	tt2114136:-	tt2121039:-	tt2126020:-	tt2133771:-	tt2141245:-	tt2151229:-	tt2158544:-	tt2164555:-	tt2169484:-	tt2173665:-	tt2183424:-	tt2183623:-	tt2195333:-	tt2196694:-	tt2206809:-	tt2212972:-	tt2220453:-	tt2224982:-	tt2235097:-	tt2238698:-	tt2253343:-	tt2267665:-	tt2282395:-	tt2297833:-	tt2309557:-	tt2322037:-	tt2350855:-	tt2350857:-	tt2360637:-	tt2370881:-	tt2382691:-	tt2390841:-	tt2398001:-	
7	tt2381256:-	tt2393738:-	tt2408814:-	tt2420856:-	tt2436016:-	tt2454308:-	tt2465600:-	tt2480452:-	tt2491450:-	tt2506228:-	tt2517648:-	tt2530074:-	tt2546298:-	tt2560312:-	tt2583644:-	tt2583650:-	tt2599948:-	tt2610344:-	tt2627080:-	tt2639874:-	tt2653024:-	tt2671618:-	tt2693440:-	tt2710716:-	tt2725150:-	tt2739998:-	tt2759404:-	tt2776992:-	tt2792386:-	tt2805972:-	tt2822498:-	tt2842694:-	tt2854134:-	tt2877314:-	tt2896218:-	tt2911470:-	tt2924674:-	tt2936410:-	tt2951832:-	tt2997648:-	tt2997698:-	tt2997720:-	tt3013364:-	
