\N	tt10192212:-	tt10192218:-	tt10192220:-	tt10192222:-	tt10192226:-	tt10192230:-	tt10192232:-	tt10267686:-	tt10267688:-	tt10267692:-	tt10267694:-	tt10267698:-	tt10267708:-	tt10267712:-	tt10267716:-	tt10778940:-	tt10778944:-	tt10778948:-	tt10778988:-	tt10778990:-	tt10778996:-	tt10956028:-	tt10956030:-	tt10956036:-	tt10956042:-	tt10956044:-	tt10956050:-	tt10956056:-	tt10956062:-	tt10956064:-	tt10956072:-	tt10956080:-	tt10956086:-	tt10956088:-	tt10956090:-	tt10956094:-	tt10956114:-	tt10956118:-	tt10956126:-	tt10956132:-	tt10956138:-	tt10956144:-	tt10956150:-	tt10956154:-	tt10956164:-	tt10956168:-	tt10956176:-	tt10994096:-	tt10994138:-	tt11296532:-	tt11296534:-	tt11296544:-	tt11296552:-	tt11296558:-	tt11296562:-	tt11296566:-	tt11296570:-	tt11296580:-	tt11296582:-	tt11296588:-	tt11296594:-	tt11296600:-	tt11296602:-	tt11297348:-	tt11297354:-	tt11297368:-	tt11297384:-	tt11297394:-	tt11297398:-	tt11297406:-	tt11297420:-	tt11297430:-	tt11297450:-	tt11297466:-	tt11297480:-	tt11604698:-	tt11604704:-	tt11604706:-	tt11604712:-	tt11604714:-	tt11604716:-	tt11604718:-	tt11604720:-	tt11604722:-	tt11604724:-	tt11610426:-	tt11610428:-	tt11610438:-	tt11610442:-	tt11610446:-	tt11610448:-	tt11610452:-	tt11610454:-	tt11610456:-	tt11610458:-	tt11610460:-	tt11610462:-	tt11610466:-	tt11610468:-	tt12694410:-	tt12694424:-	tt12694432:-	tt12694436:-	tt12694440:-	tt12694446:-	tt12694454:-	tt12694460:-	tt12694462:-	tt12694466:-	tt12694472:-	tt12694478:-	tt12694482:-	tt12694484:-	tt12694486:-	tt12694494:-	tt12694500:-	tt12694504:-	tt12694506:-	tt12694510:-	tt12694518:-	tt12694526:-	tt12694528:-	tt12694536:-	tt12694546:-	tt13120926:-	tt13120932:-	tt13120934:-	tt13120938:-	tt13120944:-	tt13120964:-	tt13120988:-	tt13121008:-	tt13121030:-	tt13121048:-	tt13121068:-	tt13121080:-	tt13121088:-	tt13121106:-	tt13551802:-	tt13551814:-	tt13551816:-	tt13713408:-	tt13713418:-	tt13713444:-	tt13713466:-	tt13713490:-	tt13713508:-	tt13713530:-	tt13714992:-	tt13715622:-	tt13715626:-	tt13715628:-	tt13718524:-	tt13718548:-	tt13718556:-	tt13718562:-	tt13718574:-	tt13718588:-	tt13718596:-	tt13718604:-	tt13718616:-	tt13718626:-	tt13718644:-	tt13718654:-	tt13718662:-	tt13718670:-	tt13718676:-	tt13718684:-	tt13718690:-	tt13718700:-	tt13718718:-	tt13718732:-	tt13718760:-	tt13718774:-	tt13718780:-	tt13718786:-	tt13718792:-	tt13718806:-	tt13718816:-	tt13718828:-	tt13718836:-	tt13718840:-	tt13718842:-	tt13718854:-	tt13718860:-	tt13718866:-	tt13718882:-	tt13718892:-	tt13718908:-	tt13718916:-	tt13718928:-	tt13718940:-	tt13718956:-	tt13723906:-	tt13723908:-	tt13723916:-	tt13723918:-	tt13723920:-	tt13723922:-	tt13723924:-	tt13723928:-	tt13723932:-	tt13723940:-	tt13723946:-	tt13723954:-	tt13723958:-	tt13723960:-	tt13723966:-	tt13723970:-	tt13723972:-	tt13723974:-	tt13723976:-	tt13723982:-	tt13723992:-	tt13723998:-	tt13724002:-	tt13724008:-	tt13724016:-	tt13724034:-	tt13724046:-	tt13767774:-	tt13767778:-	tt14143888:-	tt14143900:-	tt14143908:-	tt14143910:-	tt14143916:-	tt14143920:-	tt14143928:-	tt14143934:-	tt14143940:-	tt14143948:-	tt14143954:-	tt14143960:-	tt14143974:-	tt14143986:-	tt14143998:-	tt14144016:-	tt14144024:-	tt14144032:-	tt14144046:-	tt8821614:-	tt8821618:-	tt8821620:-	tt8821624:-	tt8821658:-	tt8821660:-	tt9018146:-	tt9061890:-	tt9061898:-	tt9061904:-	tt9061906:-	tt9061908:-	tt9061914:-	tt9061916:-	tt9061920:-	tt9061922:-	tt9061924:-	tt9064408:-	tt9064412:-	tt9064414:-	tt9064418:-	tt9064426:-	tt9064428:-	tt9064430:-	tt9064440:-	tt9064454:-	tt9064456:-	tt9064464:-	tt9064472:-	tt9064480:-	tt9090148:-	tt9090150:-	tt9090152:-	tt9090158:-	tt9090160:-	tt9090162:-	tt9090164:-	tt9090166:-	tt9108172:-	tt9108174:-	tt9108180:-	tt9108194:-	tt9108226:-	tt9108246:-	tt9108252:-	tt9108256:-	tt9108262:-	tt9108268:-	tt9108276:-	tt9108278:-	tt9108280:-	tt9108286:-	tt9108292:-	tt9122482:-	tt9122486:-	tt9122500:-	tt9122506:-	tt9122512:-	tt9122516:-	tt9122520:-	tt9122524:-	tt9122530:-	tt9122536:-	tt9122546:-	tt9122554:-	tt9122560:-	tt9122580:-	tt9129326:-	tt9129332:-	tt9129336:-	tt9129342:-	tt9129344:-	tt9129348:-	tt9129350:-	tt9129356:-	tt9129360:-	tt9129366:-	tt9129370:-	tt9129372:-	tt9129374:-	tt9160410:-	tt9160412:-	tt9160416:-	tt9160438:-	tt9160450:-	tt9160466:-	tt9160472:-	tt9160486:-	tt9160502:-	tt9160516:-	tt9160526:-	tt9160534:-	tt9160538:-	tt9160556:-	tt9160570:-	tt9160582:-	tt9160590:-	tt9160598:-	tt9160608:-	tt9160614:-	tt9160622:-	tt9160638:-	tt9160646:-	tt9160652:-	tt9160674:-	tt9185158:-	tt9185164:-	tt9185170:-	tt9185182:-	tt9185184:-	tt9185190:-	tt9185194:-	tt9185200:-	tt9185204:-	tt9185208:-	tt9185210:-	tt9185212:-	tt9185216:-	tt9185218:-	tt9185224:-	tt9185226:-	tt9185232:-	tt9185238:-	tt9185240:-	tt9185246:-	tt9194958:-	tt9194962:-	tt9194964:-	tt9194966:-	tt9194972:-	tt9262394:-	tt9262410:-	tt9262420:-	tt9262438:-	tt9262462:-	tt9262468:-	tt9262482:-	tt9262494:-	tt9262522:-	tt9262534:-	tt9262552:-	tt9262562:-	tt9262580:-	tt9262594:-	tt9262596:-	tt9262616:-	tt9262630:-	tt9262646:-	tt9262652:-	tt9262658:-	tt9262664:-	tt9262680:-	tt9262690:-	tt9262704:-	tt9262714:-	tt9262732:-	tt9262758:-	tt9279740:-	tt9279744:-	tt9279752:-	tt9279754:-	tt9279756:-	tt9279766:-	tt9279768:-	tt9279772:-	tt9279774:-	tt9279778:-	tt9279786:-	tt9279794:-	tt9279806:-	tt9279836:-	tt9279840:-	tt9279842:-	tt9279852:-	tt9422466:-	tt9422470:-	tt9422476:-	tt9422480:-	tt9422482:-	tt9422504:-	tt9422524:-	tt9422542:-	tt9422564:-	tt9422570:-	tt9422580:-	tt9422588:-	tt9422592:-	tt9422602:-	tt9422610:-	tt9427806:-	tt9427812:-	tt9427816:-	tt9437234:-	tt9437238:-	tt9437240:-	tt9437242:-	tt9437246:-	tt9437250:-	tt9437260:-	tt9437264:-	tt9437266:-	tt9442962:-	tt9442964:-	tt9442968:-	tt9443126:-	tt9443144:-	tt9443154:-	tt9443168:-	tt9443200:-	tt9447886:-	tt9447890:-	tt9447894:-	tt9447896:-	tt9447902:-	tt9447906:-	tt9447912:-	tt9447914:-	tt9447918:-	tt9447922:-	tt9447924:-	tt9447928:-	tt9447930:-	tt9447934:-	tt9447938:-	tt9447940:-	tt9447942:-	tt9447946:-	tt9447950:-	tt9447952:-	tt9447958:-	tt9447960:-	tt9447962:-	tt9447964:-	tt9447966:-	tt9447972:-	tt9447974:-	tt9447976:-	tt9462656:-	tt9462678:-	tt9462690:-	tt9462716:-	tt9462720:-	tt9462740:-	tt9462764:-	tt9462786:-	tt9462804:-	tt9462824:-	tt9462836:-	tt9462850:-	tt9462856:-	tt9462858:-	tt9462864:-	tt9462874:-	tt9462876:-	tt9462884:-	tt9462896:-	tt9462906:-	tt9462922:-	tt9462928:-	tt9462938:-	tt9462964:-	tt9462984:-	tt9463004:-	tt9463012:-	tt9463034:-	tt9463052:-	tt9463072:-	tt9835524:-	tt9835526:-	tt9835528:-	tt9835530:-	tt9835536:-	tt9835538:-	tt9835542:-	tt9835544:-	tt9835556:-	tt9835564:-	tt9835614:-	tt9835632:-	tt9835638:-	tt9841966:-	tt9841980:-	tt9842004:-	tt9842012:-	tt9842020:-	tt9842026:-	tt9842034:-	tt9842056:-	tt9842098:-	tt9842102:-	tt9844360:-	tt9844364:-	
136	tt10353570:-	tt10353582:-	
140	tt10453520:-	tt10453522:-	tt10453528:-	
139	tt10453540:-	tt10453556:-	tt10453564:-	
138	tt10453568:-	tt10453570:-	tt10453574:-	
137	tt10453576:-	tt10453582:-	
129	tt10453590:-	tt10453598:-	
128	tt10453602:-	tt10453610:-	tt10453616:-	
127	tt10453622:-	tt10453624:-	tt10453628:-	
31	tt10453654:-	tt10453660:-	tt10453664:-	
