1	tt14089646:-	tt14089664:-	tt14089680:-	tt14089704:-	tt14089718:-	tt14089738:-	tt14089744:-	tt14089748:-	tt14089750:-	tt14089752:-	tt14089758:-	tt14089764:-	tt14089770:-	
2	tt14090354:-	tt14090360:-	tt14090366:-	tt14090372:-	tt14090410:-	tt14090416:-	tt14090418:-	tt14090426:-	tt14090430:-	tt14090434:-	tt14090440:-	tt14090448:-	tt14090450:-	tt14090456:-	
3	tt14090472:-	tt14090474:-	tt14090478:-	tt14090482:-	tt14090486:-	tt14090496:-	tt14090506:-	tt14090516:-	tt14090524:-	tt14090526:-	tt14090534:-	tt14090538:-	tt14090544:-	
4	tt14090564:-	tt14090574:-	tt14090586:-	tt14090600:-	tt14106244:-	tt14106256:-	tt14106264:-	tt14106304:-	tt14106312:-	tt14106480:-	tt14106502:-	tt14106534:-	tt14106546:-	
5	tt14106564:-	tt14106574:-	tt14106586:-	tt14106602:-	tt14106634:-	tt14106646:-	tt14106652:-	tt14106678:-	tt14106696:-	tt14106710:-	tt14106764:-	tt14106788:-	tt14106808:-	
6	tt14107136:-	tt14107200:-	tt14107216:-	tt14107236:-	tt14107258:-	tt14107280:-	tt14107286:-	tt14107984:-	tt14107998:-	tt14108000:-	tt14108008:-	tt14108012:-	tt14108024:-	
7	tt14108020:-	tt14108036:-	tt14108086:-	tt14108100:-	tt14108174:-	tt14108182:-	tt14108194:-	tt14108202:-	tt14108208:-	tt14108272:-	tt14108290:-	tt1707963:-	
8	tt14108328:-	tt14108356:-	tt14108364:-	tt14108388:-	tt14108402:-	tt14108412:-	tt14108418:-	tt14108430:-	tt14108442:-	tt14108474:-	tt14108486:-	tt14108500:-	tt1707575:-	
9	tt14108550:-	tt14108554:-	tt14108560:-	tt14108570:-	tt14108580:-	tt14108610:-	tt14108626:-	tt14108632:-	tt14108646:-	tt14108656:-	tt14108658:-	tt14108664:-	tt14108700:-	
10	tt14108746:-	tt14108758:-	tt14108770:-	tt14108782:-	tt14108788:-	tt14108802:-	tt14108804:-	tt14108810:-	tt14108814:-	tt14108820:-	tt14108832:-	tt14108836:-	tt14108844:-	
11	tt14108870:-	tt14108884:-	tt14108894:-	tt14108914:-	tt14108926:-	tt14108942:-	
