1	tt2617364:-	tt2617392:-	tt2617406:-	tt2617416:-	tt2617426:-	tt2617442:-	tt2618998:-	tt2619012:-	tt2619018:-	tt2619026:-	tt2624004:-	tt2624010:-	
2	tt2619028:-	tt2619042:-	tt2622196:-	tt2622198:-	tt2622202:-	tt2622208:-	tt2622212:-	tt2622218:-	tt2622220:-	tt2622228:-	tt2622230:-	tt2659724:-	
3	tt2754066:-	tt2754236:-	tt2754238:-	tt2790334:-	tt2790350:-	tt2795836:-	tt2811492:-	tt2828702:-	tt2852696:-	tt2859976:-	tt2914454:-	tt2914478:-	
4	tt3367044:-	tt3367058:-	tt3367084:-	tt3367088:-	tt3378274:-	tt3392154:-	tt3408960:-	tt3421634:-	tt3448652:-	tt3465316:-	tt3494108:-	tt3524458:-	
5	tt5076138:-	tt5076260:-	tt5076282:-	tt5076296:-	tt5076302:-	tt5095934:-	tt5820756:-	tt5821658:-	tt5821672:-	tt5821692:-	tt5821702:-	
6	tt7617108:-	tt7617122:-	tt7617124:-	tt7617132:-	tt7617150:-	tt7617154:-	tt7617174:-	tt7617178:-	tt7617182:-	tt7617200:-	tt7617254:-	tt7617288:-	tt7617300:-	tt7642072:-	tt7693670:-	
