2	tt12355146:7.8	tt13586712:8.1	tt13586718:7.4	tt13846972:7.9	tt13846974:7.7	tt13847012:8.2	tt13847014:7.7	tt13847016:8.0	tt13847020:8.5	tt13936080:8.5	
1	tt9435596:7.6	tt9435598:7.4	tt9435600:7.6	tt9435602:7.2	tt9435604:7.5	tt9435612:7.6	tt9435614:7.6	tt9435616:7.7	tt9435618:7.7	tt9435620:8.3	
