1	tt1165739:7.4	tt1165740:-	tt1165834:-	tt1165835:-	tt1165836:-	tt1395812:-	tt1395813:-	tt1395814:-	tt1395815:-	tt1395816:-	tt1395817:-	tt1395818:-	tt1395819:-	tt1395820:-	tt1395821:-	tt1395822:-	tt1395823:-	tt1395824:-	tt1395825:-	tt1395826:-	tt1395827:-	tt1395828:-	tt1395829:-	tt1395830:-	tt1395831:-	tt1395832:-	tt1395833:-	tt1395834:-	tt1395835:-	tt1395836:-	tt1395837:-	tt1395838:-	tt1395839:-	tt1395840:-	tt1395841:-	tt1395842:-	tt1395843:-	tt1395844:-	tt1395845:-	tt1395846:-	tt1395847:-	tt1395848:-	tt1395849:-	tt1395850:-	tt1395851:-	tt1395852:-	tt1395853:-	tt1395854:-	tt1395855:-	tt1395856:-	tt1395857:-	tt1395858:-	tt1395859:-	tt1395860:-	tt1395861:-	tt1395862:-	tt1395863:-	tt1395864:-	tt1395865:-	tt1395866:-	tt1395867:-	tt1395868:-	tt1395869:-	tt1395870:-	tt1395871:-	tt1395872:-	tt1395873:-	tt1395874:-	tt1395875:-	tt1395876:-	tt1395877:-	tt1395878:-	tt1395879:-	tt1395880:-	tt1395881:-	tt1395882:-	tt1395883:-	tt1395884:-	tt1395885:-	tt1395886:-	tt1395887:-	tt1395888:-	tt1395889:-	tt1395890:-	tt1395891:-	tt1395892:-	tt1395893:-	tt1395894:-	tt1395895:-	tt1395896:-	tt1395897:-	tt1395898:-	tt1395899:-	tt1395900:-	tt1395901:-	tt1395902:-	tt1395903:-	tt1395904:-	tt1395905:-	tt1395906:-	tt1395907:-	tt1395908:-	tt1395909:-	tt1395910:-	tt1395911:-	tt1395912:-	tt1395913:-	tt1395914:-	tt1395915:-	tt1395916:-	tt1395917:-	tt1395918:-	tt1395919:-	tt1395920:-	tt1395921:-	tt1395922:-	tt1395923:-	tt1395924:-	tt1395925:-	tt1395926:-	tt1395927:-	tt1395928:-	tt1395929:-	tt1395930:-	tt1395931:-	tt1395932:-	tt1395933:-	tt1395934:-	tt1395935:-	tt1395936:-	tt1395937:-	tt1395938:-	tt1395939:-	tt1395940:-	tt1395941:-	tt1395942:-	tt1395943:-	tt1395944:-	tt1395945:-	tt1395946:-	tt1395947:-	tt1395948:-	tt1395949:-	tt1395950:-	tt1395951:-	tt1395952:-	tt1395953:-	tt1395954:-	tt1395955:-	tt1395956:-	tt1395957:-	tt1395958:-	tt1395959:-	tt1395960:-	tt1395961:-	tt1395962:-	tt1395963:-	tt1395964:-	tt1395965:-	tt1395966:-	tt1395967:-	tt1395968:-	tt1395969:-	tt1395970:-	tt1395971:-	tt1395972:-	tt1395973:-	tt1395974:-	tt1395975:-	tt1395976:-	tt1395977:-	tt1395978:-	tt1395979:-	
2	tt1395980:-	tt1395981:-	tt1395982:-	tt1395983:-	tt1395984:-	tt1395985:-	tt1395986:-	tt1395987:-	tt1395988:-	tt1395989:-	tt1395990:-	tt1395991:-	tt1395992:-	tt1395993:-	tt1395994:-	tt1395995:-	tt1395996:-	tt1395997:-	tt1395998:-	tt1395999:-	tt1396000:-	tt1396001:-	tt1396002:-	tt1396003:-	tt1396004:-	tt1396005:-	tt1396006:-	tt1396007:-	tt1396008:-	tt1396009:-	tt1396010:-	tt1396011:-	tt1396012:-	tt1396013:-	tt1396014:-	tt1396015:-	tt1396016:-	tt1396017:-	tt1396018:-	tt1396019:-	tt1396020:-	tt1396021:-	tt1396022:-	tt1396023:-	tt1396024:-	tt1396025:-	tt1396026:-	tt1396027:-	tt1396028:-	tt1396029:-	tt1396030:-	tt1396031:-	tt1396032:-	tt1396033:-	tt1396034:-	tt1396035:-	tt1396036:-	tt1396037:-	tt1396038:-	tt1396039:-	tt1396040:-	tt1396041:-	tt1396042:-	tt1396043:-	tt1396044:-	tt1396045:-	tt1396046:-	tt1396047:-	tt1396048:-	tt1396049:-	tt1396050:-	tt1396051:-	tt1396052:-	tt1396053:-	tt1396054:-	tt1396055:-	tt1396056:-	tt1396057:-	tt1396058:-	tt1396059:-	tt1396060:-	tt1396061:-	tt1396062:-	tt1396063:-	tt1396064:-	tt1396065:-	tt1396066:-	tt1396067:-	tt1396068:-	tt1396069:-	tt1396070:-	tt1396071:-	tt1396072:-	tt1396073:-	tt1396074:-	tt1396075:-	tt1396076:-	tt1396077:-	tt1396078:-	tt1396079:-	tt1396080:-	tt1396081:-	tt1396082:-	tt1396083:-	tt1396084:-	tt1396085:-	tt1396086:-	tt1396087:-	tt1396088:-	tt1396089:-	tt1396090:-	tt1396091:-	tt1396092:-	tt1396093:-	tt1396094:-	tt1396095:-	tt1396096:-	tt1396097:-	tt1396098:-	tt1396099:-	tt1396100:-	tt1396101:-	tt1396102:-	tt1396103:-	tt1396104:-	tt1396105:-	tt1396106:-	tt1396107:-	tt1396108:-	tt1396109:-	tt1396110:-	tt1396111:-	tt1396112:-	tt1396113:-	tt1396114:-	tt1396115:-	tt1396116:-	tt1396117:-	tt1396118:-	tt1396119:-	tt1396120:-	tt1396121:-	tt1396122:-	tt1396123:-	tt1396124:-	tt1396125:-	tt1396126:-	tt1396127:-	tt1396128:-	tt1396129:-	tt1396130:-	tt1396131:-	tt1396132:-	tt1396133:-	tt1396134:-	tt1396135:-	tt1396136:-	tt1396137:-	tt1396138:-	tt1396139:-	tt1396140:-	tt1396141:-	tt1396142:-	tt1396143:-	tt1396144:-	tt1396145:-	tt1396146:-	tt1396147:-	tt1396148:-	tt1396149:-	tt1396150:-	tt1396151:-	tt1396152:-	
3	tt1396153:-	tt1396154:-	tt1396155:-	tt1396156:-	tt1396157:-	tt1396158:-	tt1396159:-	tt1396160:-	tt1396161:-	tt1396162:-	tt1396163:-	tt1396164:-	tt1396165:-	tt1396166:-	tt1396167:-	tt1396168:-	tt1396169:-	tt1396170:-	tt1396171:-	tt1396172:-	tt1396173:-	tt1396174:-	tt1396175:-	tt1396176:-	tt1396177:-	tt1396178:-	tt1396179:-	tt1396180:-	tt1396181:-	tt1396182:-	tt1396183:-	tt1396184:-	tt1396185:-	tt1396186:-	tt1396187:-	tt1396188:-	tt1396189:-	tt1396190:-	tt1396191:-	tt1396192:-	tt1396193:-	tt1396194:-	tt1396195:-	tt1396196:-	tt1396197:-	tt1396198:-	tt1396199:-	tt1396200:-	tt1396201:-	tt1396202:-	tt1396203:-	tt1396204:-	
