9	tt0509791:7.1	tt0509830:7.4	tt0509836:7.6	tt0509840:7.4	tt0509849:7.9	tt0509852:7.6	tt0509861:7.8	tt0509865:7.5	tt0509888:7.4	tt0509911:7.4	tt0509912:7.2	tt0509916:7.2	tt0509917:7.8	tt0509922:7.5	tt0509933:7.8	tt0509942:7.5	tt0509943:8.1	tt0509950:8.8	tt0509953:7.2	tt0509954:7.5	tt0768862:7.3	tt0768866:8.1	tt0768876:7.6	tt2178938:6.9	
5	tt0509792:8.2	tt0509801:7.4	tt0509810:7.9	tt0509825:8.1	tt0509829:8.1	tt0509831:8.1	tt0509862:7.7	tt0509871:8.2	tt0509886:8.3	tt0509894:8.2	tt0509898:7.2	tt0509907:8.3	tt0509910:8.2	tt0509923:7.8	tt0509927:8.3	tt0509937:8.1	tt0509955:7.5	tt0758106:8.3	tt0768864:8.4	tt0768865:8.4	tt0768868:8.6	tt0768871:8.3	tt0768879:7.6	tt0769786:7.6	
4	tt0509793:8.4	tt0509794:8.3	tt0509805:8.3	tt0509811:8.7	tt0509847:8.0	tt0509858:8.3	tt0509859:8.3	tt0509866:7.8	tt0509878:8.3	tt0509881:8.2	tt0509887:9.0	tt0509909:8.5	tt0509914:8.2	tt0509946:8.2	tt0509952:8.5	tt0759985:8.1	tt0759987:7.9	tt0759988:8.1	tt0759989:8.1	tt0759990:7.4	tt0759992:7.3	tt0759993:8.1	tt0759995:8.6	tt0759996:8.2	
6	tt0509795:8.0	tt0509814:7.8	tt0509815:7.8	tt0509816:8.7	tt0509824:8.5	tt0509834:7.8	tt0509838:7.6	tt0509839:7.9	tt0509841:8.0	tt0509846:8.4	tt0509863:8.4	tt0509873:7.3	tt0509875:7.5	tt0509880:8.0	tt0509882:8.0	tt0509892:7.6	tt0509900:7.5	tt0509903:7.5	tt0509906:6.8	tt0768872:7.7	tt0768880:7.6	tt0769787:7.9	tt0773320:7.8	tt0773321:7.2	
8	tt0509796:7.7	tt0509808:8.2	tt0509809:8.3	tt0509819:7.7	tt0509828:7.7	tt0509832:7.5	tt0509835:7.9	tt0509844:8.5	tt0509855:8.7	tt0509856:8.9	tt0509860:8.8	tt0509889:7.4	tt0509895:7.6	tt0509902:7.5	tt0509915:6.8	tt0509920:7.6	tt0509926:7.6	tt0509929:7.6	tt0509945:9.0	tt0509951:7.7	tt0768863:7.8	tt0768869:8.4	tt0768877:7.4	tt0773322:8.7	
1	tt0509797:8.6	tt0509802:8.0	tt0509818:8.3	tt0509851:8.3	tt0509872:8.4	tt0509883:8.9	tt0509884:8.7	tt0509891:8.7	tt0509899:8.1	tt0509919:7.7	tt0509934:8.6	tt0509956:8.0	tt0758983:7.6	
3	tt0509798:8.2	tt0509799:8.8	tt0509804:8.0	tt0509806:8.6	tt0509812:8.3	tt0509827:8.4	tt0509843:8.1	tt0509848:8.0	tt0509867:8.8	tt0509869:8.3	tt0509870:8.4	tt0509876:8.0	tt0509877:8.1	tt0509885:8.6	tt0509897:8.1	tt0509908:8.1	tt0509928:9.2	tt0509935:8.2	tt0509938:8.2	tt0509947:7.6	tt0759986:8.2	tt0759991:8.2	tt0759994:8.4	tt0768870:8.2	
2	tt0509800:8.2	tt0509803:8.2	tt0509807:8.3	tt0509813:8.6	tt0509842:8.4	tt0509845:8.8	tt0509850:7.6	tt0509853:8.7	tt0509854:8.1	tt0509857:8.7	tt0509864:9.2	tt0509874:7.9	tt0509890:8.1	tt0509901:7.6	tt0509904:7.8	tt0509913:9.3	tt0509924:8.1	tt0509931:8.2	tt0509932:8.6	tt0509936:8.3	tt0509939:8.5	tt0509944:8.5	tt0759041:8.4	tt0759042:8.7	
7	tt0509817:7.6	tt0509820:7.6	tt0509821:7.5	tt0509822:7.8	tt0509823:8.5	tt0509826:7.3	tt0509833:7.3	tt0509837:8.1	tt0509868:7.4	tt0509879:7.1	tt0509893:6.9	tt0509896:8.2	tt0509905:8.1	tt0509918:8.4	tt0509921:7.5	tt0509925:7.7	tt0509930:9.0	tt0509940:8.1	tt0509941:8.2	tt0509948:8.1	tt0509949:8.2	tt0768873:7.6	tt0768874:7.5	tt0768875:7.1	tt0768878:7.6	
\N	tt0768318:7.6	tt0768319:7.5	
