4	tt10313474:7.7	tt10968420:7.8	tt10968422:8.0	tt11033728:8.0	tt11090202:8.3	tt11090532:8.2	tt11208028:8.3	tt11223168:8.2	tt11246590:8.2	tt11246592:8.2	tt11246594:8.1	tt11246596:8.4	tt11246600:8.2	tt11246602:8.2	tt11246604:8.0	tt11246606:8.0	tt11246608:8.0	tt11246610:7.9	tt11246616:8.3	tt11246618:8.2	
5	tt12477610:7.1	tt13310600:7.3	tt13417082:7.6	tt13431356:7.3	tt13483044:7.1	tt13498180:7.2	tt13672212:7.1	tt13684330:6.9	tt13913096:7.2	tt14023538:8.3	tt14069400:7.5	tt14180660:7.4	tt14250626:-	
1	tt5601972:7.3	tt5958674:7.7	tt5995902:7.8	tt6005426:7.8	tt6026456:7.7	tt6142250:7.6	tt6166762:7.6	tt6176510:7.7	tt6179092:7.7	tt6245294:7.8	tt6250672:7.8	tt6284852:7.7	tt6363758:7.5	tt6363760:7.6	tt6363762:7.7	tt6363764:7.6	tt6363766:7.7	tt6363768:7.6	tt6363770:7.3	tt6363772:7.9	tt6363774:7.6	tt6363776:7.7	tt6363778:7.5	
2	tt6882970:7.8	tt7266074:7.7	tt7410248:8.1	tt7444758:7.6	tt7476570:8.0	tt7513988:8.0	tt7569866:8.4	tt7620130:7.7	tt7632256:7.7	tt7642930:8.0	tt7650120:7.7	tt7747714:7.9	tt7747716:8.2	tt7830150:8.0	tt7830152:8.1	tt7989228:8.4	tt7996078:8.2	tt8026654:8.0	tt8045452:7.8	tt8148366:7.9	tt8183218:7.6	tt8277004:8.1	tt8277008:7.7	tt8403878:8.3	
3	tt8660580:8.0	tt8938444:7.8	tt9028222:7.5	tt9028254:7.7	tt9028286:7.6	tt9028290:8.0	tt9144156:8.0	tt9252084:8.0	tt9261162:7.5	tt9276916:8.1	tt9352812:8.3	tt9352814:7.7	tt9352820:8.0	tt9352824:7.7	tt9352830:7.4	tt9352832:8.1	tt9352834:8.0	tt9352838:8.0	tt9352840:8.1	tt9352842:8.0	tt9352844:7.9	tt9352846:8.1	tt9352852:6.1	
