1	tt1111166:-	tt2297369:-	tt4502458:-	tt4502462:-	tt4502466:-	tt4502470:-	tt4502472:-	tt4502474:-	tt4502476:-	tt4502478:-	tt4502486:-	tt4502490:-	tt4502500:-	tt8934536:-	tt8934540:-	tt8934562:-	tt8934566:-	tt8934568:-	tt8934574:-	tt8934584:-	tt8934598:-	tt8934620:-	tt8934624:-	tt8934638:-	tt8935072:-	tt9561826:-	
2	tt3569234:-	tt7230506:-	tt7230508:-	tt7230510:-	tt7230512:-	tt7230518:-	tt7230522:-	tt7230526:-	tt7230530:-	tt7230532:-	tt7230536:-	tt7230538:-	tt7230542:-	tt7230546:-	tt7230550:-	tt7230554:-	tt7230558:-	tt7230560:-	tt7230562:-	tt7230564:-	tt7230568:-	tt7230572:-	tt7230576:-	tt7230580:-	tt7230586:-	tt7230590:-	
