1	tt1443130:7.3	tt1450534:7.6	tt1450535:7.8	tt1450536:8.7	tt1450537:7.9	tt1450538:7.9	tt1450539:8.3	
2	tt1742967:7.9	tt1742968:8.1	tt1931084:7.9	tt1936652:8.1	tt1945888:8.1	tt1953074:8.2	tt1963578:8.1	
