1	tt0895781:6.6	tt0895820:6.4	tt0895821:7.1	tt0895822:6.6	tt0895823:6.6	tt0895824:6.6	tt0895825:6.9	tt0895826:6.7	tt0895827:6.6	tt0895828:6.6	tt0895829:6.8	tt0895830:7.0	tt0895831:6.5	tt0895832:6.4	tt0895833:6.6	tt0895834:6.6	tt0895835:7.0	tt0895836:5.8	tt0895837:6.6	tt0895838:7.1	tt0895839:6.6	tt0895840:6.9	tt0895841:6.5	tt0895842:7.6	tt0895843:6.7	tt0895844:6.6	tt0895845:6.9	tt0895846:6.6	tt0895847:6.7	tt0896628:6.5	tt1033208:6.7	tt1033209:6.7	tt1136312:7.0	tt1136313:6.8	tt1136314:6.8	tt1136315:6.7	tt1136316:6.9	tt1136317:6.9	tt1136318:7.0	tt1136319:7.6	tt1136320:6.9	tt1136321:7.0	tt1136322:6.8	tt1136323:7.0	tt1136324:7.0	tt1136325:7.0	tt1136326:7.0	tt1136327:6.8	tt1136328:7.0	tt1136329:6.8	tt1136330:7.0	tt1136331:7.0	tt1136332:6.9	tt1136333:7.0	tt1136334:6.8	tt1136335:7.0	tt1136336:6.8	tt1136337:6.9	tt1136338:7.1	tt1136339:7.4	tt1136340:7.0	tt1137153:7.0	tt1207284:6.8	tt1207285:7.3	tt1207286:7.0	tt1207287:6.8	tt1207288:6.8	tt1207289:7.0	tt1207290:6.9	tt1207291:7.0	tt3785856:7.0	tt3785862:7.0	tt3785864:7.0	tt3785866:7.0	tt3785868:6.8	tt3785870:6.8	tt3785874:6.8	tt3785876:6.8	tt3785878:6.8	tt3785884:7.0	tt3786616:6.8	tt3786620:6.8	tt3786630:7.0	tt3786634:7.4	tt3786636:7.0	tt3786638:7.0	tt3786640:6.8	tt3786642:7.0	tt3786644:6.8	tt3786648:7.0	tt3786692:7.0	tt3786694:7.0	tt3786696:7.0	tt3786698:6.8	tt3786700:7.0	tt3786704:7.0	tt3786708:6.8	tt3786710:7.0	tt3786714:7.0	tt3786716:7.0	tt3786738:7.0	tt3786742:7.0	tt3786748:7.0	tt3786752:6.8	tt3786754:6.8	tt3786756:7.0	tt3786760:7.0	tt3786762:7.0	tt3786764:6.8	tt3786766:7.0	tt3786768:7.2	tt3786772:7.2	tt3786774:7.2	tt3786778:7.3	
2	tt1300982:7.5	tt1316742:6.8	tt1335238:7.3	tt1338793:6.8	tt1338794:7.0	tt1398697:7.0	tt1398698:6.8	tt1398699:7.5	tt1401943:7.0	tt1401944:7.5	tt1434028:6.8	tt1434029:6.8	tt1434030:6.8	tt3441198:7.0	tt3442268:6.8	tt3442270:6.8	tt3442274:7.0	tt3442276:6.7	tt3442278:7.0	tt3442280:7.2	tt3442282:7.0	tt3787286:6.6	tt3787582:6.7	tt3787584:7.1	tt3787586:6.8	tt3787588:6.8	tt3787592:6.8	tt3787596:6.8	tt3787642:6.8	tt3787648:7.0	tt3787652:7.2	tt3787658:7.0	tt3787680:6.8	tt3787684:7.0	tt3787688:7.0	tt3788936:7.0	tt3788944:7.0	tt3788950:7.2	tt3788954:7.0	tt3788962:6.8	tt3788968:7.0	tt3789006:7.0	tt3789010:6.8	tt3789012:7.0	tt3789014:6.7	tt3789016:7.0	tt3789020:6.8	tt3790676:6.8	tt3790700:7.0	tt3790730:6.8	tt3790742:7.0	tt3790762:7.0	tt3790776:7.0	tt3790788:7.0	tt3790790:7.0	tt3790798:7.0	tt3790812:6.8	tt3790816:6.8	tt3790820:6.8	tt3790824:7.0	tt3790830:7.0	tt3790946:6.8	tt3790948:6.8	tt3790956:6.8	tt3790960:6.8	tt3790964:6.8	tt3790970:6.8	tt3793332:6.8	tt3793338:7.0	tt3793340:7.2	tt3793394:7.0	tt3793400:7.0	tt3793414:6.8	tt3793416:6.8	tt3793418:6.8	tt3793422:6.8	tt3793426:6.8	tt3793432:6.8	tt3793442:7.0	tt3793454:7.0	tt3794024:7.0	tt3794026:6.8	tt3794056:6.8	tt3794058:7.0	tt3794062:6.8	tt3794092:7.0	tt3794096:7.0	tt3794100:7.0	tt3794104:7.0	tt3794106:7.0	tt3794110:7.0	tt3794112:6.8	tt3795644:7.0	tt3795646:7.0	tt3795648:6.8	tt3795650:6.8	tt3795652:7.0	tt3795674:7.0	tt3795676:7.2	tt3795680:6.8	tt3795682:7.0	tt3795694:7.0	tt3795696:7.0	tt3795968:7.2	tt3795976:7.0	tt3795978:7.0	tt3795980:6.8	tt3795982:7.0	tt3795986:6.8	tt3795988:7.0	tt3795990:7.0	tt3795992:7.0	tt3796260:7.0	tt3796280:7.0	tt3796282:6.8	tt3796306:6.8	tt3796320:6.8	tt3796324:7.0	tt3796332:7.2	tt3796342:7.4	
3	tt1459490:7.0	tt1459491:6.8	tt1480241:7.2	tt1497953:7.0	tt1497954:6.8	tt1497955:7.0	tt1522498:6.8	tt1522499:6.8	tt1577335:7.0	tt1605887:7.0	tt1605888:7.0	tt1642369:7.0	tt1642370:7.2	tt1642371:6.8	tt3382526:7.0	tt3441834:7.0	tt3441836:7.0	tt3441838:7.0	tt3441844:6.8	tt3441850:7.0	tt3441852:7.0	tt3441854:7.0	tt3441856:7.0	tt3441858:7.0	tt3441862:7.0	tt3441864:7.0	tt3441868:7.0	tt3441870:7.0	tt3441872:7.0	tt3441874:7.0	tt3441876:7.0	tt3441882:7.0	tt3441888:7.0	tt3441894:7.0	tt3441896:7.0	tt3441898:7.2	tt3441900:7.2	tt3441902:8.3	tt3441946:7.0	tt3441948:6.8	tt3441950:7.0	tt3441954:7.0	tt3441956:7.2	tt3441958:7.0	tt3441960:7.0	tt3441964:7.0	tt3441966:7.0	tt3441968:7.0	tt3441974:7.0	tt3441976:7.0	tt3441980:7.5	tt3441982:7.0	tt3441984:7.0	tt3441986:7.0	tt3441988:7.0	tt3441990:7.0	tt3441992:7.0	tt3441994:7.0	tt3441996:7.0	tt3441998:7.4	tt3442000:7.2	tt3442002:7.4	tt3796394:7.2	tt3796396:6.8	tt3796400:6.8	tt3796402:6.8	tt3796456:6.8	tt3796982:6.8	tt3796990:7.0	tt3797042:6.8	tt3797046:7.0	tt3797052:7.0	tt3799732:7.0	tt3799734:7.0	tt3799760:7.0	tt3799764:7.0	tt3799810:7.2	tt3799812:6.8	tt3799832:7.2	tt3799862:6.8	tt3799864:7.0	tt3799906:7.0	tt3799908:7.0	tt3799910:7.0	tt3799992:7.0	tt3799994:7.0	tt3800014:6.8	tt3800020:7.0	tt3800048:6.8	tt3800050:7.0	tt3800206:7.2	tt3800214:7.0	tt3800254:7.0	tt3800258:7.0	tt3800558:7.0	tt3800580:7.0	tt3800584:7.0	tt3800624:7.0	tt3800856:6.8	tt3802818:7.2	tt3802882:7.2	tt3802896:7.2	tt3802916:7.0	tt3802928:7.0	tt3802942:7.0	tt3803830:7.0	tt3803840:7.0	tt3803844:7.2	tt3803892:7.0	tt3803894:7.0	tt3803900:7.0	tt3804246:7.0	tt3804250:7.0	tt3804254:7.0	tt3804274:7.0	tt3804284:7.2	tt3804288:7.2	tt3807446:6.8	tt3807450:7.0	tt3818072:7.5	
4	tt3442032:7.2	tt3442034:7.4	tt3442036:7.0	tt3442038:7.0	tt3442040:7.0	tt3442042:7.0	tt3442044:7.0	tt3442048:7.0	tt3442050:7.0	tt3442052:7.0	tt3442056:6.8	tt3442058:7.5	tt3442062:7.0	tt3442064:7.0	tt3442066:6.8	tt3442068:7.0	tt3442070:7.0	tt3442072:7.0	tt3442074:7.0	tt3442076:7.0	tt3442078:7.0	tt3442084:7.0	tt3797162:7.0	tt3797172:7.0	tt3797182:7.2	tt3797244:-	tt3797248:7.0	tt3797278:7.0	tt3797282:7.0	tt3797286:7.0	tt3797996:6.8	tt3798004:6.8	tt3798006:6.8	tt3798012:7.0	tt3798024:7.0	tt3798030:7.0	tt3798070:7.0	tt3798078:6.8	tt3798084:7.2	tt3798210:7.0	tt3798212:7.0	tt3798216:7.0	tt3798318:7.0	tt3798322:7.0	tt3798480:7.2	tt3798488:7.2	tt3798492:7.2	tt3798496:7.2	tt3798508:8.0	tt3815306:7.0	
