\N	tt10339410:-	tt10354588:-	tt11483434:-	tt11536998:-	tt12015858:-	tt13011396:-	tt13011398:-	tt13011400:-	tt13606548:-	tt3489348:-	
1	tt10822620:-	tt10846894:-	tt10853172:-	tt10853174:-	tt10870266:-	tt3489308:-	tt3489352:-	
2	tt11344440:-	tt11344442:-	tt11344444:-	tt11344446:-	tt11355698:-	tt11355704:-	tt3489366:-	
3	tt11704228:-	tt11704230:-	tt11704232:-	tt11704234:-	tt11725850:-	tt11732388:-	tt3489566:-	
4	tt12386588:-	tt12386610:-	tt12411358:-	tt12423146:-	tt12423148:-	tt12485604:-	tt3489738:-	
5	tt12748316:-	tt12748318:-	tt12748320:-	tt12789400:-	tt12789402:-	tt12922902:-	tt3489760:-	
6	tt13241352:-	tt13241354:-	tt13241356:-	tt13241358:-	tt13241360:-	tt13288728:-	tt13288730:-	tt13371210:-	
