1	tt10636224:-	tt6604832:-	tt6604834:-	tt6604836:-	tt6604838:-	tt6640256:-	tt6640260:-	tt6640268:-	tt8412714:-	tt8412718:-	tt8412724:-	tt8412730:-	tt8412734:-	tt8412738:-	
2	tt10660526:-	tt10660538:-	tt10660544:-	tt8407610:8.0	tt9578244:8.4	tt9578264:7.8	tt9657642:7.7	tt9657646:7.5	tt9702708:7.2	tt9742172:-	tt9876338:-	tt9876340:8.4	tt9876346:-	
3	tt11708356:-	tt11708358:-	tt11708360:-	tt11708362:-	tt11708364:-	tt11908844:-	tt11908866:-	tt11945186:-	tt11950782:-	tt11982216:-	tt11984144:-	tt12101198:-	tt12114190:-	
