\N	tt10054308:-	tt9505418:9.4	
1	tt6235004:9.2	tt6235024:8.8	tt6235062:8.7	tt6348836:8.2	tt6348842:9.2	tt6348864:8.8	tt6348888:9.2	tt6348988:7.3	tt6349000:9.2	tt6349016:9.2	tt6349076:9.0	tt6349084:9.2	
2	tt6349090:7.8	tt6349098:9.3	tt6353018:8.5	tt6353022:9.2	tt6353046:9.4	tt6353064:9.2	tt6353066:9.2	tt6353072:7.8	tt6353102:9.2	tt6353130:7.5	tt6353152:9.2	tt6353182:8.7	
3	tt6353212:9.2	tt7449434:-	tt7512366:9.4	tt7535854:9.2	tt7557776:8.4	tt7637332:9.2	tt7711618:9.2	tt7763896:9.4	tt9201672:7.1	tt9529984:9.0	tt9548402:8.9	
