1	tt8098984:-	tt8098986:-	tt8098988:-	tt8098990:-	tt8098992:-	tt8098994:-	
2	tt8103550:-	tt8103552:-	tt8103554:-	tt8103556:-	tt8103558:-	tt8103560:-	
