2	tt10026374:-	tt10026382:-	tt10026396:-	tt10026400:-	tt10026406:-	tt10026414:-	tt10026424:-	tt1785805:-	tt1785806:-	tt1785808:-	tt1785813:-	tt1785814:-	tt1785816:-	tt2808426:-	
3	tt10303696:-	tt10303698:-	tt10303700:-	tt10303702:-	tt10303704:-	tt10303706:-	tt10303708:-	tt10303710:-	tt10303714:-	tt10303716:-	tt10303718:-	tt10303720:-	tt1785820:-	
1	tt1785804:-	tt1785807:-	tt1785809:-	tt1785810:-	tt1785811:-	tt1785812:-	tt1785815:-	tt1785817:6.3	tt1785818:-	tt1785819:-	tt1786798:-	tt1786799:-	tt1786800:-	
