34	tt10394932:-	tt12085374:-	tt14302300:-	tt14302450:-	tt14311048:-	tt14311096:-	tt14344348:-	tt14591500:-	tt14591604:-	tt14597958:-	tt14598148:-	tt14598454:-	tt14598694:-	tt14624450:-	tt14669434:-	tt14669818:-	tt14676802:-	tt14708318:-	tt14708472:-	tt14721818:-	tt14721916:-	tt14722158:-	tt14722180:-	tt14722298:-	tt7599944:-	
\N	tt10761812:-	tt11621992:-	tt12351122:-	tt1238970:-	tt1238971:-	tt1238972:-	tt1238973:-	tt1238974:-	tt1238975:-	tt14533610:-	tt14533620:-	tt14533650:-	tt14533656:-	tt14533660:-	tt14533672:-	tt14533678:-	tt14533682:-	tt14533684:-	tt14533688:-	tt14533738:-	tt1663725:-	tt1663726:-	tt1663727:-	tt1955477:6.2	tt1984424:-	tt3818222:-	tt4278616:-	tt5162160:-	tt5162164:-	tt5175124:-	tt5175126:-	tt5530620:-	tt6268014:-	
1	tt12084150:-	
2	tt12084152:-	
3	tt12084160:-	
4	tt12084496:-	
5	tt12084498:-	
6	tt12084500:-	
8	tt12084502:-	
7	tt12084504:-	
9	tt12084508:-	
10	tt12084512:-	
11	tt12084514:-	
13	tt12084516:-	
12	tt12084518:-	
14	tt12084520:-	
16	tt12084522:-	
15	tt12084524:-	
17	tt12084526:-	
18	tt12084528:-	
19	tt12084530:-	
20	tt12084532:-	
21	tt12084534:-	
22	tt12085326:-	
23	tt12085334:-	
24	tt12085340:-	
25	tt12085342:-	
26	tt12085348:-	
27	tt12085354:-	
28	tt12085356:-	
29	tt12085358:-	
30	tt12085360:-	
31	tt12085364:-	
32	tt12085368:-	
33	tt12085372:-	tt14779798:-	tt14826620:-	tt14826792:-	tt14826850:-	
35	tt12085378:-	tt13188416:-	tt13556712:-	tt13885314:-	tt14208276:-	tt14208564:-	tt14208774:-	tt14209300:-	tt14209350:-	tt14209500:-	tt14216196:-	tt14216284:-	tt14222324:-	tt14222434:-	tt14222600:-	tt14222744:-	tt14259448:-	tt14259608:-	tt14259704:-	tt14260000:-	tt14295100:-	tt9391710:-	
36	tt12085380:-	tt13217836:-	tt13647298:-	tt13871084:-	tt13871110:-	tt13885194:-	tt13885214:-	tt13885468:-	tt13931152:-	tt13931286:-	tt13931316:-	tt13931528:-	tt14076478:-	tt14076492:-	tt14129192:-	tt14129282:-	tt14148356:-	tt14154740:-	tt14168692:-	tt14168762:-	tt14175968:-	tt14176096:-	tt14176136:-	tt14176268:-	tt14201258:-	tt14201614:-	tt14201820:-	
37	tt12085384:-	tt13217818:-	tt13217830:-	tt13223364:-	tt13230492:-	tt13230528:-	tt13230572:-	tt13230590:-	tt13236562:-	tt13237342:-	tt13237376:-	tt13268018:-	tt13268678:-	tt13268774:-	tt13275408:-	tt13386548:-	tt13386574:-	tt13386618:-	tt13386678:-	tt13386940:-	tt13386972:-	tt13485430:-	tt13485474:-	tt13485488:-	tt13515698:-	tt13515710:-	tt13515714:-	
38	tt14258774:-	tt14350258:-	tt14495310:-	tt14495362:-	tt14630578:-	tt14715788:-	tt14758946:-	tt14851288:-	
