1	tt3295382:-	tt3341106:-	tt3341108:-	tt3341110:-	tt3341114:-	tt3341116:-	tt3341118:-	tt3341122:-	tt3341126:-	tt3341128:-	tt3341130:-	tt3341132:-	tt3341156:-	tt3341158:-	tt3341160:-	tt3341164:-	tt3341166:-	tt3341168:-	tt3341172:-	tt3341180:-	tt5868550:-	tt5875110:-	tt5935134:-	tt5935172:-	tt5935216:-	tt5935248:-	tt5935278:-	tt5935292:-	tt5935308:-	tt5935332:-	tt5935362:-	tt5935496:-	tt5935512:-	tt5935522:-	tt5935546:-	tt5938290:-	tt5938308:-	tt5940972:-	tt5941002:-	tt5947812:-	tt5947834:-	tt5960524:-	tt5960538:-	tt5960552:-	tt5960574:-	tt5960614:-	tt5960624:-	tt5960634:-	tt5960646:-	tt5960658:-	tt9899974:-	tt9900016:-	tt9900038:-	tt9900056:-	tt9900070:-	tt9900110:-	tt9900128:-	tt9900150:-	tt9900620:-	tt9900652:-	tt9900678:-	tt9900694:-	tt9900734:-	tt9900788:-	tt9900800:-	tt9900814:-	tt9901008:-	tt9901214:-	tt9903170:-	tt9903950:-	
2	tt5477286:-	tt5487442:-	tt5487444:-	tt5487446:-	tt5487450:-	tt5504698:-	tt5504704:-	tt5504706:-	tt5504710:-	tt5504712:-	tt5504796:-	tt5504798:-	tt5504800:-	tt5504802:-	tt5504804:-	tt5504818:-	tt5504822:-	tt5504824:-	tt5504828:-	tt5504832:-	tt5504836:-	tt5504842:-	tt5504846:-	tt5504850:-	tt5504854:-	tt5504856:-	tt5504858:-	tt5504860:-	tt5504866:-	tt5504872:-	tt5504876:-	tt5504878:-	tt5504886:-	tt5504890:-	tt5504892:-	tt5909880:-	tt5924810:-	tt5924828:-	tt5924854:-	tt5924876:-	tt5975710:-	tt5975746:-	tt5975764:-	tt5991512:-	tt5991522:-	tt6024526:-	tt6082772:-	tt6082796:-	tt6082822:-	tt6085250:-	tt6086250:-	tt6086278:-	tt6089740:-	tt6089764:-	tt6089798:-	tt6097826:-	tt6097842:-	tt6097866:-	tt6100098:-	tt6100104:-	tt6100124:-	tt6104866:-	tt6104898:-	tt6104932:-	tt6107716:-	tt6107734:-	tt6107758:-	tt6111116:-	tt6111140:-	tt6111178:-	tt6116116:-	
3	tt5502068:-	tt5502070:-	tt5502080:-	tt5502086:-	tt5502090:-	tt5502096:-	tt5502098:-	tt5502104:-	tt5502108:-	tt5502112:-	tt5502118:-	tt5502120:-	tt5504956:-	tt5505000:-	tt5505036:-	tt5505062:-	tt5505066:-	tt5505068:-	tt5505076:-	tt5505078:-	tt5505080:-	tt5505082:-	tt5505084:-	tt5505086:-	tt5505088:-	tt5505090:-	tt5505092:-	tt5505094:-	tt5505096:-	tt5505098:-	tt5505102:-	tt5505104:-	tt5505108:-	tt5505110:-	tt5505114:-	tt5505116:-	tt5505118:-	tt5505120:-	tt5505128:-	tt5505136:-	tt5505140:-	tt5505142:-	tt5505144:-	tt5505146:-	tt5505148:-	tt5505150:-	tt5505152:-	tt6116200:-	tt6120652:-	tt6120664:-	tt6128008:-	tt6128016:-	tt6128034:-	tt6130668:-	tt6130680:-	tt6133276:-	tt6140100:-	tt6141710:-	tt6141726:-	tt6145608:-	tt6145644:-	tt6148428:-	tt6148454:-	tt6148476:-	tt6151560:-	tt6151584:-	tt6151596:-	tt6163612:-	tt6163678:-	tt6272188:-	
4	tt6244342:-	tt6248084:-	tt6249952:-	tt6255030:-	tt6260854:-	tt6264214:-	tt6266138:-	tt6269140:-	tt6272688:-	tt6274428:-	tt6281132:-	tt6281460:-	tt6282774:-	tt6287018:-	tt6289378:-	tt6298230:-	tt6303834:-	tt6305182:-	tt6314820:-	tt6317516:-	tt6323846:-	tt6325244:-	tt6330142:-	tt6333302:-	tt6335098:-	tt6340434:-	tt6342118:-	tt6342832:-	tt6344084:-	tt6344904:-	tt6354284:-	tt6356998:-	tt6357934:-	tt6359038:-	tt6375642:-	tt6382196:-	tt6382398:-	tt6393170:-	tt6394294:-	tt6409814:-	tt6412068:-	tt6412086:-	tt6426026:-	tt6426048:-	tt6426092:-	tt6432470:-	tt6435126:-	tt6439570:-	tt6443350:-	tt6450638:-	tt6460750:-	tt6464948:-	tt6468142:-	tt6469766:-	tt6472782:-	tt6482626:-	tt6485744:-	tt6489590:-	tt6496724:-	tt6496736:-	tt6500294:-	tt6501864:-	tt6503528:-	tt6506274:-	tt6508462:-	tt6515462:-	tt6516746:-	tt6521298:-	tt6522822:-	tt6525820:-	
5	tt7598314:-	tt7598528:-	tt7598594:-	tt7598720:-	tt7598824:-	tt7621854:-	tt7621856:-	tt7621858:-	tt7621862:-	tt7621876:-	tt7645886:-	tt7645898:-	tt7645906:-	tt7645912:-	tt7645930:-	tt7670952:-	tt7670972:-	tt7670990:-	tt7671010:-	tt7671020:-	tt7701166:-	tt7701172:-	tt7701192:-	tt7701208:-	tt7701214:-	tt7728764:-	tt7728794:-	tt7728822:-	tt7728856:-	tt7728878:-	tt7761570:-	tt7761610:-	tt7761650:-	tt7761688:-	tt7761700:-	tt7781780:-	tt7781784:-	tt7781786:-	tt7781796:-	tt7781808:-	tt7806126:-	tt7806138:-	tt7806186:-	tt7806190:-	tt7806194:-	tt7832148:-	tt7832174:-	tt7832230:-	tt7832284:-	tt7833064:-	tt7865472:-	tt7865514:-	tt7865534:-	tt7865556:-	tt7865564:-	tt7901890:-	tt7901916:-	tt7901930:-	tt7901960:-	tt7901970:-	tt7934082:-	tt7935904:-	tt7935938:-	tt7935948:-	tt7935968:-	tt7966222:-	tt7966238:-	tt7966254:-	tt7966260:-	tt7966266:-	
6	tt9341872:-	tt9355160:-	tt9356964:-	tt9359192:-	tt9363624:-	tt9377444:-	tt9387296:-	tt9389116:-	tt9396144:-	tt9400058:-	tt9412842:-	tt9420642:-	tt9424966:-	tt9429442:-	tt9435548:-	tt9452346:-	tt9461192:-	tt9465698:-	tt9470648:-	tt9475880:-	tt9526798:-	tt9529304:-	tt9529980:-	tt9534488:-	tt9535596:-	tt9543978:-	tt9544618:-	tt9546896:-	tt9555028:-	tt9556600:-	tt9568114:-	tt9569654:-	tt9573264:-	tt9579028:-	tt9585762:-	tt9601808:-	tt9606506:-	tt9613314:-	tt9618710:-	tt9642834:-	tt9642850:-	tt9647168:-	tt9657962:-	tt9659264:-	tt9663508:-	tt9680134:-	tt9695698:-	tt9696370:-	tt9698914:-	tt9722486:-	tt9728890:-	tt9729050:-	tt9735734:-	tt9741512:-	tt9747132:-	tt9764200:-	tt9776342:-	tt9776358:-	tt9783006:-	tt9787478:-	tt9804068:-	tt9809218:-	tt9815434:-	tt9820756:-	tt9827170:-	tt9842852:-	tt9848530:-	tt9853960:-	tt9859240:-	tt9867476:-	
